"Name","Phone","Rating","Votes","Locality","City"
"The Pharma Hub","+ 91  9157550869","5.0","2","Marol Naka-Andheri East","Mumbai"
"Pharma Packaging Technology","+ 91  9966221335","3.0","1","","Mumbai"
"Pharma Packaging Technology","+ 91  9915082430","3.0","1","","Mumbai"
"Pharma Link Distributors","+ 91  022 3858617","","0","Poonam Sagar Complex-Mira Road","Mumbai"
"Pharma Link Distributors","+ 91  022 63062875","","0","Poonam Sagar Complex-Mira Road","Mumbai"
"The Pharma Hub","+ 91  9195621725","5.0","2","Marol Naka-Andheri East","Mumbai"
"Pharma Placement","+ 91  22 75055509","3.3","16","Kandivali East","Mumbai"
"Pharma Asia Distributors","+ 91  9829753625","5.0","2","","Mumbai"
"Pharma Ucb India Pvt Ltd","+ 91  9894731524","3.5","2","Prabhadevi","Mumbai"
"Pharma Asia Distributors","+ 91  9926375543","","0","","Mumbai"
"Pharma Ucb India Pvt Ltd","+ 91  986903575","3.5","2","Prabhadevi","Mumbai"
"Pharma Secure Pas India Pvt Ltd","+ 91  22 19988647","","0","Andheri East","Mumbai"
"Pharma Asia Distributor","+ 91  22 76351643","3.6","5","Kalbadevi","Mumbai"
"Pharma (India)","+ 91  22 42024152","4.4","5","Ghansoli","Mumbai"
"The Pharma Hub","+ 91  9169994220","5.0","2","Marol Naka-Andheri East","Mumbai"
"Pharma Asia Distributors","+ 91  9883073587","5.0","2","","Mumbai"
"Pharma Distributors","+ 91  9837389383","","0","Dadar West","Mumbai"
"Pharma Plus Distributors","+ 91  9714026876","5.0","1","Malwani Colony-Malad West","Mumbai"
"Pharma Asia Distributors","+ 91  9998253848","","0","","Mumbai"
"Pharma Packaging Technology","+ 91  9960772822","3.0","1","","Mumbai"
"Pharma Distributors","+ 91  9897308275","","0","Dadar West","Mumbai"
"Pharma Distributors","+ 91  9873391040","","0","Dadar West","Mumbai"
"Pharma Asia Distributor","+ 91  22 709311","3.6","5","Kalbadevi","Mumbai"
"Pharma Ucb India Pvt Ltd","+ 91  9886900910","3.5","2","Prabhadevi","Mumbai"
"Pharma Asia Distributors","+ 91  9958956582","","0","","Mumbai"
"Pharma Laboratories & Distributors","+ 91  022 79157500","","0","Marol","Mumbai"
"Pharma Ucb India Pvt Ltd","+ 91  982681290","3.5","2","Prabhadevi","Mumbai"
"Pharma Laboratories & Distributors","+ 91  022 35076696","","0","Marol","Mumbai"
"Pharma Plus Distributors","+ 91  9714332097","5.0","1","Malwani Colony-Malad West","Mumbai"
"Pharma Packaging Technology","+ 91  9928476879","3.0","1","","Mumbai"
"Pharma Asia Distributors","+ 91  9854872945","5.0","2","","Mumbai"
"Pharma Plus Distributors","+ 91  9777195179","5.0","1","Malwani Colony-Malad West","Mumbai"
"Pharma Placement","+ 91  22 31098284","3.3","16","Kandivali East","Mumbai"
"Pharma Laboratories & Distributors","+ 91  022 96579301","","0","Marol","Mumbai"
"Pharma Laboratories & Distributors","+ 91  022 16329521","","0","Marol","Mumbai"
"Pharma Plus Distributors","+ 91  9793771696","5.0","1","Malwani Colony-Malad West","Mumbai"
"Pharma Asia Distributors","+ 91  9843020302","5.0","2","","Mumbai"
"Pharma Packaging Technology","+ 91  9920999099","3.0","1","","Mumbai"
"Pharma Distributors","+ 91  9895319691","","0","Dadar West","Mumbai"
"Pharma Asia Distributors","+ 91  9998936503","","0","","Mumbai"
"Pharma Asia Distributor","+ 91  22 91802041","3.6","5","Kalbadevi","Mumbai"
"Pharma Asia Distributor","+ 91  22 14839235","3.6","5","Kalbadevi","Mumbai"
"Pharma Asia Distributors","+ 91  9894119441","5.0","2","","Mumbai"
"Pharma Asia Distributors","+ 91  996868496","","0","","Mumbai"
"Pharma Asia Distributor","+ 91  22 51481840","3.6","5","Kalbadevi","Mumbai"
"Pharma Laboratories & Distributors","+ 91  022 11369048","","0","Marol","Mumbai"
"The Pharma Hub","+ 91  9159724337","5.0","2","Marol Naka-Andheri East","Mumbai"
"The Pharma Hub","+ 91  914515391","5.0","2","Marol Naka-Andheri East","Mumbai"
"Pharma Plus Distributors","+ 91  9721660235","5.0","1","Malwani Colony-Malad West","Mumbai"
"Pharma Link Distributors","+ 91  022 86135855","","0","Poonam Sagar Complex-Mira Road","Mumbai"
