"Name","Phone","Address"

"Govt. High School","+ 91  183 2570512","Naushera Nangli Road Majitha Road, Amristar, Amritsar - 143001"
"Ghm Immigration Consultants","+ 91  183 5005101","Sco 6, 3rd Floor, Dsc Ranjit Avenue, Amritsar Kutchery, Amritsar - 143001"
"Euro Immigration & Financial","+ 91  183 2255447","Majitha Rd, Amritsar - 143001, Opp Gnd Hospital"
"M/S. Govt. High School","+ 91  183 2324011","P.o. Jabbowal, Ranakala Gehri Mandi Amritsar, Amristar, Amritsar - 143001"
"Little Flower High School","+ 91  183 2226889","Amritsar - 143001, Opposite Pipli Sahib Gurudwara, Near Putligarh Chowk"
"M/S. Govt High School","+ 91  183 2783501","Mudhal Sohian Khurd, Amristar, Amritsar - 143001"
"Ghuman Guidance Today Immigration","+ 91  183 2551810","203, Amritsar - 143001"
"Skytrax Education And Immigrat...","+ 91  183 5020641","Nai Sadak, Lawrence Road, Amritsar - 143001, Above Oxford Book Shop"
"M/S. Prem Ashram High School","+ 91  183 2545411","O/S Beri Gate, Amiritsar, Amritsar - 143001"
"Govt.High School","+ 91  183 2502599","No- A-228, Ranjit Avenue . Ajnala Road, Amiritsar, Amritsar - 143001"
"Govt.High School","+ 91  183 2552010","Ram Bagh Gate, Amristar, Amritsar - 143001"
"M/S. Govt High School","+ 91  183 2324094","Gehri Mandi, Amristar, Amritsar - 143001"
"Royal Canadian Immigration Ser...","+ 91  9779190082","Amritsar - 143001"
"Winner Immigration Services","","Amritsar - 143001, Inside Bus Stand"
"Healthway Immigration Consulta...","+ 91  183 2505965","deep complex, Amritsar - 143001, Ranjit Avenue"
"MSB Immigration & Visa Services","+ 91  183 5057786","1st Floor, Durga Ice Cream, Lawrence Road, Amritsar - 143001"
"Paramount High School","+ 91  183 2450417","Het Rasm Colony, Naraingaer, Amritsar - 143001"
"Gulf Immigration Services","+ 91  8528945383","Sco-8, 3rd Floor, District Shopping Complex, B-Block, Ranjit Avenue, Amritsar - 143001"
"Sunrise Visa Immigration","+ 91  183 2589944","Sant Avenue G T Rd, Amritsar - 143001"
"M/S. Govt. High School","+ 91  183 2440752","Meharbanpura Manawala Amritsar, Amristar, Amritsar - 143001"
"New High Class Jewellers","+ 91  183 5097736","Amritsar - 143001, Pawan Ngr"
"Deep Immigration","+ 91  9781517802","Shop No.1619,, Gol Masjid,, Amritsar - 143001, Opp. Bus Stand,"
"Sun Sky Travels","+ 91  183 5099939","Shop No-3, Kapoor Plaza, 1st Floor, Queens Road, Opp. Hotel Khyber Continental, AMRITSAR - 143001"
"Air Wings Immigration","+ 91  183 5013444","72-73, Hotel Marry Gold, Amritsar, Railway Link Road, AMRITSAR - 143001"
"Kevin Immigration To Innovation","+ 91  9876908202","Ghee Mandi Gate ,Amritsar, Amritsar - 143001"
"Super Shah Education & Immigra...","+ 91  9814058125","B-588, Amritsar - 143001, Ranjit Avenue, Nr Gurudwara Sahib"
"Govt.High School","+ 91  183 2573193","Ram Tirth Chowk, Ram Tirath Road Putlighar, Amristar, Amritsar - 143001"
"Model Study High School","+ 91  183 2426668","Majitha Road, Amritsar - 143001, Tung Bala, Beside Deep International , Near Sukhmani Hospital"
"Victoria Immigration & Education","+ 91  183 5098112","Scf-35, Amritsar - 143001, Kabir Park,Opposite Guru Nanak DEV University"
"M/S. Govt High School .","+ 91  183 2783556","Vpo. Sohian Khurd Sohian Khurd, Verka, Amritsar - 143501"
"Cic Immigration","+ 91  8872634791","Court Road, Amritsar - 143001"
"Health Way Immigration","+ 91  9888888125","Court Road, Amritsar - 143001"
"Goodwill Immigration","+ 91  9814778926","Amritsar - 143001, Ranjit Avenue"
"Jagat Jyoti Public High School","+ 91  183 2583152","Gokal Ka Bagh, Amritsar,, Amritsar - 143001"
"Danish Immigration Consultants","+ 91  183 5014005","Shop No 88-89 Kabir Market, Opp HDFC Bank, Amritsar - 143001, Near King Palace"
"Holly Heart High School","+ 91  183 2227214","Rani Ka Bagh, Amritsar,, Amritsar - 143001"
"Gian Ashram High School","+ 91  183 2482971","Gian Ashram High School, Taran Road, Amritsar, Amritsar - 143001"
"Shakti Ashram High School","+ 91  183 2210150","Dhab Wasti Ram, Dhab Amritsar, Amritsar - 143001"
"Govt High School","+ 91  183 2520115","Gate Hakiman, Amiritsar, Amritsar - 143001"
"Govt. High School","+ 91  183 2562302","Gwal Mandi Chowk, Gawal Mandi. Putlighar, Amiritsar, Amritsar - 143001"
"Govt High School","+ 91  183 2520402","O/S Khazana Gate, Amiritsar, Amritsar - 143001, Near Gurbax Nagar"
"Bala Immigration Guidance Serv...","+ 91  9872212270","2929/2, Pakki Gali, Amritsar - 143001, Outside Mission Compound"
"The Shahzada Nand High School ...","+ 91  183 2558668","The Shahzada Nand High School For Women, Mohan Nagar, Amritsar, Mohan Nagar, Amritsar - 143006"
"Blue Sky Worldwide Travels","+ 91  183 5050007","Dsc Ranjit Avenue, Amritsar - 143001"
"Shaheed Baba Pratap Memorial H...","+ 91  183 2581890","Shaheed Baba Pratap Memorial High School, Sultan Wind Road, Sultant Wind Gate, Amritsar - 143006"
"Right Way Immigration","+ 91  9569137200","Amritsar - 143001, Ranjit Avenue"
"Roshni Immigration & Education...","+ 91  183 2560926","Super Plaza, Cooper Road,, Amritsar - 143001, Cristal Chowk Toward Bridge Left Side."
"VISION IMMIGRATION & EDUCATION...","+ 91  183 5065348","102,Sunrise Plaza, Crystal Chownk ,Cooper Road, Amritsar - 143001, Near Nokia Care"
"M/S. Govt. High School Mehma","+ 91  183 2788136","Mehma Verpal, Amritsar - 143022"
"Govt High School","+ 91  183 2788482","Kalan Verpal, Amritsar - 143022"
"SSSS Immigration Services","+ 91  183 5832451","Building Number-33-A,Shop Number-2, Rani Ka Bagh, Amritsar - 143001, Near Archies Gallery"
"Fly Dreams Immigration Consult...","+ 91  183 5002444","SCO 33, 2nd Floor District Shopping Complex, Amritsar - 143001, B-Block, Ranjit Avenue"
"Svs Global Immigration & Edu S...","+ 91  183 5007728","Amritsar - 143001"
"Tejpal immigration","+ 91  183 5007517","Sco-6 2nd floor, Distt shopping cimplex, Ranjit Avenue, Amritsar - 143001, Uppar la pizeria"
"National High Class Flower Dec...","+ 91  9872807445","khandwala, Amritsar - 143001"
"All Blacks Immigration & Educa...","+ 91  8146541236","Ptk Bye Pass, Amritsar - 143001"
"Achiever Point Immigration Con...","+ 91  9855114042","Gill Complex, Gali Janta Place Wali, Amritsar - 143001, Taran Taran"
"Express Immigration","+ 91  9815258826","Opposite Ram Mandir, Amritsar - 143001"
"S C High School","+ 91  183 2210349","St No-2, Amritsar - 143001, Ram Nagar Colony"
"Shine Sky Shop","+ 91  183 2292214","Hussainpura Chowk, Amritsar, Amritsar - 143001"
"SAI Immigration","+ 91  7508983007","Amritsar - 143001"
"Smartway Immigration Consultant","+ 91  9417066504","Amritsar - 143001, Nr. Friend Cinema"
"Karra World Wide Immigration C...","+ 91  183 4612212","Amritsar - 143001, Nr. Bus Stand"
"Sekhri Academy & Immigration Ltd.","+ 91  9569101112","Sco-37, 1st Floor, Dist. Shopping Complex, Block-B, Ranjit Avenue, Amritsar - 143001"
"ST Francis High School","+ 91  183 2226285","31, Mcload Rd, Amritsar - 143001, Cantt"
"Holy Heart High School","+ 91  183 2500366","Amritsar - 143001, Green Avenue"
"Alexandra High School","+ 91  183 2210211","Queens Rd, Amritsar - 143001"
"Sacred Heart High School","+ 91  183 2422574","Majitha Rd, Majitha, Amritsar - 143601"
"Immigration Law Office","+ 91  9815210114","Amritsar - 143001, Ranjit Avenue"
"Modern High School","","Mata Kaulan Marg, Amritsar - 143001, ,The Mall"
"hiGH PERORMANCE COMPUTER","+ 91  183 5009806","Sho no 43-43 FF, main market, Lawrence Road, Amritsar - 143001, nehru shopping complex"
"Cwc Immigration Solutions","+ 91  183 2504466","Sco-112, 2nd Floor, Amritsar - 143001, Near Old Passport Office, Near ICICI Bank"
"The British Library & Immigrat...","+ 91  8872890000","Sco 123/124,Nr Vishal Mega Mart, B Block, Amritsar - 143002, Near V"
"Stalwarts High","+ 91  183 5096238","63a, Amritsar - 143001, Rani Ka Bagh,Nr Mata Ka Mandir"
"BKE And I Girls High School","+ 91  183 2532301","Chaurasi Attari, Lohgarh Gate, Amritsar - 143001, Near Allahabad Bank"
"EXPERT IMMIGRATION","+ 91  9216201616","ScF 22 2nd floor kabir park market, Amritsar - 143001, opp gndu universty"
"Government High School","+ 91  183 2510399","Hall Bazaar, Gt Road, Amritsar - 143001, Near Bhagwati Travels"
"Government High School","+ 91  183 2558716","Chowk Lachhmansar, Amritsar - 143006"
"Government Girls High School","+ 91  183 2382993","Attari Road, Khasa, Amritsar - 143008, Near Golden Temple"
"Rise Land Public High School","+ 91  183 2788888","G T Road, Warpal, Amritsar - 143022, Taran Tarn"
"Newlight Modern High School","+ 91  9781358858","Putligarh,, Amritsar - 143001"
"Sky Way Travel Service","+ 91  183 4051284","6,Deep Encl, Circular Rd, Amritsar - 143001"
"Sky World Travels","+ 91  183 5004045","483, Amritsar - 143001, Akash Avenue,Opp Bhullar Avenue"
"Sky lane travels","+ 91  9781348194","Shop no 22, Baba bidhi chand market, Amritsar - 143002, Taran taran road"
"One Stop Immigration Solutions","+ 91  183 5066680","Sco 44,Kabir Park Market, GT Road, Kabir Park Colony, Amritsar - 143002, Opposite GNDU"
"Noc Immigration Pvt Ltd","+ 91  183 5056563","Sco 36 & 53 B Block Ranjit Avenue, Amritsar - 143001, Near Balle Bowl Restaurant"
"Jagat Jyoti Model High School","+ 91  9814055093","Mahan Singh Gate, Amritsar - 143001"
"Global Immigration Consulta...","+ 91  183 5015277","Sco 6 Second Floor District Shopping Complex, Ranjeet Avenue Block B, Amritsar - 143001, Near Connect Office"
"S S S S Immigration Services","+ 91  183 5018295","Number 280 Partap Avenue Phase 2 G T Road, Amritsar - 143001, Opposite Alpha One Mall"
"Worldwide Immigration Consulta...","+ 91  183 6616200","Sco-112,ICICI Bank Bldg, District Shopping Centre, M K Hotel Rd, Amritsar - 143001, Ranjit Avenue"
"Sky High Immigration","+ 91  183 2422283","Shop Number 90 Deep Complex, Court Road, Amritsar - 143002, Near Doaba Auto"
"Sky Way Systems","+ 91  9814750465","55- Hukam Singh Road, Amritsar - 143001"
"Sky Works Communication","+ 91  9317093178","Asr, Amritsar - 143001"
"Sky Shop Marketing Company","+ 91  9781234642","Chheharta Road, Amritsar - 143001, Near Gnd University"
"Sky n Overseas","+ 91  9815927066","6 D guru amardas avenue, Amritsar - 143001, Near Bikaner sweets"
"Sky Tax Inc","+ 91  9501104850","Plot No 6 Nai Sadak Above Mask Showroom, Lawrance Road, Amritsar - 143001"
"Sky Lab Tour & Travels","+ 91  9815220842","Shop Number 10, Hathi Gate, Amritsar - 143001, Outside Hathi Gate"
"Sky Lab Tour & Travels","+ 91  9815220842","Shop No 10, O/s hathi. Gate, Amritsar - 143001, Opp.shiv puri"
"Sky Enterprises","+ 91  9872321259","2nd floor,47,hide market,Singh complex, Gt Road, Amritsar - 143001, Near bus stand"
"Angels Immigration & Education...","","SCO 68, Amritsar - 143002, City Centre Market"
"Elite Immigration Consultants ...","+ 91  9023284463","Amritsar - 143002"
"SSSS Immigration Services","+ 91  183 5010980","C/O 21st Century Academy, GT Road, Putligarh, Amritsar - 143002, Nr Harvinder Hospital"
"SCHOLARS WAY IMMIGRATIONS","+ 91  9779345533","Sco 69 kabir park market, Amritsar - 143001, opp GNDU"
"Scholars Way Immigration Consu...","+ 91  183 225433","Sco 69, Guru Nanak DEV University, Amritsar - 143005, Kabir Park Market"
"Canreach Immigration Consultin...","+ 91  183 5015233","Batala Road, Amritsar - 143001"
"Elite Immigration Consultant","+ 91  183 2255222","SCF -43, 1st FLOOR,, KABIR PARK MARKET, Amritsar - 143001, OPP. G.N.D.U"
"NAVADA TOUR AND TRAVEL &IMMIGR...","+ 91  183 5013873","Sco 34, Kabir park, Amritsar - 143002, Opp gndu"
"High Gentry Band","+ 91  9872339568","Amritsar - 143006"
"Jiwan Jyoti Public high school","+ 91  183 2452768","Amritsar - 143105"
"M/S. Govt High School .","+ 91  183 2384445","Chicha Hoshiar Nagar, Amritsar - 143107"
"M/S. Govt High School","+ 91  183 2440063","Jhitan Kalan Manawala, Amritsar - 143413"
"M/S. Govt High School","+ 91  183 2382527","Konke Attari, Attari, Amritsar - 143108"
"Govt Middle High School","+ 91  1853 2324053","Po Bhangwan,, Gadli,Gehri Mandi, Amritsar - 143116"
"i can... IMMIGRATION Solutions","+ 91  1859 222222","Opp. Oriental Bank of Commerce, College road, Khadur Sahib, Amritsar - 143117"
"Amber Public High School","+ 91  1853 267867","Mehta Road, Rayya, Amritsar - 143112, Vpo Tanel Nawan"
"high dental clinic","+ 91  9417486308","gt road, Bhatinda - 151001"
"Kingsway Immigration & Oversea...","+ 91  172 5003357","Sco-80-81-82 First Floor, Chandigarh - 160020, Sec 34 A"
"Shri SAT Gur Public High Sch","+ 91  183 2774250","Kathu Nangal Rd., Majitha,"
"Navigator Visa Immigration","+ 91  183 5064196","Preet Tower, Amritsar - 143001, Near Navpreet Hospital Putlighar"
"Easy Immigration Consultants","+ 91  9646958787","62-A 1st Lour Doctor Complex, AMRITSAR - 143002, Amritsar"
"Rightway Immigration","+ 91  8591688555","Sco-32 4th Flour Disst Shoping Complex, AMRITSAR - 143002, Amritsar"
"ssss immigration services amri...","+ 91  183 8196980","280, ##, Amritsar - 143002, near alpha one mall"
"Jyotish ka high court","+ 91  9779986515","shop no 3,, improvement trust market, Amritsar - 143002, chitra talkies road"
"jagat jyoti high scholl","+ 91  9814055093","mahan gate, Amritsar - 143002"
