"Name","Phone","Rating","Votes","Locality","City"
"Dr. Vikram Sood","+ 91  18153281825","4.1","54","Gujral Nagar","Jalandhar"
"Dr. M K Arora","+ 91  18138753202","4.4","18","Vijay Nagar","Jalandhar"
"Dr. Vikram Soods Skin Clinic","+ 91  18177075271","3.7","109","Jalandhar City","Jalandhar"
"Dr. Lal PathLabs","+ 91  11 17610828","3.8","8","Adarsh Nagar","Jalandhar"
"Dr. Lal PathLabs","+ 91  11 34977439","3.8","8","Adarsh Nagar","Jalandhar"
"Dr. Lal PathLabs","+ 91  11 71130627","3.8","8","Adarsh Nagar","Jalandhar"
"Spine & Ortho Care","+ 91  9180764730","4.7","28","Gurjipal Nagar","Jalandhar"
"Dr. B R Ambedkar National Institute Of Technology","+ 91  18163509775","4.4","439","Regional Engineering College","Jalandhar"
"Dr. Vikram Sood","+ 91  18193176750","4.1","54","Gujral Nagar","Jalandhar"
"Dr. Lal PathLabs","+ 91  1819982392","4.2","43","Model Town","Jalandhar"
"Dr. B R Ambedkar National Institute Of Technology","+ 91  18188344984","4.4","439","Regional Engineering College","Jalandhar"
"Dr. Lal PathLabs","+ 91  18110994641","4.2","43","Model Town","Jalandhar"
"Dr. Vikram Soods Skin Clinic","+ 91  18167274721","3.7","109","Jalandhar City","Jalandhar"
"Dr. Lal PathLabs","+ 91  11 68941885","3.8","8","Adarsh Nagar","Jalandhar"
"Dr. Lal PathLabs","+ 91  18185565728","4.2","43","Model Town","Jalandhar"
"Spine & Ortho Care","+ 91  9121518740","4.7","28","Gurjipal Nagar","Jalandhar"
"Dr. Dassans Ayurvedic & Herbal Formulations","+ 91  018135676857","4.2","127","Jalandhar City","Jalandhar"
"Dr. Dassans Ayurvedic & Herbal Formulations","+ 91  018164401414","4.2","127","Jalandhar City","Jalandhar"
"Dr. Lal PathLabs","+ 91  1817758257","4.1","90","Jalandhar City","Jalandhar"
"Dr. Vikram Sood","+ 91  18187708919","4.1","54","Gujral Nagar","Jalandhar"
"Dr. Sandeep Goel (goel Hospital)","+ 91  18129884478","4.7","14","Jalandhar City","Jalandhar"
"Dr. B R Ambedkar National Institute Of Technology","+ 91  18150816112","4.4","439","Regional Engineering College","Jalandhar"
"Dr. Vikram Sood","+ 91  18194151321","4.1","54","Gujral Nagar","Jalandhar"
"Spine & Ortho Care","+ 91  9161865646","4.7","28","Gurjipal Nagar","Jalandhar"
"Dr. Dassans Ayurvedic & Herbal Formulations","+ 91  018128542145","4.2","127","Jalandhar City","Jalandhar"
"Dr. M K Arora","+ 91  1815069231","4.4","18","Vijay Nagar","Jalandhar"
"Dr. M K Arora","+ 91  18190431889","4.4","18","Vijay Nagar","Jalandhar"
"Dr. B R Ambedkar National Institute Of Technology","+ 91  18146162504","4.4","439","Regional Engineering College","Jalandhar"
"Dr. Lal PathLabs","+ 91  18144746763","4.2","43","Model Town","Jalandhar"
"Dr. Sandeep Goel (goel Hospital)","+ 91  18129044885","4.7","14","Jalandhar City","Jalandhar"
"Dr. M K Arora","+ 91  18112026548","4.4","18","Vijay Nagar","Jalandhar"
"Dr. Lal PathLabs","+ 91  18195096815","4.1","90","Jalandhar City","Jalandhar"
"Dr. M K Arora","+ 91  18144358136","4.4","18","Vijay Nagar","Jalandhar"
"Dr. Vikram Soods Skin Clinic","+ 91  1818819771","3.7","109","Jalandhar City","Jalandhar"
"Dr. Sandeep Goel (goel Hospital)","+ 91  18145105779","4.7","14","Jalandhar City","Jalandhar"
"Dr. Lal PathLabs","+ 91  11 51087347","3.8","8","Adarsh Nagar","Jalandhar"
"Dr. Lal PathLabs","+ 91  18197192513","4.1","90","Jalandhar City","Jalandhar"
"Spine & Ortho Care","+ 91  9151329386","4.7","28","Gurjipal Nagar","Jalandhar"
"Dr. Sandeep Goel (goel Hospital)","+ 91  18133357720","4.7","14","Jalandhar City","Jalandhar"
"Dr. Sandeep Goel (goel Hospital)","+ 91  1818576462","4.7","14","Jalandhar City","Jalandhar"
"Dr. Dassans Ayurvedic & Herbal Formulations","+ 91  018111315490","4.2","127","Jalandhar City","Jalandhar"
"Dr. Lal PathLabs","+ 91  18131853845","4.1","90","Jalandhar City","Jalandhar"
"Dr. B R Ambedkar National Institute Of Technology","+ 91  1817346058","4.4","439","Regional Engineering College","Jalandhar"
"Dr. Dassans Ayurvedic & Herbal Formulations","+ 91  018129739220","4.2","127","Jalandhar City","Jalandhar"
"Dr. Lal PathLabs","+ 91  18158315980","4.2","43","Model Town","Jalandhar"
"Dr. Vikram Sood","+ 91  18198459686","4.1","54","Gujral Nagar","Jalandhar"
"Dr. Vikram Soods Skin Clinic","+ 91  18117648725","3.7","109","Jalandhar City","Jalandhar"
"Dr. Vikram Soods Skin Clinic","+ 91  18187352107","3.7","109","Jalandhar City","Jalandhar"
"Spine & Ortho Care","+ 91  913253424","4.7","28","Gurjipal Nagar","Jalandhar"
"Dr. Lal PathLabs","+ 91  18158848860","4.1","90","Jalandhar City","Jalandhar"
