"Name","Phone","Rating","Votes","Locality","City"
"AK Tiffin Delivery AT HOME","+ 91  7667012338","0.5","1","Hoshiarpur Road","Jalandhar"
"medicine medico merchant","+ 91  7569433314","","0","GTB Avenue","Jalandhar"
"Gopi Home Appliances","+ 91  01866798740","5.0","1","Jalandhar City","Jalandhar"
"Apex Hospital","+ 91  18175635244","4.2","192","Jalandhar City","Jalandhar"
"DHFL Home Loan","1812019622","4.1","7","Jalandhar City","Jalandhar"
"Medicine Counter","+ 91  9731733540","","0","Jalandhar City","Jalandhar"
"medicine medico merchant","+ 91  7543651293","","0","GTB Avenue","Jalandhar"
"Delivery Pvt Ltd","","1.4","78","Garha","Jalandhar"
"Apex Hospital","+ 91  1812518964","4.2","192","Jalandhar City","Jalandhar"
"medicine medico merchant","+ 91  7519996150","","0","GTB Avenue","Jalandhar"
"Pets 2 Home","+ 91  018188589877","","0","Jalandhar City","Jalandhar"
"HDFC Home Loans","+ 91  18172008085","2.9","9","Jalandhar City","Jalandhar"
"Apex Hospital","+ 91  18122637720","4.2","192","Jalandhar City","Jalandhar"
"Medicine Counter","+ 91  9778700183","","0","Jalandhar City","Jalandhar"
"Kendriya Vidyalaya No 4","+ 91  18118292063","2.8","2","Jalandhar City","Jalandhar"
"Mahajan Eye Hospital & Maternity Home","+ 91  9164829825","4.2","94","Jalandhar City","Jalandhar"
"Medicine Centre","+ 91  018142296990","4.5","2","Ashok Nagar","Jalandhar"
"Mahajan Eye Hospital & Maternity Home","+ 91  9177890748","4.2","94","Jalandhar City","Jalandhar"
"medicine medico merchant","+ 91  7554317219","","0","GTB Avenue","Jalandhar"
"Bath Hospital & Maternity Home","+ 91  018154568952","4.0","28","Singh Nagar","Jalandhar"
"Mahajan Eye Hospital & Maternity Home","+ 91  9141050824","4.2","94","Jalandhar City","Jalandhar"
"Medicine Counter","+ 91  9764360426","","0","Jalandhar City","Jalandhar"
"Gopi Home Appliances","+ 91  01884385473","5.0","1","Jalandhar City","Jalandhar"
"DHFL Home Loan","1815568830","4.1","7","Jalandhar City","Jalandhar"
"Apex Hospital","+ 91  18120387717","4.2","192","Jalandhar City","Jalandhar"
"Gopi Home Appliances","+ 91  01810194355","5.0","1","Jalandhar City","Jalandhar"
"Medicine Centre","+ 91  018136048604","4.5","2","Ashok Nagar","Jalandhar"
"Medicine medicos trand","+ 91  7529633944","","0","GTB Avenue","Jalandhar"
"DHFL Home Loan","1825085763","4.1","7","Jalandhar City","Jalandhar"
"Pets 2 Home","+ 91  9110929993","3.8","38","Model Town","Jalandhar"
"Bath Hospital & Maternity Home","+ 91  018194431145","4.0","28","Singh Nagar","Jalandhar"
"Kamal Medicine & Ayurvedic Centre","+ 91  18166550217","4.5","9","Preet Nagar","Jalandhar"
"Medicine Counter","+ 91  9747114493","","0","Jalandhar City","Jalandhar"
"Bath Hospital & Maternity Home","+ 91  018154682998","4.0","28","Singh Nagar","Jalandhar"
"Mahajan Eye Hospital & Maternity Home","+ 91  9117892369","4.2","94","Jalandhar City","Jalandhar"
"Gopi Home Appliances","+ 91  01853465919","5.0","1","Jalandhar City","Jalandhar"
"Medicine Centre","+ 91  018154179790","4.5","2","Ashok Nagar","Jalandhar"
"medicine medico merchant","+ 91  7549885417","","0","GTB Avenue","Jalandhar"
"Bath Hospital & Maternity Home","+ 91  018180564575","4.0","28","Singh Nagar","Jalandhar"
"DHFL Home Loan","1868426497","4.1","7","Jalandhar City","Jalandhar"
"Amritsari Naan Home Delivery Available","+ 91  817383905","","0","Near Milestone","Jalandhar"
"Mahajan Eye Hospital & Maternity Home","+ 91  9158134889","4.2","94","Jalandhar City","Jalandhar"
"Kamal Medicine & Ayurvedic Centre","+ 91  18154302075","4.5","9","Preet Nagar","Jalandhar"
"Medicine Centre","+ 91  018169609772","4.5","2","Ashok Nagar","Jalandhar"
"Medicine Counter","+ 91  9788459769","","0","Jalandhar City","Jalandhar"
"DHFL Home Loan","1817051439","4.1","7","Jalandhar City","Jalandhar"
"Apex Hospital","+ 91  18118232718","4.2","192","Jalandhar City","Jalandhar"
"Medicine Centre","+ 91  018130165906","4.5","2","Ashok Nagar","Jalandhar"
"Kamal Medicine & Ayurvedic Centre","+ 91  18120873110","4.5","9","Preet Nagar","Jalandhar"
"Gopi Home Appliances","+ 91  0189877430","5.0","1","Jalandhar City","Jalandhar"
