"Name","Phone","Rating","Votes","Locality","City"
"Medicine Corner","+ 91  9976400344","","0","Ghatal","Midnapore"
"Medicine Korner","+ 91  32293691370","","0","Ghatal","Midnapore"
"Medicine Corner","+ 91  32284666632","3.5","2","Debra","Midnapore"
"The Medicine Centre","+ 91  9831968604","4.8","8","Tamluk","Midnapore"
"Medicine Korner","+ 91  32270961727","","0","Ghatal","Midnapore"
"Medicine Corner","+ 91  32285507077","3.5","2","Debra","Midnapore"
"Medicine Korner","+ 91  3225430215","","0","Ghatal","Midnapore"
"Medicine Center","+ 91  9736860423","","0","Nandakumar","Midnapore"
"Medicine Point","+ 91  972861595","5.0","2","Midnapore","Midnapore"
"Medicine Corner","+ 91  9751354088","","0","Mathchandipur","Midnapore"
"Medicine Point","+ 91  9715369354","5.0","2","Midnapore","Midnapore"
"The Medicine Centre","+ 91  9812671818","4.8","8","Tamluk","Midnapore"
"Joy Guru Medicine Stores","+ 91  9877188590","4.1","43","Dharma","Midnapore"
"Medicine Center","+ 91  9768320779","","0","Nandakumar","Midnapore"
"Medicine Center","+ 91  9711365272","","0","Nandakumar","Midnapore"
"The Medicine Centre","+ 91  9865105435","4.8","8","Tamluk","Midnapore"
"Medicine Corner","+ 91  9757126875","","0","Mathchandipur","Midnapore"
"Medicine Corner","+ 91  9753975423","","0","Jasora","Midnapore"
"Medicine Point","+ 91  9762696932","5.0","2","Midnapore","Midnapore"
"Medicine Lodg","+ 91  9636150586","","0","Pulsita","Midnapore"
"Medicine Corner","+ 91  32251013815","3.5","2","Debra","Midnapore"
"Medicine Corner","+ 91  9917298422","4.0","4","Debra","Midnapore"
"The Medicine Centre","+ 91  9866356334","4.8","8","Tamluk","Midnapore"
"Medicine Point","+ 91  9757911072","5.0","2","Midnapore","Midnapore"
"Medicine Corner","+ 91  32287680868","3.5","2","Debra","Midnapore"
"The Medicine Centre","+ 91  9858467838","4.8","8","Tamluk","Midnapore"
"Medicine Corner","+ 91  9729390505","","0","Mathchandipur","Midnapore"
"Medicine Korner","+ 91  32253549958","","0","Ghatal","Midnapore"
"Medicine Center","+ 91  9790465150","","0","Nandakumar","Midnapore"
"Medicine Corner","+ 91  9727091236","","0","Mathchandipur","Midnapore"
"Medicine Corner","+ 91  32256961238","3.5","2","Debra","Midnapore"
"Medicine Corner","+ 91  9953842330","4.0","4","Debra","Midnapore"
"Medicine Corner","+ 91  9922321820","","0","Ghatal","Midnapore"
"Medicine Lodg","+ 91  968857195","","0","Pulsita","Midnapore"
"Medicine Corner","+ 91  9720252216","","0","Mathchandipur","Midnapore"
"Medicine Center","+ 91  9756552305","","0","Nandakumar","Midnapore"
"Medicine Corner","+ 91  9987427268","","0","Ghatal","Midnapore"
"Medicine Corner","+ 91  9781971387","","0","Jasora","Midnapore"
"Medicine Corner","+ 91  9719241175","","0","Jasora","Midnapore"
"Medicine Corner","+ 91  9960372008","4.0","4","Debra","Midnapore"
"Medicine Korner","+ 91  32220780012","","0","Ghatal","Midnapore"
"Medicine Lodg","+ 91  9650610447","","0","Pulsita","Midnapore"
"Medicine Corner","+ 91  9738795018","","0","Jasora","Midnapore"
"Medicine Corner","+ 91  9985181909","","0","Ghatal","Midnapore"
"Medicine Corner","+ 91  9941837236","4.0","4","Debra","Midnapore"
"Medicine Lodg","+ 91  9658732841","","0","Pulsita","Midnapore"
"Medicine Corner","+ 91  9992826896","4.0","4","Debra","Midnapore"
"Medicine Corner","+ 91  994103218","","0","Ghatal","Midnapore"
"Medicine Corner","+ 91  9780305620","","0","Jasora","Midnapore"
"Medicine Point","+ 91  9767789764","5.0","2","Midnapore","Midnapore"
