"Name","Phone","Address"

"Oriental Bank Of Commerce ATM","18001801235","Aventura Mall, 1st Floor, Mall Road, Amritsar - 143001"
"Chaudhari Kundan LAL","+ 91  183 2229500","37, Kennedy Avenue, Amritsar, Amritsar - 143001"
"Chaudhary Kundan LAL","+ 91  9417219808","36a, Kennedy Avenue, Court Road, AMRITSAR - 143001, Amritsar"
"Bank Of Baroda ATM","18001024455","Kennedy Avenue, Amritsar - 143001"
"Roof A House Of Footwear","+ 91  9357357221","A -24, Pink Plaza Market Amritsar, Amritsar - 143001"
"Krishna mehndi Art","+ 91  7837281491","pink plaza, Amritsar - 143001, opp anil store"
"Cambridge Institute of IELTS","+ 91  9888567007","Lawrence Road, Lawrence Road, Amritsar - 143001, Nr. Ganpati Tower"
"State Bank Of India","+ 91  183 2500640","70-B,Green Avenue, Amritsar - 143001, Nr Kakkar Hospital"
"Career Institue Of Commerce","+ 91  9872021022","31/a, rani ka bagh, Amritsar - 143001, Main Road,near archies gallery"
"Krishna Auto Deals","+ 91  9803005033","dashmesh market, Hathi Gate, Amritsar - 143001, near pink plaza"
"Mata Charan Kaur College Of Pu...","+ 91  183 5060598","Pink Palace Partap Nagar G . T Road, Sec Add Tunga Wali Puli Majitha Road, Amritsar - 143001"
"Varindavan Institute Of Chemistry","+ 91  183 5056446","Bombay Wala Khoo, I/S Hathi Gate, Hathi Gate, Amritsar - 143001"
"PANACHE essence of Splendid At...","+ 91  183 2226122","40-B, Mall Road, Kennedy Avenue, Amritsar - 143001, Opposite Kalyan Jewellers"
"IBEST INSTITUTE OF BANKING AND...","+ 91  183 5002004","FIRST FLOOR ,30-A, SBI BANK ROAD, Rani Ka Bagh, Amritsar - 143001, NEAR NIRANKARI SATSANG BHAVAN"
"Dr Krishna H Singh","+ 91  9356001008","Smt Paarvati Devi Hospital A Block Ranjit Avenue, Amritsar - 143001"
"Om Shri Rama Krishna Marble","+ 91  8146700010","shop no-188,189/15-4,, Chitra Talkies Road, Amritsar - 143001, near RAM BAGH , near hall gate"
"Oriental Bank Of Commerce","+ 91  183 2556476","Mich Centre,201-202, Amritsar - 143001, Chitra Talkies"
"Krishnas Print Store","+ 91  183 6549091","shop no.86, Katra Jaimal Singh, Katra Sher Singh, Amritsar - 143006"
"Central Bank Of India ATM","18002001911","Inside Hall Gate, Katra Sher Singh, Amritsar - 143006, Corner Shop, Opposite Mahajan Dairy, Katra Baghian"
"Shri Krishna Tour & Travels","+ 91  183 2534444","Shop Number- 9, Katra Sher Singh, Amritsar - 143006, Super Market, Furniture Bazar, Near Hotel S S Residency, Near Regent Cinema"
"KRISHNA GARMENTS","+ 91  183 2293975","459/1, I/s Hall gate, Hall Bazar, Amritsar - 143001, Near Ramesh kulfi"
"Bright Star Institute of Educa...","+ 91  183 2484845","Tarn Taran Road, Chatiwind, Amritsar - 143022, Near Bajwa Gas Service"
"KRISHNA ELECTRIC COMPANY","+ 91  183 2548984","Shop Number 479, Hall bazar, Hall Bazar, Amritsar - 143001, Opp mahajan kulfi wala"
"GEHNA AMRITSAR - A House Of Fa...","+ 91  9988221148","C/O Fancy Tent House, Lawrence Road, Lawrence Road, Amritsar - 143001, Opposite Ritu Wears"
"Dav College Of Education","+ 91  183 2258415","Dav College Of Education, Amritsar, Amritsar - 143001"
