"Name","Phone","Address"

"Somaay Pharmaceuticals & Distr...","+ 91  183 5053997","Shop No. 3, B.D. Market, Kucha Dai Khana,, Amritsar - 143001, Katra Sher Singh"
"Ramada Amritsar","+ 91  183 5025555","Golden Temple, Amritsar - 143006, Ramada Hall Bazar"
"NIIT Amritsar Mall Road Centre","+ 91  183 2562301","Second Floor 38 The Mall, Amritsar - 143001"
"Amritsar Dental Clinic","+ 91  9815036035","53 - A, New Kangra Colony, Amritsar - 143001, Opposite Lord Krishna School"
"Amritsar Enviro Care System...","+ 91  9653470000","Pasricha Medicare Centre, Main Road, Haripura, Amritsar - 143006, Adjoining Gurudwara & Near Jwala Flour Mill Post Office"
"Kenn Pharmaceuticals Pvt Ltd","+ 91  9855042007","SCO 846, First Floor, Manimajra, Chandigarh 160101, Amritsar - 143001, Near Meena Bazaar"
"Shree Amritsar Sword","+ 91  9779710797","149, baba deep singh ji colony, Amritsar - 143001, inside chahtiiwind gate"
"Amritsar Property Linkers","+ 91  9417292777","Sco Number 105 District Shopping Complex Ranjeet Avenue, Main Road, Amritsar - 143002, Near Passport Office Ran Avenue Above Lg Showroom"
"Amritsar Sanitary And Hardw...","+ 91  9988877782","Guru Nanak Colony, Sultanwind Road, Amritsar - 143001, Near Gobind Nagar Gate Opposite Allahabad Bank"
"Hyatt Hotel","+ 91  183 2871234","Main G T Road, Amritsar - 143001, Adjoining Alpha One City Centre Mall , Mbm Farms"
"Sri Guru Ram Dass Jee Internat...","+ 91  183 2214353","Ajnala Road, Amritsar - 143001"
"Peddlers Amritsar","+ 91  183 5002224","Sco. 36,, Dist Shoping Complex, Amritsar - 143001"
"The Fern Residency Amritsar","+ 91  183 5151222","33, The Mall, Sona Chandi Tower, Mall Road, Amritsar - 143001, Near Income Tax Chowk"
"Amritsar Club","+ 91  183 2222082","Mall Road, Amritsar - 143001, Company Bagh"
"Amritsar Transport Co","+ 91  183 2551533","Street Number- 2, G T Road, Amritsar - 143001, Pulighar"
"Municipal Corporation Amritsar","+ 91  183 2545155","Town Hall, Amritsar - 143002"
"Corporation Bank Amritsar","+ 91  183 2228521","8,Ground Floor, Lawrence Road, Amritsar - 143001"
"Amritsar College Of Engineerin...","+ 91  183 5069536","G.t. Road, Amritsar - 143001"
"Renault Amritsar","+ 91  183 3293909","Attri Bye Pass Road, Gt Road, Amritsar - 143001, Near Byepass Chowk, Dohuri, Daburchi"
