"Name","Phone","Address"

"Golden Oak","+ 91  80 33724824","Lamarvella Hotel, No.1,1st Floor, 14th Cross, South End Circle, Jayanagar 2nd Block, Bangalore - 560011, Opposite Bangalore Hospital"
"The Nawab Speciality Restau...","+ 91  9741780015","The Solitaire Hotel,No.3, Madhavnagar, Kumara Krupa Road, Bangalore - 560001, Near Race Course"
"The Burgundy","+ 91  80 33910464","Royal Orchid Suites Hotel, Annexe Of Vaswani Pinnacle, White Field Main Road, Whitefield, Bangalore - 560066, Opposite Bore Well Road"
"4 Seasons Multicuisine Rest...","+ 91  80 33531246","1st Floor, Inorbit Mall, ITPL Road, Whitefield, Bangalore - 560066, Beside Marriott 5 Star Hotel, EPIP Area"
"Barbeque Nation Restaurant","+ 91  80 60600001","No 86, Ward No 68, 1st Cross,1st Block, Koramangala, Bangalore - 560034, Opposite HDFC Bank"
"Barbeque Nation Restaurant","+ 91  80 60600000","No 4005, 100 Feet Road,Hal 2nd Stage, Indiranagar, Bangalore - 560038, Opposite Nandhini Hotel"
"Zaica Dine And Wine","+ 91  80 41201745","No.2010, Hal,2nd Stage,100Feet Road, Indiranagar, Bangalore - 560008, Above E Zone"
"Zaica Dine And Wine","+ 91  80 33531669","No.141, Nagawara Junction,Thanisandra Main Road, Nagawara, Bangalore - 560045, Near Manyta Tech Park, Above A2b Hotel"
"Earth Plate Multi Cuisine","+ 91  80 33910925","No 1, 14th Main, 17th Cross, 7th Sector, HSR Layout, Bangalore - 560102, Near BDA Complex"
"Absolute Barbecue","+ 91  80 33644500","CPR tower,2nd Floor, 1st Phase,2nd Street,2nd Stage,100 Feet Ring Road, BTM Layout, Bangalore - 560076, Near Jayadeva Flyover"
"Saffron Vegetarian Cuisine","+ 91  80 33674434","No 2 Maruthi Towers, 9th B Main,Chairman Layout, Banaswadi, Bangalore - 560043, Next Food World"
"Bhagini Residency Lumbini G...","+ 91  80 46665999","No.4, Hebbal Outer Ring Road,Veeranna Palya,Service Road, Arabic College, Bangalore - 560045, Opposite Lumbini Park"
"Costa Biryanis","+ 91  80 33090378","612/1, Lotus building ..4th floor, 80 feet road, Koramangala, Bangalore - 560034, 4th block...near Sony world signal banglore"
"Young Island Comforts","+ 91  80 33724393","No.44, Millers Road, Millers Road, Bangalore - 560051, Opposite To Millers Point Complex"
"Zaica Dine And Wine","+ 91  80 39629148","No.125, Kundalahalli, Bangalore - 560037, Near CMR IT COLLEGE"
"Barbeque Nation Restaurant","+ 91  8867238129","3rd Floor, 4th Cross Road,Hrbr Layout, Kalyan Nagar, Bangalore - 560043, Above Axis Bank"
"Eden Park Restaurants","+ 91  8880845845","No.722/22, 10th Main,36th Cross, Jayanagar 4th Block, Bangalore - 560011, Opposite Limelite Salon,Near Jayanagar 5th Block Telephone Exchange"
"Absolute Barbecue","+ 91  8088922203",""
"Orchid Restaurant","+ 91  80 33292912","No.68/1, SC Road (majestic), Gandhi Nagar, Bangalore - 560009, Near Anand Rao Circle"
"Margarita Lounge Bar","+ 91  7353800001","No.25/4,1st Floor, Lavelle Road, Bangalore - 560001, Opposite Harley Davidson Showroom"
"1947 Restaurant","+ 91  80 28605666","No 292/A, 12th Cross,Ideal Home Township, Rajarajeshwari Nagar, Bangalore - 560098, Opposite Maharastra Bank"
"4 Seasons Multicuisine Rest...","+ 91  80 33013467","No.5,A C/402,Lamcy Plaza,1st Floor, HRBR 2nd Block ,Kammanahalli Cross, Kalyan Nagar, Bangalore - 560043, Opposite To Tanishq"
"Soho St","+ 91  80 33536514","No 2,26,2, And,3,Sona Tower, Ground Floor, Koramangala, Hosur Main Road, Bangalore - 560029, Next Christ College"
"Dal Tadkaa Restaurant","+ 91  80 26691763","No.1, Kattriguppa Main Road, Banashankari 3rd Stage, Bangalore - 560085, Above HDFC Bank"
