"Name","Phone","Address"

"Angel Blessed Gem & Jewellery ...","+ 91  183 2255673","177-G,, Post Office Street,, Amritsar - 143001"
"Angel Broking - Amritsar Branch","+ 91  183 3987001","Shop No-5 Deep Complex,, Court Road, AMRITSAR - 143001, Opposite Doaba Automobiles,"
"Angels Paradise School","+ 91  183 5009000","5-B, Old Jail Rd, Amritsar - 143001, Basant Avenue"
"Angel world wide","+ 91  9316020682","Shop no 12, 1st floor suri complex, Amritsar - 143001, Opp.railway station"
"Angel","+ 91  8054382467","Bhagat Nagar, Batala Road,, Amritsar - 143001"
"Angels Gallery","+ 91  183 5068630","Amritsar, Punjab, Queens Road, Amritsar - 143001"
"Angels Gallery","+ 91  9888808000","Shop no 4 Ground floor, M.m malviya road, Amritsar - 143001, Near art gallery"
"Angel Broking Limited","+ 91  183 3941394","111 Jewel Plaza,1st Floor, Opp Ritu Wears, Amritsar - 143001, Lawrence Road"
"Angel The World Of Beauty","+ 91  183 5089116","Pultighar, Amritsar, G T Road, Amritsar - 143001"
"Angel Telecom","+ 91  9888129442","nr water tank, jal amt road, Amritsar - 143001, Adda Jabbowal"
"Angels Paradise School","+ 91  183 5009900","80, Amritsar - 143001, Ajeet Nagar, Nr Sultan Wind Road"
"Angels garments","+ 91  9463005985","Gopal nagar, majitha road, Amritsar - 143001, Nr. Gopal mandir"
"Angels beauty parlour & traini...","+ 91  9876518437","Gopal nagar, majitha rd., Amritsar - 143001, Nr. gopal mandir"
"Angel Associates","+ 91  8528928744","Shop no 14, Baba deep singh avenue, Amritsar - 143001, Near deva singh sham singh rice mills"
"Angel Heart School","+ 91  183 2211852","F C Road, Amritsar, Amritsar - 143001"
"Angel Blessed Gem & Jewellery Co","+ 91  9217789428","G-177, St No-4,Batala Rd, Vijay Nagar, Amritsar - 143001, Post Off"
"angel beauty parlour","+ 91  7837719019","sultanwind chungi mandir new azad nagar, Amritsar - 143002, backside r s factory"
"Angels Immigration & Education...","","SCO 68, Amritsar - 143002, City Centre Market"
"angel broking pvt. ltd.","+ 91  9878940803","main bazar,, fatehgarh churian road, Amritsar - 143002"
"Cantabil Retail India Ltd","+ 91  183 5098710","Kapoor Plaza, Queens Road, AMRITSAR - 143002, Opposite Hotel Astoria"
"Angel Broking Limited","+ 91  183 3987002","Amritsar - 143002"
"Angel Telecom","+ 91  8437323589","Moham pura, Amritsar - 143002, Near gurdhwara"
"Ramada Amritsar","+ 91  183 5025555","Golden Temple, Amritsar - 143006, Ramada Hall Bazar"
"NIIT Amritsar Mall Road Centre","+ 91  183 2562301","Second Floor 38 The Mall, Amritsar - 143001"
"Umesh Malliram Designer Jew...","+ 91  183 6579777","Number 2 Upper Ground Floor J K Tower, Mall Road, Amritsar - 143001, Next To Kapsons"
"Amritsar Dental Clinic","+ 91  9815036035","53 - A, New Kangra Colony, Amritsar - 143001, Opposite Lord Krishna School"
"Amritsar Enviro Care System...","+ 91  9653470000","Pasricha Medicare Centre, Main Road, Haripura, Amritsar - 143006, Adjoining Gurudwara & Near Jwala Flour Mill Post Office"
"Shree Amritsar Sword","+ 91  9779710797","149, baba deep singh ji colony, Amritsar - 143001, inside chahtiiwind gate"
"Amritsar Property Linkers","+ 91  9417292777","Sco Number 105 District Shopping Complex Ranjeet Avenue, Main Road, Amritsar - 143002, Near Passport Office Ran Avenue Above Lg Showroom"
"Amritsar Sanitary And Hardw...","+ 91  9988877782","Guru Nanak Colony, Sultanwind Road, Amritsar - 143001, Near Gobind Nagar Gate Opposite Allahabad Bank"
"Hyatt Hotel","+ 91  183 2871234","Main G T Road, Amritsar - 143001, Adjoining Alpha One City Centre Mall , Mbm Farms"
"Sri Guru Ram Dass Jee Internat...","+ 91  183 2214353","Ajnala Road, Amritsar - 143001"
"Peddlers Amritsar","+ 91  183 5002224","Sco. 36,, Dist Shoping Complex, Amritsar - 143001"
"The Fern Residency Amritsar","+ 91  183 5151222","33, The Mall, Sona Chandi Tower, Mall Road, Amritsar - 143001, Near Income Tax Chowk"
"Amritsar Club","+ 91  183 2222082","Mall Road, Amritsar - 143001, Company Bagh"
"Amritsar Transport Co","+ 91  183 2551533","Street Number- 2, G T Road, Amritsar - 143001, Pulighar"
"Municipal Corporation Amritsar","+ 91  183 2545155","Town Hall, Amritsar - 143002"
"Corporation Bank Amritsar","+ 91  183 2228521","8,Ground Floor, Lawrence Road, Amritsar - 143001"
"Khurana Jewellery House","+ 91  183 2560400","Central Mall 32, Mall Road, Amritsar - 143001, Inside Ebony"
"Amritsar College Of Engineerin...","+ 91  183 5069536","G.t. Road, Amritsar - 143001"
"Renault Amritsar","+ 91  183 3293909","Attri Bye Pass Road, Gt Road, Amritsar - 143001, Near Byepass Chowk, Dohuri, Daburchi"
"Government Medical College, Am...","+ 91  183 2421977","Circular Road, Amritsar, Punjab, Amritsar - 143001"
"State Bank Of India Karmon Deo...","+ 91  183 2294496","Amritsar - 143002"
