"Name","Phone","Address"

"Rayat Bahra Education City","+ 91  1882 275500","Hoshiarpur - 146001, Village Bohan"
"RAYAT BAHRA INSTITUTE OF MANAG...","+ 91  1882 275500","near tool plaza, Bohan, Hoshiarpur - 146104, 3 KM FROM HSP CHD HIGHWAY"
"Rayat Collection","+ 91  9855786381","Sutheri Road, Hoshiarpur - 146001, Near Maharaja Hotel"
"Rayat Computers","+ 91  9803110036","Jalandhar Road, Opposite: Namdhari Gurdwara, Hoshiarpur - 146001, Kamalpur"
"Rayat Karyana store","+ 91  9876912927","Shop no 27, JAIJON road, Mahilpur, Hoshiarpur - 146105, Near SHAEEDAN gate"
"Rayat Foreign Travels","+ 91  1884 280767","V P O Semundra, Garhshanker, Hoshiarpur - 144527, Tehsil , Chakguru Road"
"Rayat Traders","+ 91  9217197816","Chandigarh Road, Samundra, Hoshiarpur - 144532, Hoshiarpur"
"Rayat Tyres","+ 91  1885 221286","Balachaur Byepass, Balachaur, Hoshiarpur - 144521, Kangna Pull"
"M/S. Rayat Bahra Groop Of Inst...","+ 91  1882 275503","Education City Chandigarh Road, Bohan Hoshiarpurhoshiarpur, 146104, Bohan, Hoshiarpur - 146104"
"British Oxford Education Pv...","+ 91  1882 502556","Level 1, Mall Road, Hoshiarpur - 146001, Above Syndicate Bank"
"City Power Products","+ 91  7508900255","Shop Number 55, Chintpurni Road, Hoshiarpur - 146001, Near Banjar Bagh Chowk"
"Paradise Overseas Education...","+ 91  1884 246200","Second Floor Manila Tower, Chandigarh Road, Mahilpur, Hoshiarpur - 146105, Near Harry Gerry Palace"
"Nids Computer Education","+ 91  1884 250120","Phagwara Road, Kotfathui, Hoshiarpur - 144519, Near Canara Bank And Telephone Exchange"
"City Book Corner","+ 91  1882 500251","Civil Hospital Road, Hoshiarpur - 146001, Near Parbhat Chowk"
"Gma City Public School","+ 91  1882 293273","Chandigarh Rd,, Hoshiarpur - 146001, Chabbewal"
"Sant Baba Bhag Singh Education...","+ 91  8146620137","Shop No 52/1, Hoshiarpur - 146001, Opp Pt Jagat Ram"
"Shriram City Union Finance Lim...","+ 91  1882 502457","TEJ Sqaure Building,1st Floor, Phagwara Road, Hoshiarpur - 146001"
"Seabird Education & Immigratio...","+ 91  9915155111","Govt. College Road, Hoshiarpur - 146001, Near Parbhat Chowk"
"D A V College Of Education","+ 91  1882 222016","Arya Samaj Road, Hoshiarpur - 146001"
"Gma City Public School","+ 91  1882 264873","Hoshiarpur, Hoshiarpur, Hoshiarpur - 146001, Hoshiarpur"
"Sukhman Immigration & Educati...","+ 91  1883 244113","Nushara Road, Mukerian, Hoshiarpur - 144211, Guru Nanak Market, Opposite BSNL Exchange, Behind Bus Stand"
"Star City Coaching Centre","+ 91  9465883235","Behal Complex, Railway Road, Hoshiarpur - 146001"
"Computer Education","+ 91  1882 246398","Kit India, Near Bus Stand, Hoshiarpur, 2nd Floor, Hoshiarpur - 146001, Near Bus Stand Hoshiarpur"
"Lemieux Education Group","+ 91  9716861898","Hoshiarpur - 146001"
"S.G.N. Medical Education And S...","+ 91  1882 239485","Main Road, Hoshiarpur - 146001, Opp Talwara Township"
"Avisa Computer Education","+ 91  1882 223781","Falehgarh Road, Hoshiarpur, Hoshiarpur - 146001"
"Aisect Education Center Pno299","+ 91  9465577655","Budhbar Adda, Near Hajipur Tehsil Mukerian, Hoshiarpur - 146001, Hajipur"
"C/O Aisect Computer Education","+ 91  9872661218","Guru TEJ Bahadur Colony, Hoshiarpur - 146001, Mukerian Tehsil"
"Studio City Light","+ 91  1882 248160","Phagwara Road, Hoshiarpur - 146001, Near Railway Crossing"
"City Cafe","+ 91  9888038875","Shimla Pahari chowk, Hoshiarpur - 146001, Opp: Archies Gallery"
"City Property Linker","+ 91  9463853971","Opp Kapoor Steels, Old Tehsil, Hoshiarpur - 146001, Railway Road"
"Naviguer Education Pvt. Ltd.","+ 91  1882 505506","SCO - 2, FIRST FLOOR, ABOVE SBI, COURT ROAD, Hoshiarpur - 146001, OPPOSITE GREEN VIEW PARK"
"City Pet Care Hospital","+ 91  8699161018","Central Town, Hoshiarpur - 146001, Opp. Govt. Girls Hostel"
"AISECT Computer Education","+ 91  1882 245300","2nd Floor,Narang House, Hoshiarpur - 146001, Sutheri Road,Back Side Kapila Hospital"
"CITY HEARING AID CENTRE","+ 91  9717735699","SUTHERI ROAD, OPP. MAHARAJA HOTEL ,, ADJOINING IDBI BANK- CITY CENTRE BRANCH, Hoshiarpur - 146001"
"Best In City Garments","+ 91  1882 242597","Hoshiarpur - 146001, Kashimiri Bazar, Near Saini Electronics"
"Supreme Education Services","+ 91  8699513314","Krishna Tower, Govt. college Road, Hoshiarpur - 146001"
"Right Step Education","+ 91  1882 503286","1st Floor, S.s. Complex,, Phagwara Road,, Hoshiarpur - 146001"
"Aptech Computer Education","+ 91  1882 310410","No.204-L, Model Town, Hoshiarpur - 146001"
"City Hospital","+ 91  1882 224777","Hoshiarpur - 146001, Umar Tanda"
"City Power Property Linker","+ 91  9465065004","St-2, Main Bazar,Gokal Nagar, Hoshiarpur - 146001"
"Prince ENT & Education Consultant","+ 91  1882 503033","Pagwara Rd, Hoshiarpur - 146001, Khera Mkt, Opp Govt College, Girls Hostel,"
"Guru TEG Bahadur Khalsa Colleg...","+ 91  1882 250037","Guru Teg Bahadur Khalsa College Of Education, Dasuya, Hoshiarpur - 146001, (Hoshiarpur)"
"N-Tech Computer Education","+ 91  1882 271600","Sant Market, Adda Chabbewal, Hoshiarpur - 146001"
"City Digital Colour Lab","+ 91  9815850915","Heera Colony,, Near Bus Stand,, Hoshiarpur - 146001, Opp Chintpurni Marg,"
"Trivedi Overseas Education Ser...","+ 91  1882 243817","Shimla Pahari Chowk, Una Road, Hoshiarpur - 146001"
"Phoneix Institute Of Education","+ 91  9417744448","Jalandhar Road, Hoshiarpur - 146001"
