"Name","Phone","Address"

"Distributor Consulting Center","+ 91  9937002011","Hera Gohiri Sahi, Puri, Orissa, Grand Road, Puri - 752001"
"Sahoo Distributor","+ 91  6752 229100","vip road,Puri, Orissa, vip road, Puri - 752001, near Hanuman temple"
"Pratihari health and fitness c...","+ 91  7873124439","Station road, puri, Station Road, Puri - 752002, infront of state bank of india"
"Karan Distributors","+ 91  9437177170","Khaja Pati, Balisahi, Orissa, Temple Road, Balisahi, Puri - 752001"
"Medicine center","+ 91  7377577294","medical square, grand road, Puri - 752001, infront of medical, puri"
"Panasonic service center","+ 91  9437289204","Hearagohiri sahi, puri, Puri - 752001, near darjipokhari chhaka"
"Sri jagannath service center","+ 91  6752 233422","Saradhabali, puri, Station Road, Puri - 752002, Near sangram Club lane"
"Prusti blouse center","+ 91  8093344338","gajapati nagar, badasankha, Station Road, Puri - 752002, infront of sangram club"
"Computer Application Center","+ 91  6752 232622","Kacheri road, puri, Puri - 752001, infront of town hall"
"M/S Charchika Distributors.","+ 91  6752 225702","Gundicha Temple, Puri, Orissa, Station Road, Station Road, Puri - 752002"
