"Name","Phone","Rating","Votes","Locality","City"
"Dr. Rama Sofat Hospital & Ruchi Test Tube Baby Centre","+ 91  7880731119","4.5","164","Civil Lines","Ludhiana"
"Dr. Parminder Singh (Dr. Parminders Diabetes & Endocrine Centre)","+ 91  16120152769","4.3","40","Sarabha Nagar Ludhiana","Ludhiana"
"Dr K L Pathak Memorial Pathak Clinic Nursing Home","+ 91  16166094787","3.9","119","Civil Lines","Ludhiana"
"Dr. Ajit Sood","+ 91  16117790179","4.5","288","Civil Lines","Ludhiana"
"Dr. Ajit Sood","+ 91  1614578555","4.5","288","Civil Lines","Ludhiana"
"Chawla Chicken Restaurant","+ 91  9179253448","4.3","591","Railway Station","Ludhiana"
"Dr. G S Dhami (Dhami Eye Care Hospital)","+ 91  016129487489","4.1","27","Kitchlu Nagar","Ludhiana"
"Dr. Vishwa Nath Sood","+ 91  16179310590","4.3","261","Pakhowal Road","Ludhiana"
"Dr. Bobby Bajaj","+ 91  1615181441","4.5","52","Brs Nagar","Ludhiana"
"Dr. G S Dhami (Dhami Eye Care Hospital)","+ 91  016152875043","4.1","27","Kitchlu Nagar","Ludhiana"
"Dr. Lal PathLabs","+ 91  016128948060","4.3","236","Sarabha Nagar Ludhiana","Ludhiana"
"Dr. Lal PathLabs","+ 91  016125452036","4.3","236","Sarabha Nagar Ludhiana","Ludhiana"
"Dr. Ajit Sood","+ 91  16186553099","4.5","288","Civil Lines","Ludhiana"
"Dr. Parminder Singh (Dr. Parminders Diabetes & Endocrine Centre)","+ 91  16172003759","4.3","40","Sarabha Nagar Ludhiana","Ludhiana"
"Dr. Lal PathLabs","+ 91  16155194147","3.2","21","Tagore Nagar","Ludhiana"
"Dr. Parminder Singh (Dr. Parminders Diabetes & Endocrine Centre)","+ 91  16167600833","4.3","40","Sarabha Nagar Ludhiana","Ludhiana"
"Dr. Rama Sofat Hospital & Ruchi Test Tube Baby Centre","+ 91  7893731263","4.5","164","Civil Lines","Ludhiana"
"Dr. Lal PathLabs","+ 91  016169826272","4.2","40","Chandigarh Road","Ludhiana"
"5 Wala Doctor","+ 91  9929903185","","0","Dugri Urban Estate","Ludhiana"
"Dr. Lal PathLabs","+ 91  16174427404","3.2","21","Tagore Nagar","Ludhiana"
"Ayurvedic Sexologist Doctor Online Consultant Or Order Medicine","+ 91  7815111017","0.5","1","Dashmesh Nagar","Ludhiana"
"Dr. Lal PathLabs","+ 91  016139011165","4.3","236","Sarabha Nagar Ludhiana","Ludhiana"
"Dr. Bobby Bajaj","+ 91  16188965216","4.5","52","Brs Nagar","Ludhiana"
"Dr. G S Dhami (Dhami Eye Care Hospital)","+ 91  016114940397","4.1","27","Kitchlu Nagar","Ludhiana"
"Dr. Lal PathLabs","+ 91  016123190776","4.3","236","Sarabha Nagar Ludhiana","Ludhiana"
"Dr. Rama Sofat Hospital & Ruchi Test Tube Baby Centre","+ 91  7895609490","4.5","164","Civil Lines","Ludhiana"
"Dr. Ajit Sood","+ 91  16161881302","4.5","288","Civil Lines","Ludhiana"
"Dr. Lal PathLabs","+ 91  16166575611","3.2","21","Tagore Nagar","Ludhiana"
"Dr. Lal PathLabs","+ 91  16167614454","3.2","21","Tagore Nagar","Ludhiana"
"Dr. Parminder Singh (Dr. Parminders Diabetes & Endocrine Centre)","+ 91  16140398984","4.3","40","Sarabha Nagar Ludhiana","Ludhiana"
"Dr. Rama Sofat Hospital & Ruchi Test Tube Baby Centre","+ 91  789722893","4.5","164","Civil Lines","Ludhiana"
"Dr. Parminder Singh (Dr. Parminders Diabetes & Endocrine Centre)","+ 91  16169797730","4.3","40","Sarabha Nagar Ludhiana","Ludhiana"
"Dr. Lal PathLabs","+ 91  016189230107","4.3","236","Sarabha Nagar Ludhiana","Ludhiana"
"Dr. Lal PathLabs","+ 91  016129917890","4.2","40","Chandigarh Road","Ludhiana"
"Dr. Bobby Bajaj","+ 91  16135919972","4.5","52","Brs Nagar","Ludhiana"
"Dr. Bobby Bajaj","+ 91  1619100057","4.5","52","Brs Nagar","Ludhiana"
"Dr. Vishwa Nath Sood","+ 91  16136311687","4.3","261","Pakhowal Road","Ludhiana"
"Dr. Vishwa Nath Sood","+ 91  16170781695","4.3","261","Pakhowal Road","Ludhiana"
"Dr. Lal PathLabs","+ 91  016187995966","4.2","40","Chandigarh Road","Ludhiana"
"Dr K L Pathak Memorial Pathak Clinic Nursing Home","+ 91  16138100913","3.9","119","Civil Lines","Ludhiana"
"Dr. G S Dhami (Dhami Eye Care Hospital)","+ 91  01619510660","4.1","27","Kitchlu Nagar","Ludhiana"
"Chawla Chicken Restaurant","+ 91  16136364941","3.9","366","Ferozepur Road","Ludhiana"
"Dr. Bobby Bajaj","+ 91  16190855190","4.5","52","Brs Nagar","Ludhiana"
"Dr. Lal PathLabs","+ 91  016119925412","4.2","40","Chandigarh Road","Ludhiana"
"Dr. G S Dhami (Dhami Eye Care Hospital)","+ 91  016138424336","4.1","27","Kitchlu Nagar","Ludhiana"
"Dr. Ajit Sood","+ 91  16168652854","4.5","288","Civil Lines","Ludhiana"
"Chawlas 2","+ 91  016172473548","4.0","1153","Dugri Road","Ludhiana"
"Dr. Vishwa Nath Sood","+ 91  1612566989","4.3","261","Pakhowal Road","Ludhiana"
"Dr. Vishwa Nath Sood","+ 91  16111068509","4.3","261","Pakhowal Road","Ludhiana"
"Dr. Lal PathLabs","+ 91  016157771480","4.2","40","Chandigarh Road","Ludhiana"
