"Name","Phone","Address"

"1947 Restaurant","+ 91  80 28605666","No 292/A, 12th Cross,Ideal Home Township, Rajarajeshwari Nagar, Bangalore - 560098, Opposite Maharastra Bank"
"South Spice","+ 91  80 33762216","No 907, Dr Vishnuvardhan Road,Channasandra, Rajarajeshwari Nagar, Bangalore - 560098, Near Honda Showroom"
"Pai Viceroy Hotel","+ 91  80 39629104","No.1504, 16th Cross,9th Main, Jayanagar 3rd Block, Bangalore - 560011, Near Sultan Jewelley"
"Sampoorna The Multicuisine ...","+ 91  80 33561312","No.294/10, 24th Main, Jp Nagar 5th Phase, Bangalore - 560078, Near Nandhini Hotel"
"Sri Vishnu Grand","+ 91  80 33724526","No 18,Prakriti Enclave, Kadubisanahalli, Panathur, Bangalore - 560103, Below State Bank Of Mysore"
"Dal Tadkaa Restaurant","+ 91  80 26691763","No.1, Kattriguppa Main Road, Banashankari 3rd Stage, Bangalore - 560085, Above HDFC Bank"
"Punjabi Raswada","+ 91  80 41707478","No 4/3/1,3/4 Sm Towers,1st Floor, 11th Main,3rd Block, Jayanagar 3rd Block East, Bangalore - 560011, Opposite Deepam Silks And Niki Shoes"
"Padharo AS","+ 91  80 33080124",""
"Nalapaka Restaurant","+ 91  80 33674055","No.28,Ground Floor, 12th Main Road,1st Block, Rajajinagar, Bangalore - 560010, Near Navarang Theatre"
"1947 Fine Indian Cuisine","+ 91  80 41314321","No 47,4rth Floor, 3rd Main,15th Cross,Margosa Road, Malleswaram, Bangalore - 560003, Above Girias,Opposite Veena Stores"
"Pakwan Restaurant","+ 91  80 41277600","No 14, 2nd Main, Vyalikaval, Bangalore - 560003, Near Vyalikaval Police Station"
"Paakashala Restaurant","+ 91  80 33674169","No.335,1st Floor,Ideal Home Township, 1st Phase,Sector B, Rajarajeshwari Nagar, Bangalore - 560098, Near Bharath Petrol Bunk"
