"Name","Phone","Address"

"Satguru Service Station","+ 91  9872043562",""
"Worldwide Immigration Consulta...","+ 91  183 6616200",""
"Tejbir Loading And Tour Services","",""
"Travel Net Services","+ 91  183 5016699","Amritsar - 143001, Nr. Golden Temple"
"Golden T.v. Service Centre","+ 91  9888299051",""
"City Financial & Placement Ser...","+ 91  9814073809",""
"Samsung Service Center","+ 91  9876592088",""
"Star Educational Services","+ 91  8283820296","Amritsar - 143001"
"O R Services Station","+ 91  183 2220116",""
"I Ball Mobiles Service CentrE","+ 91  9915240562",""
"Faridabad Crane Service","+ 91  9810660406",""
"Venture Together Travel Services","+ 91  8146570908","44, Majitha Road, Amritsar - 143001, New Green Field"
"Sky Way Travel Service","+ 91  183 4051284",""
"Eck Consultants Services","+ 91  183 5002151",""
"Eco info service","+ 91  8559058165",""
"B R Mobile Service","+ 91  9888912155","Amritsar,, Lawarence Road, Amritsar - 143001"
"Amp Overseas Services","+ 91  183 3040682",""
"Amardeep Electronics","+ 91  183 2555048",""
"M. H. Rice & Agriculture Ind.","+ 91  9814132146",""
"Indo World Services","+ 91  9779731963","Amritsar - 143001"
"Bharat Gas Service","+ 91  183 2542424",""
"R S Engineering Services","+ 91  183 5019752",""
"Aakash Institute","+ 91  183 5051029",""
"Crew services","+ 91  8820000088","Shop no. 15, Batala Road, Amritsar - 143001, Opposite RANDHAWA HOTEL"
"DTDC Courier Service","+ 91  183 2220043",""
"Winner Immigration Services","",""
"All Blacks Immigration & Educa...","+ 91  8146541236","Ptk Bye Pass, Amritsar - 143001"
"Indian Red Cross Society","+ 91  183 2500598",""
"Thukral Financial Services","+ 91  9814032264",""
"Eazy Capital Services","+ 91  183 2390943",""
"Responsive Capital Services","+ 91  9814438259","Amritsar - 143001"
"ABTC VOLVO BUS SERVICE","+ 91  183 2735529",""
"For Home Services To Kill Pest...","+ 91  9417833414",""
"Saini computer service","+ 91  9814273855","1 st floor, 17/4, Kennedy avenue, Amritsar - 143001"
"Kapur Counselling Services","+ 91  183 2225249",""
"Shree Nandan Courier Service P...","+ 91  183 5011769",""
"Dreamz Newzealand Study Abroad...","+ 91  183 5056688",""
"Big TV DTH Services","18002009001",""
"Golden Rent A Cab Service","+ 91  9815576750","Shop No 5,goal bagh, Raillway station road, Amritsar - 143001, Opp.goal bagh railway station"
"Jahova Jireh Church Society","+ 91  9592596070",""
"Sultan Consultancy Services","+ 91  183 5012993",""
"Sandhu Crane Service","+ 91  9872323337",""
"SANDHU SUVUDHA SERVICE","+ 91  183 5010688","Shop no :4805, GT ROAD, Amritsar - 143001, OPPOSITE CITY ROOTS"
"LG SAMSUNG SERVICE CENTER","+ 91  9876592088",""
"Bagga Healthcare Services","+ 91  183 2212721",""
"Mark FED Agro Service Cetnre","+ 91  183 2524426",""
"Gurjeet PG Services","+ 91  9988776166","Kohti No 18 A, Mall Road, Amritsar - 143001, Tagore Colony, Near Girl High School"
"UAE Exchange & Financial Servi...","+ 91  183 5066444",""
"Kissan Agriculture","+ 91  9815128733",""
"B S Service","+ 91  9815204848","Amritsar - 143001"
"Physio therapy sewa society","+ 91  9356009501",""
"Hcl service centr","+ 91  8557872792",""
"Himalaya RO Water Purifier Sal...","+ 91  9501474075",""
"Bms mobile service","+ 91  9569356584","narula building, Mall Road, Amritsar - 143001, Near style check"
"Digital Solutions","+ 91  183 2254511",""
"Jagdish Commercial Services","+ 91  183 2548098",""
"Quality Services","+ 91  183 2213575",""
"Universal Travel & Forex Services","+ 91  183 2212220","19 A, Taylor Rd, Amritsar - 143001, Near Gandhi Ground,AGA Market"
"Srs Security Services","+ 91  9988011819",""
"Sikka Gas Service","+ 91  183 2272584",""
"Saini Computer Services","+ 91  183 5009034",""
"Jaspal travels service","+ 91  8054720223",""
"Sajjan Singh School Van Service","+ 91  9217707269",""
"HDB Financial Services","",""
"Ascend Global Travel & Oversea...","+ 91  183 5098372","4th Floor Eminent Mall,Kennedy Avenue, Mall Road, Amritsar - 143001, Near New Passport Office"
"Travel Net Services","+ 91  183 5066698",""
"Guru Amrit Financial Service","+ 91  9888171301",""
"Save Planet Society Regd","+ 91  183 2701656",""
"Shubham Stock Broking Services...","+ 91  183 2225340","M, M Road, Amristar, Amritsar - 143001, Near Adarsh Cinemam"
"Uprala Anti Drug Society","+ 91  8054935616",""
"DTDC PLUS DOMESTIC & INTERNATI...","+ 91  7508974593",""
"PIM TRADING AND CELLULAR SERVICES","+ 91  183 5059294",""
"Rajvans Gas Service","+ 91  183 2573121","Katra Sher Singh, Amritsar, Amritsar Road, Katra Sher Singh, Amritsar - 143006"
"Gupta Electrical Services","+ 91  183 2421346",""
"Sourcekey IT Services","+ 91  9216666084",""
"Verka Indane Service","+ 91  183 2264451",""
"Public Service Station","+ 91  183 2292155","B/S Gagan Cinema, Asr, Amritsar - 143001"
"S S Courier Service","+ 91  9417272769",""
"HITACHI SERVICE CENTRE","+ 91  183 5056735",""
"Cross Pneumatic Service","+ 91  9478655866",""
"Desh Bhagat Gas Service","+ 91  183 2229237","Bara Makan, Islamabad, Amritsar - 143001"
"Modern Agro Service","+ 91  9872881392",""
"sony service center","+ 91  9801244884",""
"The new pyar bus Service pvt ltd","+ 91  183 2702597",""
"S & S Financial Services","+ 91  183 2532183","56, Pink Plaza, Amritsar - 143001, Outside Hall Gate"
"Chahal Online Services","+ 91  9888418517",""
"Sai Services","+ 91  183 5060123",""
"Tercentenary Educational And W...","+ 91  183 2225460",""
"G TECH ELECTRICAL SERVICES","+ 91  183 2554495","65-66 Pink Plaza, Pink Plaza Market, Amritsar - 143001, NEAR ANIL STORE"
"XPS Cargo Services","+ 91  183 3250483",""
"b.r Mobile Services","+ 91  9855033422",""
"Sun Shine Tiffin Services & Ca...","+ 91  8283938286",""
"Regal Insurance Brokers And Ri...","+ 91  183 5098329","4, 3rd Floor, Central Mall, Mall Road, Amritsar - 143001, Above Khurana Jewellers"
"Ajanta Advertising Service","+ 91  183 5052677",""
"Premier Gas Service","+ 91  183 2503577",""
"Sharma Tyre Service","+ 91  9872782929",""
"Ambica Registration Service","+ 91  183 2545252","51, Amritsar - 143006, Inside Bazar, Ram Bagh Chowk, Near Mandir Radha Krishan"
"Indiabulls Financial Services ...","+ 91  183 5002225",""
