"Name","Phone","Address"

"Svenska Design Hotels","+ 91  80 39558530",""
"Al Madina Caterers","+ 91  80 33054949",""
"Hungryyy","+ 91  80 33532002",""
"Nammane","+ 91  9632023446",""
"Sindh Kitchen","+ 91  80 33641890",""
"Andhra Vantillu","+ 91  80 39257831",""
"Natan Biryani On Leaf Llp","+ 91  80 33642156",""
"Hicurry Foods India Pvt Ltd","+ 91  80 33644707",""
"Zaika Caterers","+ 91  80 33094692",""
"Uday Hegde K Catering And C...","+ 91  80 23541307",""
"Ashirvad Caterers","+ 91  80 30924477",""
"HKC Caterers","+ 91  80 33561301",""
"Home Made Caterers","+ 91  80 33763025",""
"CP Foods India Pvt Ltd","+ 91  80 33643328",""
"Sri Lakshmi Caterers","+ 91  80 33054803",""
"Sri Ram Tent House","+ 91  80 33080191",""
"Mallige Idli Food Factory","+ 91  80 33057287",""
"CS Caterers","+ 91  80 30805648",""
"Hindu Dharmika Sabha Bhavana","+ 91  80 33724895",""
"Shastry Catering","+ 91  9945499826",""
"happy memoirs","+ 91  80 33530978",""
"4 Seasons Multicuisine Rest...","+ 91  80 33531246",""
"Sri Kalyan Caterers","+ 91  80 33762335",""
"Atmosfire","+ 91  7022023871",""
"Ruchi Caterers","+ 91  80 26485269",""
"Soundarya Hotel","+ 91  80 33537941",""
"Suresh Mathur Sweets & Chats","+ 91  80 33090018",""
"SHREE ANNAPOORNA CATERERS","+ 91  80 33083962",""
"ReddyS Paradise","+ 91  80 33530839",""
"Rice N Spice","+ 91  80 33644955",""
"S K Caterers","+ 91  80 39828640",""
"Janapriya Catering Service","+ 91  80 33792645",""
"Biryani Knights","+ 91  80 33761716",""
"Make My Occation.In","+ 91  80 33532383",""
"Falcon Enterprises","+ 91  80 39828033",""
"Master Chef Catering Services","+ 91  80 33562597",""
"A S Groups","+ 91  80 33910033",""
"Johnny Caterers","+ 91  80 33511416",""
"Star Caterers","+ 91  80 33530362",""
"Annapoorneshwari Catering","+ 91  80 33294721",""
"Sree Sai Caterers","+ 91  8050217080",""
"Akshaya Catering","+ 91  80 33673676",""
"R U Caterers","+ 91  80 33910030",""
"Annam Caterers","+ 91  80 33092249",""
"Sneha Caterers","+ 91  80 30119122",""
"Purnabrahma Catering Services","+ 91  80 39827592",""
"Sesha Catering","+ 91  9886532537",""
"BharathiS Caterers","+ 91  80 33644032",""
"Sri Durga Ganesh Caterers","+ 91  80 33092482",""
"Nammane Upachar","+ 91  80 33542314",""
"Pai Caterers","+ 91  80 33531482",""
"Heera Caterers Pvt Ltd","+ 91  80 33050491",""
"Andhra Mess","+ 91  80 33642609",""
"Stars N Stripes","+ 91  80 39257197",""
"Sri Sai Catering","+ 91  80 33640256",""
"Simply Veg Food Services","+ 91  80 33569824",""
"Zackria Caterers","+ 91  80 33535218",""
"Elite Events","+ 91  80 33643400",""
"Aishwarya Caterers","+ 91  80 39828123",""
"Food Fab Caterers","+ 91  80 30832409",""
"R V International Lodging A...","+ 91  80 33642955",""
"Cafes World","+ 91  80 33081962",""
"The Hub","+ 91  80 33644181",""
"Food Vision","+ 91  80 33092094",""
"SJS Caterers","+ 91  9739252794",""
"D Laxman And Sons","+ 91  80 33055524",""
"4 Seasons Multicuisine Rest...","+ 91  80 33013467",""
"M S Catering And Cookings","+ 91  80 33644966",""
"SOUTH GRAND VEG RESTAURANT","+ 91  80 26394647",""
"Northern Terrace","+ 91  80 33674800",""
"Happy Wedding","+ 91  80 33057811",""
"Shanthi Sagar Restaurant","+ 91  80 33643997",""
"R L Caterers","+ 91  80 39559760",""
"MRN Tent House","+ 91  9538750487",""
"Apoorva Foods","+ 91  80 33030086",""
"Ganjam Mantap","+ 91  80 33057281",""
"Amjad Caterers","+ 91  80 33056821",""
"ACS Catering Service","+ 91  80 30161382",""
"Punjab Grill Restaurant","+ 91  80 40902161",""
"Sahara Food Solutions","+ 91  80 33511522",""
"R V International Lodging A...","+ 91  80 33518437",""
"Spice Up Restaurant","+ 91  80 32931154",""
"Nile Garden Restaurant","+ 91  80 33569991",""
"Shree Caterers","+ 91  80 33083673",""
"Sri Sai Cateres","+ 91  7411689440",""
"SLV Caterers","+ 91  80 33539647",""
"Sri Durga Catering","+ 91  80 33566752",""
"Rahul Catering Services","+ 91  80 33563001",""
"P K Celebrations","+ 91  80 33569597",""
"Wecare Foods And Beverages","+ 91  9900197285",""
"Buchies Kitchen","+ 91  80 33530853",""
"Flavour Of Shanghai","+ 91  9880889933",""
"Kitchen Caters","+ 91  80 33530423",""
"Elite Caterers","+ 91  80 33055498",""
"Om Shakthi Catering Services","+ 91  80 33763134",""
"Serwel Caterers And Furnishers","+ 91  80 33056390",""
"ALV Foods And Catering","+ 91  80 33090778",""
"Sri Gurukotureshwara Davana...","+ 91  80 26616616",""
"Canara Catering Service","+ 91  80 33910402",""
"Zafer Caterers","+ 91  80 33511403",""
"Nasser Caterers","+ 91  80 33091150",""
"Ganapathi Caterers","+ 91  80 33530649",""
"Onthego Caterers","+ 91  80 42181744",""
"Chandrashekar Tent House","+ 91  80 33056756",""
"V S Group Caterers","+ 91  80 39558457",""
"Ts Group","+ 91  80 33724664",""
"Creams And Caramels","+ 91  80 33091279",""
"G R Enterprises","+ 91  80 33723449",""
"Hyderabad Biryaani House","+ 91  80 33080203",""
"Prasidhi Stay Inn","+ 91  80 33057863",""
"Surendra Catering Service","+ 91  80 39629256",""
"Sri Annapoorna Caterers","+ 91  80 33100294",""
"Shree Vasavi Caterers","+ 91  80 33619726",""
"Vandana Gardenia","+ 91  7022603143",""
"Balaji Tent House And Catering","+ 91  9964366373",""
"Hyderabad Ruchis","+ 91  80 33100573",""
"Ruh Restaurant","+ 91  80 33054577",""
"Shree L J Foods And Caaterrers","+ 91  80 33537039",""
"F K Caterers","+ 91  80 33511720",""
"Fattoush Caterers","+ 91  80 33293466",""
"Make My Occasion.In","+ 91  80 33518810",""
"Amrutha Catering","+ 91  80 33640500",""
"K R Events And Caters","+ 91  80 33539852",""
"Ammas Catering","+ 91  80 33762853",""
"Ross Hospitality And Corpor...","+ 91  80 33538482",""
"Haasini Event Organiser","+ 91  80 33059102",""
"Pooja Caterings","+ 91  80 33051935",""
"Bhats Catering Centre","+ 91  80 33059867",""
"Girish Gowda Caterers","+ 91  80 33568066",""
"Subh Events","+ 91  80 33763195",""
"Parties N Events","+ 91  80 33761962",""
"Brahmin Caterers","+ 91  80 33531518",""
"Sri Sathyashree Upahar","+ 91  80 33562275",""
"Nandhini Caterers","+ 91  80 30119330",""
"Three Quarter Chinese","+ 91  80 33532487",""
"Beijing Bites Restaurant","+ 91  80 42114588",""
"Swathi Restaurant","+ 91  9900044650",""
"Vasudev Adigas Fast Food Resta...","+ 91  8494911152",""
"Navrang Kabab Korner","+ 91  80 39827172",""
"Vasudev Adigas","+ 91  80 41214066",""
"Nahar Heritage Hotel","+ 91  80 22278731",""
"Abhiruchi Restaurant","+ 91  80 41434999",""
"Sodexo Solution India Pvt Ltd","+ 91  80 71017101",""
"shanthi sagar","+ 91  80 23228205",""
"Adigas Caterers Service","+ 91  80 22940221",""
"Royal Orchid Central","+ 91  9902000064",""
"Muneers M K Caterers","+ 91  9845044246",""
"Pier 39","+ 91  80 42977777",""
"Gokul Veg Family Restaurant","+ 91  9343787890",""
"Just Bake","+ 91  9880100540",""
"Moulis Catering & Services","+ 91  80 41244471",""
"Prakash Cafe Restaurant","+ 91  80 26613378",""
"Golkonda Chimney","+ 91  80 28475532",""
"Sharmas Punjabi Restaurant and...","+ 91  80 40926677",""
"AVS Nagaraj Enterprises","+ 91  80 26670678",""
"Ambur Biryani Point","+ 91  9008154629",""
"Huq House","+ 91  80 22241445",""
"Hotel Manu Residency","+ 91  80 31926444",""
"The Krishna Grand Caterers","+ 91  9008692255",""
"Gokul Veg","+ 91  80 23423955",""
"Sona Caterers","+ 91  80 23447744",""
"Bangalore Bistro","+ 91  80 22201616",""
"Hungry Hogs Restaurant","+ 91  80 65831243",""
"Venkat Geethanjali Restaurant ...","+ 91  80 32323232",""
"Holigemane","+ 91  9972248529",""
"Biryani Palace","+ 91  80 33100591",""
"Sri Krishna Nanda Gokula","+ 91  80 33100307",""
"Bangaliana","+ 91  80 22582839",""
"Fish Palace","+ 91  80 23472999",""
"Bangalore Caterers","+ 91  80 25479689",""
"Gani Caterers","+ 91  9844282991",""
"PETOO","+ 91  80 28561376",""
"Food Fundas","+ 91  9845074679",""
"La Gardenia","+ 91  80 40333111",""
"Ambur Hot Dum Biryani","+ 91  7353940313",""
"Pai Vista Wedding Caterers","+ 91  80 26645562",""
"The Higher Taste Catering","+ 91  80 23471956",""
"R R Caterers","+ 91  9845970505",""
"Presto Restaurant","+ 91  80 26622058",""
"RNR & Sons","+ 91  80 26603733",""
"The Up Cycle Cafe","+ 91  80 65700549",""
"Mugal Garden Family Restaurant","+ 91  9901368761",""
"Gpv Group","+ 91  80 26766844",""
"Sagar Caterers & Decorators","+ 91  9845599160",""
"Delhi Darbar","+ 91  80 23438878",""
"Tiger Trail","+ 91  80 22865566",""
"CoralTree By GoldFinch","+ 91  8861002966",""
"Rajus Royal","+ 91  80 41281166",""
"Bombay Caterers","+ 91  80 26708562",""
"Ace Iyengar Home Products","+ 91  80 40901216",""
"Johnny Caterers","+ 91  9845864970",""
"Blue Bell Caterers","+ 91  80 28925549",""
"M K Caterers","+ 91  80 26678648",""
"Sagar Curries","+ 91  7676138899",""
"Good Food Restaurant","+ 91  80 42064144",""
"R R Caterers","+ 91  80 25990654",""
"Mubarak caterers & food","+ 91  80 30924486",""
"Nadhini Palace","+ 91  80 25503126",""
"Hotel Prashanth Non Veg Multi ...","+ 91  9845567071",""
"Trident Ghar Ka Khana Restaurant","+ 91  9342818067",""
"Tawa Tandoor Aur Tadka Restaurant","+ 91  9741349147",""
"Taj Hotel","+ 91  9845234948",""
"Shanthi Sagar Restaurant","+ 91  80 23469115",""
"Chicken County Restaurant","+ 91  80 22257711",""
"Swaad Bagicha","+ 91  9916038030",""
"The Narayan Suggi Restaurant","+ 91  80 40988636",""
"Khan Catering","+ 91  80 25475853",""
"Biriyani Palace Taste Of Ambur","+ 91  9886077936",""
"Rasaganga","+ 91  80 41268372",""
"S S Caterers","+ 91  80 26682995",""
"Sona Caterers","",""
"Donne Biriyani Hotel","+ 91  9844362633",""
"N K Catering Group","+ 91  9980030054",""
"Kadumane Veg Restaurant","+ 91  9845239208",""
"Dial A Party","+ 91  80 65707147",""
"Ronak Caterers","+ 91  80 23343094",""
"Gayland Caterers & Furnitures","+ 91  80 22214538",""
"Gramina Thindi","+ 91  9449112224",""
"Megabite Food Services","+ 91  9900590710",""
"Swaad","+ 91  8095500100",""
"Anisas Kitchen Catering","+ 91  9845878300",""
"Mallige Idly Food Factory","+ 91  80 23504466",""
"Aroma Caterers","+ 91  8105685866",""
"Sree Krishna Kafe","+ 91  9886795491",""
"Holige Mane","+ 91  9886639382",""
"Goli vada pav","+ 91  8880422700",""
"Hotel Sagar Fishland","+ 91  80 33092332",""
"Prabhu Caterers","+ 91  9343829595",""
"Abhiruchi","+ 91  7829597331",""
"Aishwarya Caterers","+ 91  80 32914885",""
"Asha Caterers","+ 91  80 25420702",""
"Delicacy Hut","+ 91  8884824024",""
"Shree Mahalasa Caterers","+ 91  80 26754449",""
"Tajsats Air Catering Ltd","",""
"Swathi Hospitality services Pv...","+ 91  80 23503585",""
"Adigas Catering Group","+ 91  9341244463",""
"Ambur Biryani Zone","+ 91  9738779917",""
"Vishwas Condiments","+ 91  80 23439477",""
"L S G Sky Chefs India Pvt Ltd","+ 91  80 22018700",""
"Royal Orchid Central ( Out Cat...","+ 91  9902000064",""
"Halli Thindi Caterers","+ 91  80 26893171",""
"Chandrashekar Caterings","+ 91  9591739817",""
"United Caterer","+ 91  80 65969194",""
"Night Food Joint","+ 91  7411228242",""
"N Chandrashekar & Sons","+ 91  80 22442832",""
"Osmania Caterers","+ 91  80 25442777",""
"The Platter","+ 91  80 33294761",""
"SR Bakery","+ 91  80 25596807",""
"ACE Iyengars Home Products","+ 91  9535882777",""
"G R Caterers","+ 91  80 26751826",""
"Shree Kamakshi Catering","+ 91  80 23527476",""
