"Name","Phone","Address"

"PACIFIC INSTITUTE OF EDUCATION","+ 91  183 5008894","PACIFIC TOWER, TARN TARAN ROAD, Amritsar - 143001, O/S MATA KAULAN HOSPITAL"
"United Sikh of Amritsar","+ 91  8566853630","S-3, Ground Floor, Amritsar Bus Stand, AMRITSAR - 143001, Opposite Sangam Cinema"
"Sachdeva Travels Amritsar","+ 91  9888732694","Opp. Sangam Cinema, Near Pingalwara, Amritsar Bus Stand, Amritsar - 143001, G.T. Road"
"Best print amritsar","+ 91  9815431034","hide market, indra palace, Amritsar - 143001, City Castle Hotel"
"Future Education Consultant","+ 91  183 5015038","Sco-6, 3rd Floor, 304, Ranjit Avenue, Distt. Shopping Complex, AMRITSAR - 143001"
"Vision Education Consultant","+ 91  7508629410","21-A, G T Road, Amritsar - 143001, Guru Teg Bahadur Nagar, Opposite Gndu"
"M/S Amritsar Traders","+ 91  183 2211164","House Number- 302, R B Parkash Chand Road, Amritsar - 143001, Opposite Dordershan Kendra"
"Amritsar Rexine Store","+ 91  183 2542106","House Number- 243, rexine store hazar chamre wala, Amritsar - 143001, Katra Kaniya Near Telephone Exchange, Chamda Bazar"
"MSB Immigration & Visa Services","+ 91  183 5057786","1st Floor, Durga Ice Cream, Lawrence Road, Amritsar - 143001"
"Hitek Infosys Computer Education","+ 91  183 2580503","Main Sultanwind Rd, Amritsar - 143001"
"Amritsar Car Rental","+ 91  9316492888","3, Deep Complex, 2nd Floor, Court Rd, Amritsar, Amritsar - 143001"
"Amritsar Fruit Agency","+ 91  9815034032","Stall No - 20, 21, 22, Mewa Mandi, Amritsar - 143001"
"Healthway Immigration Consulta...","+ 91  183 2505965","deep complex, Amritsar - 143001, Ranjit Avenue"
"astrologer in amritsar","+ 91  9876263101","Amritsar - 143001"
"SH Car Land - Second Hand (Use...","+ 91  9815360580","National Complex, Amritsar Bus Stand, Amritsar - 143001, Amritsar"
"Amritsar studio","+ 91  7508282970","Ranjinder nagar, Amritsar - 143001, Near school"
"MAHENDRA INSTITUTE AMRITSAR","+ 91  9646606160","2nd and 3rd Floor, 62, City Centre, GT Road (J.K.Orchid), Amritsar, Amritsar - 143001"
"Makhan Fish - Non Veg Restaura...","+ 91  9988275261","662, Old Jail Road, Basant Avenue, Amritsar - 143001, Trillium Mall"
"Hotel Amritsar Residency By Ce...","","G T Road, Amritsar - 143001, Opposite International Bus Terminal, Bamrah Service Station"
"Murria Immigration Consultant ...","+ 91  183 2227327","18, Cool Rd, Amritsar - 143001, Modern Clny,Nr BMC Chowk"
"NexGen Institute of Education ...","+ 91  9915533073","I/s Khazana gate, Khazana Gate, Amritsar - 143001, Opp.Punjab Gas service"
"Hotel Amritsar Inn","+ 91  8427202611","Main bazaar, Ram BAGH ROAD, Amritsar - 143001, OPP RAILWAY TAXI STAND"
"forever livining prouduct in a...","+ 91  9888171301","goal maszid sharifpura sho 22, Amritsar - 143001"
"amritsar hydraulics","+ 91  9193561329","Amritsar - 143001"
"Amritsar Escorts co","+ 91  9872495586","Amritsar - 143001"
"Gulf Immigration Services","+ 91  8528945383","Sco-8, 3rd Floor, District Shopping Complex, B-Block, Ranjit Avenue, Amritsar - 143001"
"Taxi Service Amritsar","+ 91  183 7889892","Amritsar - 143001"
"Amritsar Copreative Labour & C...","+ 91  183 2564764","plot no.29-A, Ahata Manga Road, Albert Road, Amritsar - 143001, Opposite Irrigation Department, Near Kundan Dhaba"
"Jobs in Amritsar","+ 91  8591928952","Rani Ka Bagh, Amritsar - 143001, Hp Petrol pump"
"Amritsar Golden Textiles","+ 91  183 2532484","240/4, Laj Patrai street,, Durgiana Mandir, Amritsar - 143001, opp. goql bagh"
"satkartar education solutions","+ 91  9815658811","Amritsar - 143001"
"Apprise Overseas Education Con...","+ 91  183 2702100","Amritsar - 143001, Jora Phatak Rd, Nr Bus Stand"
"Amritsar Textile Finishing Mil...","+ 91  183 2581836","Amritsar - 143001, Outside Ghee Mandi Gate"
"AMRITSAR GIFT HOUSE","+ 91  9815163911","19, Krishna Market, Amritsar - 143001, Near Golden Temple"
"Advance Educations","+ 91  183 6418191","1 Majitha Road, Amritsar - 143001, Opp ENT Hospital"
"Amritsar digital lab","+ 91  9888904143","GT Road, Amritsar - 143001, Opp Bus stand near SINGH SABH JANJ GHAR"
"Amritsar Pagri House","+ 91  183 2541826","Chowk phawara, Golden Temple, Amritsar - 143006, Opp.post office"
"B S Overseas Education Consultant","+ 91  183 2531495","Bldg No-100, Katra Sher Singh, Amritsar - 143006, Katra Sher Singh, Nr Post Office,Nr Dav College"
"Overseas Education And Immigra...","+ 91  9779057776","Sco 42 Disst Shopp Cmplx, Amritsar - 143001, Nr Mk Hotel"
"Amritsar School of Internet Ma...","+ 91  9592664555","SCO 88 III Floor, B Block Distt Shopping Complex, Ranjit Avenue, Amritsar - 143001, NR Hotel PR Residency"
"Amritsar Boot House","+ 91  183 2588249","Bazar MAI Sewan, AMRITSAR - 143006, Near Guru Bazar"
"Amritsar Woollen Mills","+ 91  183 2554881","1, Katra Sher Singh, Telephone Exchange Road,, Gandhi Bazar, Amritsar - 143006, Telephone Exchange Road,"
"M/S. Amritsar Ply Wood PVT LTD .","+ 91  183 2701599","Four Fieldsg.t.road(Jalandhar Wali), AMRITSAR - 143006, Bye Pass"
"Amritsar Carbelt House","","Katra Sher Singh, Katra Sher Singh, Amritsar - 143006"
"Amritsar Gift Centre","+ 91  183 2226692","151, New Clock Tower Market, Golden Temple, Amritsar - 143006, Opp. Shani Mandir"
