"Name","Phone","Address"

"Amritsar Bottling Co","+ 91  183 2258530","G T Rd, Amritsar - 143001, Chheharta,P O Rayon & Silk Mills"
"Amritsar Pulp & Board Mills PV...","+ 91  183 2503666","Jagdev Kalan Road, Gumtala,, Amristar, Amritsar - 143001"
"Bengal To Amritsar Tour & Travel","+ 91  9357682320","K D Plaza, Chowk Mahan Singh Gate, Amritsar, Amritsar - 143001"
"Amritsar interiors","+ 91  9988829737","12 Tailor Rd, Amritsar - 143001"
"Amritsar Caterer","+ 91  183 2581358","B/2a, East Mohan Nagar,Near Gupta Bakery, Amritsar - 143001"
"CBazaar Dot In","+ 91  9962196000","Amritsar - 143001"
"Bhagwati Car Shingar","+ 91  9988592226","Shop No.12, Hati Gata, Amritsar - 143001, Near-Shree Travel"
"In Cell World","+ 91  183 4050071","Amritsar - 143001, Opp Gndv University"
"Amritsar Jewellers","+ 91  183 2558605","Guru Bazar, AMRITSAR - 143001"
"Amritsar Insurance Institute","+ 91  9814702582","C/O. National Insurance Co. Ltd ., D-26,, Court Road, Amritsar, Amritsar - 143001"
"Amritsar Enterprises & Passpor...","+ 91  9915142066","Basement Of. Sco 109, Shop No- 3- B, Adjoining Passport Office, Ranjit Avenue, B Black, Amritsar, Amritsar - 143001"
"Positive Network Amritsar (DIC)","+ 91  183 2570686","C/O Community Care Center, Red Cross Building, Amritsar , Inside Guru Nanak DEV"
"Amritsar College","+ 91  183 5069527","GT Road, Amritsar - 143001, 12 Km Stone, Amritsar-Jalandhar,Near Jandiyal Toll TAX"
"District Amritsar Business Ass...","+ 91  183 2541475","151, Amritsar - 143001, Idh Mkt"
"Indian Overseas Bank Empanelle...","+ 91  183 2540420","Mahajan Market,, Amritsar - 143001, Hall Bazaar"
"Amritsar Heartcentre","+ 91  183 2400567","255, Race Cource Rd, Amritsar - 143001, Basant Avenue"
"Amritsar Caterers","+ 91  183 2553080","Upper Ramesh Kulfis & Ice Cream Shop, Hall Bazar, AMRITSAR - 143001"
"Dasmesh Car Care","+ 91  9872620516","G T Road, Amritsar - 143001"
"Bhatti Car Driving School","+ 91  9815240416","H No-43,, Amritsar - 143001"
"Sharma Car Care","+ 91  9814138550","Shop No 17, Green Plaza Mkt,, Amritsar - 143002, Court Rd,Opp Swani Motors, Asr"
"United Sikh of Amritsar","+ 91  8566853630","S-3, Ground Floor, Amritsar Bus Stand, AMRITSAR - 143001, Opposite Sangam Cinema"
"Sachdeva Travels Amritsar","+ 91  9888732694","Opp. Sangam Cinema, Near Pingalwara, Amritsar Bus Stand, Amritsar - 143001, G.T. Road"
"Best print amritsar","+ 91  9815431034","hide market, indra palace, Amritsar - 143001, City Castle Hotel"
"Tarsikka Car Bazaar","+ 91  9814832954","G T Road, Amritsar - 143001, Opposite Bank Of Baroda, Partap Nagar"
"baba deep singh Car Care Centre","+ 91  9815703154","Purana Adda, Anmol Avenue, Amritsar - 143001, Raja Sansi nr.fish farm"
"Super Car Gas & Auto Electrician","+ 91  9888706485","#501,Doaba Chowk, preet nagar, Amritsar - 143001, near devi talab"
"SHANKER BILLA CAR SEAT COVER","+ 91  9878548840","Shop Number- 9, Queens Road, Amritsar - 143001, OPP. POPULAR CAR SAJAWAT"
"Hotel Amritsar Inn","+ 91  8427202611","Main bazaar, Ram BAGH ROAD, Amritsar - 143001, OPP RAILWAY TAXI STAND"
"CAR LOVERS","+ 91  9888368118","SHOP NO-7, DWARKA DEESH COMPLEX, Queens Road, Amritsar - 143001, Near Country Inn hotel"
"M/S Amritsar Traders","+ 91  183 2211164","House Number- 302, R B Parkash Chand Road, Amritsar - 143001, Opposite Dordershan Kendra"
"Amritsar Rexine Store","+ 91  183 2542106","House Number- 243, rexine store hazar chamre wala, Amritsar - 143001, Katra Kaniya Near Telephone Exchange, Chamda Bazar"
"Amritsar Tour & Travel","+ 91  9815845150","Albert Road, Near Railway Station & Kundan Dhaba, AMRITSAR - 143001"
"Popular car sajawat","+ 91  8557957861","Shop Number- 1, Queens Road, Amritsar - 143001, Opposite Popular Bakery"
"BABA DEEP SINGH CAR A.C REPAIR","+ 91  9888685640","SHOP NO 14, GOL BAGH, Amritsar - 143001, GOAL BAGH"
"Amristsar Taxi Service","+ 91  183 2229191","Amritsar Railway Station Road, Amritsar - 143001"
"Jang Car Care","+ 91  9888404864","Amritsar - 143006, Opp. Gol Bagh"
"New Amritsar Furniture","+ 91  183 2226124","Shop Number-173, Cooper Road, Amritsar Bus Stand, Amritsar - 143001, bhandari brij"
"QUEEN IN STYLE","+ 91  7837791500","Shop no 220, Queens road, Amritsar - 143001, Opp.obc bank"
"Car Sewa","+ 91  9216628055","Dalhousie Road, Amritsar - 143001"
"Amritsar Dental Lab","+ 91  183 2211954","The Mall Barkats Singh Marke, Amritsar - 143001"
