"Name","Phone","Address"

"Prince Jewellery","+ 91  183 2572239","Main Majitha Road, Amritsar - 143001, Opposite Bengali Mandir"
"Prince Jewellery Center","+ 91  9878734861","near golden temple, Darshani Deori, Amritsar - 143001, Opp Punjab Sind Bank"
"Prince Jewellery designing","+ 91  9988101061","bazar jhatkaiyan, shop no.835,opp. hotel temple view, Amritsar - 143001, Bazar Dholan dass,Nr Guru Bzr"
"Prince Pagari Centre","+ 91  8437605045","Mandir Wala Bazaar, Sultanwind, Amritsar - 143006, Near Baaj Wali Kothi"
"Prince Travels","+ 91  183 2227072","Shop No-2, G.T road, Amritsar - 143001, Main Gate Railway station"
"PRINCE DRY CLEANER AND DRY","+ 91  9780267697","SHOP NO 1, main bazar, Amritsar - 143001, SHIVALA COLONY"
"Prince Glass & Hardware","+ 91  183 2551201","89-A, Amritsar - 143001, Nr Guru Nanak Bhawan, City Centre, B/S Sangam Cinema"
"Prince Moulding Store","+ 91  9803489541","Amritsar - 143001, Cheel Mandi, Mahan Singh Gate"
"Prince radio & electronics","+ 91  9356299820","Ravi dass road, Amritsar - 143001, Hall bazar"
"Prince Chemical Works","+ 91  183 2711763","45 Suraj Ave, Fatehgarh Churian Road, Amritsar - 143001, Opp Octroi"
"Prince Medical Agencies","+ 91  183 5009906","shop no-62-A, Amritsar - 143001, Near Ashok Vatika Public School, Katra Sher Singh"
"Prince telecom","+ 91  9914505651","Shop no 14,liberty market, Railway link road, Amritsar - 143001, Near railway station"
"Prince Taxi Stand","+ 91  183 2564743","GT Road, Amritsar - 143001, Opposite Railway Station"
"prince electronic","+ 91  9023089888","Amritsar - 143001"
"Prince Plastic","+ 91  183 2711144","31-24, Fatehgarh Churian Road,, Amritsar - 143001"
"Prince Hair Dresser","+ 91  183 2532473","Sheranwala Gate,, Amritsar - 143001"
"Prince Ornaments","+ 91  183 2483597","Amritsar - 143001, Farwar Pura, Mail Bazar, Near Sk Gold Testing & Refyanri Center"
"Prince Readymade Collection","+ 91  8727992357","Adda Bazar Taru Taran, Amritsar - 143001"
"Prince Garments","+ 91  9023800878","Shop No 48, Pink Plaza Market, Amritsar - 143001, O/s hall gate"
"Prince Radio And Electronics","+ 91  9872428971","Lawrence Road, Amritsar - 143001"
"Prince Chemists","+ 91  183 2549712","Katra Sher Singh, Amritsar - 143006"
"prince Electronic","+ 91  183 2547823","opp ram bagh thana, ravidas road, Amritsar - 143001, Ahall bazar"
"Prince Studio","+ 91  183 2228784","Shop No 1, Rani ka bagh, Rani Ka Bagh, Amritsar - 143001, Opp.state bank cantt"
"Prince radio","+ 91  9815397016","Katra sher singh, Katra Sher Singh, Amritsar - 143006"
"Prince Motor Garage","+ 91  9888818060","Opp Inder Palace, Amritsar - 143001"
"Prince Motor","+ 91  9876429822","2080/13, Circular Road, Amritsar - 143001, Khazana Gate"
"Prince Logistics","+ 91  9988961893","House Number 1488 Gali Kakien Katra Baghian, Hall Bazar, Amritsar - 143001"
"Prince corner","+ 91  9815061516","katra jaimal chowk,, Hall Bazar, Amritsar - 143001, Near Amrit talkies"
"Prince pipe store","+ 91  183 2530173","shop no 5,6, Kot atma Singh road, Amritsar - 143001, Opp water tank"
"Prince Binny Textile","+ 91  183 2558712","Plot Number-85, Katra Jaimal Singh, Amritsar - 143006, Near Shiv Mandir"
"Prince Card Emporium","+ 91  9417950031","Hall Bazar, Amritsar - 143001, Near Punjab And Sind Bank"
"Prince card emporium","+ 91  9803000180","Hall bazar, Hall bazar road, Hall Bazar, Amritsar - 143001, Near punjab and Sind bank"
"Prince cyber Cafe","+ 91  183 5051618","SHOP NO-719/13, GT road, Amritsar - 143001, Opp bus stand"
"prince jewellers","+ 91  183 5099350","Amritsar - 143001, Guru Bzr"
"Prince Video Filing","+ 91  9914243108","S-94/95 Main Bazar Azad Nagar, Ram Mandir Near-Harjeet Singh., Azad Nagar, Amritsar - 143001"
"Prince Butter Corner","","Shivala Road,, Sharifpura, Bus Stand,, Amritsar - 143001"
"Prince Property Dealer","+ 91  9317794129","Ram Avenu, G.t Road, Amritsar, Amritsar - 143001"
"Prince Steel Industries","+ 91  183 2589575","123, Mehta Road, Amritsar - 143001, Focal Point"
"Prince Textile Mills","+ 91  183 2726823","B- IX, 726 Mochpura Bazar,, Amritsar - 143001"
"Prince Kiyrana & Gen Store","+ 91  183 2273005","Rajasansi, Opp. Airport Gate, Amritsar - 143001, Rajasansi"
"Prince Rana & Party","+ 91  8054713556","143 A, Gali No.2, TEJ Nagar, Amritsar - 143001, Sultanwind Road,near golden tempal"
"Prince And Sunny Tour & Travels","+ 91  9781787011","G T Road, Amritsar - 143001, Sandu Colony, Near Jai Kamal Eye Hospital"
"Prince Carpet Ind.","+ 91  9814898971","653/18, Pakki Gali,Gopal nagar, Medical College, Amritsar - 143001, Near Dr.Ravi Dutt Sharma"
"Prince auto mobile","+ 91  8194955481","Shop no, 12 Makhan road, Islamabad Nagar, Amritsar - 143001, OPP DESH BHAGAT GAS AGENCY"
"PRINCE AUTO REPAIR","+ 91  7508941690","Shop no 7, Ramtirath road, Amritsar - 143001, OPP ICE FACTORY"
"Prince Traders kala","+ 91  9646356102","18-A, Nr Bus Statnd, Amritsar - 143001, New Idh Mkt"
"Prince bakers","+ 91  9417548020","Amritsar - 143001, Opp. Bhagwati medicos"
"Prince Ice & Cold Storages","+ 91  183 2482468","Tarn Tarn Road, Amritsar - 143001"
"prINCE TRADER","+ 91  9888771779","shop No. 49, New ldh market, Amritsar - 143001, Near bus stand"
"Prince wool garments","+ 91  183 2555341","Shop no 54-55, Guru nanak market, Amritsar Bus Stand, Amritsar - 143001, Sheran wala gate"
"Prince Chappal Store","","Katra Jaimal Singh, Gandhi Bazar, Amritsar - 143006"
"Prince Brush","+ 91  8968864454","Golden Temple, Amritsar - 143006, Faat Wali Chowk, Baba Puri Wala"
"Prince lottery stall","+ 91  9815283588","Sh no 9, Krishna sq, Amritsar - 143001, B/s celebration mall"
"Prince dairy","+ 91  9815887452","Shop no 1, Ram tirth road, Putlighar Bazaar, Amritsar - 143002, OPP RAMA PAINTS"
"Prince Hardware","+ 91  9888242827","Rattan Singh Chownk, Amritsar - 143001"
"Prince steel industries","+ 91  7508059815","Shop no 343, Dashmesh market, Amritsar - 143001, Near mahansingh gate"
"Prince collection","+ 91  7814301111","Shop no 143-144, ajit nagar, Sultant Wind Gate, Amritsar - 143006, golden cloth market"
"Prince Stationery","+ 91  9780967523","Street no. 8, New Pawan Nagar, Amritsar - 143001, Near Fitness Zone"
"Prince Pal","+ 91  9888036393","233, New Golden Avenue, AMRITSAR - 143001, Panj Pr"
"Prince chicken bar","+ 91  9872002106","main road, Vijay Ngr, Batala Road, Amritsar - 143001, Nr Milan Palace"
"Prince Selection","+ 91  183 2581169","SHOP NO- 14, Golden cloth market, Sultant Wind Gate, Amritsar - 143006, Opp.swaran house"
"Prince IAS coaching Centre","+ 91  9803503590","Sharifpura, Gali no 2, Sultanwind, Amritsar - 143021, opposite eassy day"
"Prince Jewellers","+ 91  9780996995","Gold Complex, Sultanwind Road, Ajit Nagar, Amritsar - 143001, Near Ajit Nagar"
"Prince auto works","+ 91  9855337714","MAIN BAZAR, ISLAMABAD, Amritsar - 143002, opp khalsa college for women"
"PRINCE FABRICATION","+ 91  9815848395","Main Dashmesh Nagar, Jodha Phatak, Amritsar - 143001, Near Sameer Karyana Store"
"PRINCE AUTOMOBILE","+ 91  9803673321","main bazar, Gt Road, Amritsar - 143001, near bata showroom"
"Prince General Store","+ 91  9501633849","4,Opp Anil Minna Councillor, AMRITSAR - 143002, Amritsar"
"Prince general store","+ 91  9115001582","Main road, Sultanwind road, Amritsar - 143002, Near suka talab"
"Prince Jeweller","","sultanwind road . court atama ram, shop l 454, Amritsar - 143002, golden temple"
"prince auto repair","+ 91  9780315501","Main bazar, Maqboolpura chownk, Amritsar - 143002, near OBC bank"
"Prince cyber cafe","+ 91  183 5051618","Shop no 719/13, Sharikpura, Amritsar - 143002, Opp bus stand"
"Prince Khalsa Motor Garage","+ 91  183 2228983","6-A, Amritsar - 143002, Gawal Mandi, Near Sardar Police Station"
"Prince medicos","+ 91  9814320871","Main sultanwind road, Amritsar - 143002"
"Prince Telecom","+ 91  8054109007","Amritsar - 143002, Chowk Loha Mandi"
"Prince Goods Carrier","+ 91  183 2547032","plot 134, jahajgarh, Dass Niwas, Amritsar - 143006, Near JP Cement, Near Best Price, Transport Nagar"
"PRINCE GARMENTS","+ 91  9646792666","MAIN BAZAR, Katra Karam Singh, Amritsar - 143006, Katra katam singh"
"Prince Footwear","+ 91  9417365618","guru Ram Dass road, Golden Temple, Amritsar - 143006, Opposite Langar Hall,Bazar Sarai Guru,Mochi Bazar"
"Prince Electric Works","+ 91  183 2291099","815, Amritsar - 143006, Near Golden Temple, Chowk Chintpurni"
"Prince Sharma Paint Store","+ 91  9815026330","main bazar,street no-9,, Majitha, Amritsar - 143601, Near Satish Electric Works"
"Prince Gulshan Book House","+ 91  183 6577140","Jandiala Guru, Amritsar - 143115, Opposite Government Girls Senior Secondary School"
"Prince Telecom","+ 91  183 277054","Taran Taran Road, Chabhal, Amritsar - 143301, Adda Chabhal"
"Prince Kheti Store","+ 91  9464941993","Chogawan, Amritsar - 143109"
"Prince Telecom","+ 91  9814485846","Ajnala, Amritsar - 143102, Near Bsf Camp Chougawan Road"
"Prince Tour & Travels","+ 91  9915832267","Taxi Stand, Khilchian, Amritsar - 143111"
"Prince Electronics","+ 91  1859 325000","Fatehbad (Tarn Taran), Amritsar - 143407, Super Bazar"
"Prince Khet Store","+ 91  9815670273","Rayya, Amritsar - 143112"
"Prince Suvidha Services","+ 91  9815762274","Saidoke, Amritsar - 143114"
"Prince Telecom","+ 91  9803343334","Baba Bakala, AMRITSAR - 143202, Guru Bazar, Near Patiala Bank"
"Prince art","+ 91  9653106695","main bazar, maqboolpur road, Amritsar - 143002, Near purani chungi"
"Prince garments","+ 91  9855691717","main road, gt road, Amritsar - 143002, opp bank of Baroda"
"Prince Expresso Coffee Machines","+ 91  183 2542798","799, Kot Atma Singh Road,,"
"Umesh Malliram Designer Jew...","+ 91  183 6579777","Number 2 Upper Ground Floor J K Tower, Mall Road, Amritsar - 143001, Next To Kapsons"
"Khurana Jewellery House","+ 91  183 2560400","Central Mall 32, Mall Road, Amritsar - 143001, Inside Ebony"
"Hotel Prince Residency","","48, Railway Link Road, Amritsar - 143001, Near Railway Station"
"Haryana Jewellery","+ 91  183 2543858","88/4 1st Floor, Guru Bazar, AMRITSAR - 143006"
"New Prince Bakery","+ 91  183 5096838","Chowk Moni, Amritsar - 143001, I/S Chatiwind Gate"
"Kangan Designer Jewellery Store","+ 91  183 5099700","Lawrence Road, Amritsar - 143001, Opposite Bansal Sweets"
"NEW PRINCE CARRYING CORPORATIO...","+ 91  183 2294810","Amritsar - 143001"
"Pooja Jewellery Center","+ 91  183 2551226","Amritsar - 143001, Bazar Darshani Deori,Near Golden Temple,"
"Malli Ram Jewellery House","+ 91  183 6544999","32 A Cee Tee Mall, Amritsar - 143001, Ebony, Mall Road, Opposite Ritz Hotel"
"Aabhushan Art Jewellery","+ 91  183 2560602","8 A, Lawrence Road, Amritsar - 143001, Opp pizza hut"
"Satyam Jewellery House","+ 91  183 2558284","Amritsar - 143001, Guru Bzr"
"Jagdambay artificial jewellery","+ 91  9780064955","Katra bhai sant singh, Amritsar - 143001, Near post office"
"B S Gems n Jewellery","+ 91  183 5070573","Shop Number 1, B S Chain Market, Sarwarpura , Gali Number 7, Sultanwind Road, Sultanwind, Amritsar - 143006"
"Pooja Jewellery","+ 91  9915363425","6/8, Darshni Daudi ,Amritsar, A, Amritsar - 143001, Opp Punjab Sindh Bank"
"Angel Blessed Gem & Jewellery ...","+ 91  183 2255673","177-G,, Post Office Street,, Amritsar - 143001"
"Rajan Immitations Jewellery","+ 91  183 2550162","19, Idh Market, Amritsar - 143001"
"Raja Jewellery House","+ 91  9316684016","Shop No 20e, New Idh Market, Amritsar - 143001"
"Kashish Jewellery House","+ 91  9356037788","2162/F,1st Floor, Amritsar - 143001, New Idh Market"
"Khalsa Jewellery House","+ 91  183 2582508","4335, 7, Kot Baba Deep Singh, 8, Shri Guru Ram Dass Hospital Complex, Amritsar - 143001"
"JAI Jwala Ji Jewellery & Casti...","+ 91  9814120099","Sarafa Bazar ,, Sunam,, Amritsar - 143001, Near Big Bazar"
"Shingar Jewellery","+ 91  183 5081733","Amritsar - 143001, Karmod Deory"
"Sukhman Jewellery","+ 91  183 2226362","8 Kairon Colony ,, Mall Road, Amritsar,, Amritsar - 143001, Near Nirmal Swami Satsang"
"Sharma Jewellery House","+ 91  183 2293651","Amritsar - 143001, Opposite Doonga Hanuman Mandir, Bazar Kaseria"
"Balaji Kalire & Imitation Jewe...","+ 91  9888701186","Gali Kucha Faqir Khana, Amritsar - 143001, Bazar Kathiyaan, Bhaji Market"
"Dima Jewellery Corner","+ 91  9216735381","Darshani Deori, Partap Bazar, Amritsar - 143001"
