"Name","Phone","Rating","Votes","Locality","City"
"Chemists Hub","+ 91  022 52082604","3.8","129","Malad West","Mumbai"
"Chemist Bhavan","+ 91  22 21011245","3.9","396","Sanpada","Mumbai"
"Chemist & General store","+ 91  7558097424","4.5","1","Malad East","Mumbai"
"Doctor Chemist","+ 91  22 79179034","4.0","3","Malad West","Mumbai"
"Chemist Pulse","+ 91  22 2063271","4.3","23","Goregaon West","Mumbai"
"Chemist & General store","+ 91  756260584","4.5","1","Malad East","Mumbai"
"The Chemist","+ 91  9710250658","4.2","44","Mulund East","Mumbai"
"Chemists & Druggists Association","+ 91  22 5282522","4.2","21","Kalbadevi","Mumbai"
"Trade INDIA Pharma","+ 91  9756922666","2.5","3","Andheri East","Mumbai"
"Doctor Chemist","+ 91  22 93592909","4.0","3","Malad West","Mumbai"
"Chemist Bhavan","+ 91  22 52436899","3.7","23","Nerul","Mumbai"
"Chemists & Druggists Association","+ 91  22 93320703","4.2","21","Kalbadevi","Mumbai"
"Trade INDIA Pharma","+ 91  9781439583","2.5","3","Andheri East","Mumbai"
"Trade INDIA Pharma","+ 91  9732832725","2.5","3","Andheri East","Mumbai"
"Chemist Bhavan","+ 91  22 50496457","3.7","23","Nerul","Mumbai"
"Chemist Bhavan","+ 91  22 19883698","3.7","23","Nerul","Mumbai"
"Chemist Hub","+ 91  022 17437825","0.5","1","Malad West","Mumbai"
"Chemist Pulse","+ 91  22 86569402","4.3","23","Goregaon West","Mumbai"
"Doctor Chemist","+ 91  22 44169123","4.0","3","Malad West","Mumbai"
"Chemist Hub","+ 91  022 46046730","0.5","1","Malad West","Mumbai"
"Chemist Bhavan","+ 91  22 15613908","3.7","23","Nerul","Mumbai"
"Chemists & Druggists Association","+ 91  22 22409148","4.2","21","Kalbadevi","Mumbai"
"Chemists & Druggists Association","+ 91  22 4311296","4.2","21","Kalbadevi","Mumbai"
"Chemists & Druggists Association","+ 91  22 72188548","4.2","21","Kalbadevi","Mumbai"
"Chemist Bhavan","+ 91  22 52232338","3.9","396","Sanpada","Mumbai"
"Doctor Chemist","+ 91  22 60290941","4.0","3","Malad West","Mumbai"
"Chemist Hub","+ 91  022 39318678","0.5","1","Malad West","Mumbai"
"Chemists Hub","+ 91  022 47137741","3.8","129","Malad West","Mumbai"
"Chemists Hub","+ 91  022 66171685","3.8","129","Malad West","Mumbai"
"Trade INDIA Pharma","+ 91  9762235363","2.5","3","Andheri East","Mumbai"
"Chemist Pulse","+ 91  22 71662821","4.3","23","Goregaon West","Mumbai"
"Chemist Pulse","+ 91  22 75712193","4.3","23","Goregaon West","Mumbai"
"Trade INDIA Pharma","+ 91  9753482455","2.5","3","Andheri East","Mumbai"
"The Chemist","+ 91  9798037609","4.2","44","Mulund East","Mumbai"
"Chemist & General store","+ 91  7585787800","4.5","1","Malad East","Mumbai"
"Chemist Pulse","+ 91  22 72990143","4.3","23","Goregaon West","Mumbai"
"Chemist Bhavan","+ 91  22 69973581","3.9","396","Sanpada","Mumbai"
"Chemist Hub","+ 91  022 56036143","0.5","1","Malad West","Mumbai"
"Chemist Bhavan","+ 91  22 57635273","3.7","23","Nerul","Mumbai"
"Doctor Chemist","+ 91  22 37621237","4.0","3","Malad West","Mumbai"
"Chemists Hub","+ 91  022 70143310","3.8","129","Malad West","Mumbai"
"Chemist Hub","+ 91  022 75697728","0.5","1","Malad West","Mumbai"
"Chemists Hub","+ 91  022 17622771","3.8","129","Malad West","Mumbai"
"The Chemist","+ 91  9771427827","4.2","44","Mulund East","Mumbai"
"The Chemist","+ 91  9738969679","4.2","44","Mulund East","Mumbai"
"The Chemist","+ 91  9736628139","4.2","44","Mulund East","Mumbai"
"Chemist & General store","+ 91  752607367","4.5","1","Malad East","Mumbai"
"Chemist Bhavan","+ 91  22 87025758","3.9","396","Sanpada","Mumbai"
"Chemist & General store","+ 91  7562521496","4.5","1","Malad East","Mumbai"
"Chemist Bhavan","+ 91  22 60777623","3.9","396","Sanpada","Mumbai"
