"Name","Phone","Rating","Votes","Locality","City"
"Medicine Chamber","+ 91  44 6422371","3.8","38","Park Town","Chennai"
"Medicine And Diabetic Clinic","","","0","Kilpauk","Chennai"
"Medicine Zone","+ 91  959564938","","0","Saligramam","Chennai"
"Medicine Pharma Distributors","+ 91  9938506858","4.8","5","Mogappair East","Chennai"
"R K Pharma Distributors","+ 91  44 33319387","3.6","10","Arumbakkam","Chennai"
"Medicine Home Delivery Services","+ 91  9063055571","","0","Kodungaiyur","Chennai"
"R K Pharma Distributors","+ 91  44 22129211","3.6","10","Arumbakkam","Chennai"
"Medicine Chamber","+ 91  44 50555663","3.8","38","Park Town","Chennai"
"R K Pharma Distributors","+ 91  44 83998047","3.6","10","Arumbakkam","Chennai"
"Medicine Helpline (Closed Down)","","4.0","2","Kilpauk","Chennai"
"Medicine Chamber","+ 91  44 3655011","3.8","38","Park Town","Chennai"
"Medicine Helpline (Closed Down)","","4.0","2","Kilpauk","Chennai"
"Medicine And Diabetic Clinic","","","0","Kilpauk","Chennai"
"Medicine And Diabetic Clinic","","","0","Kilpauk","Chennai"
"Medicine Zone","+ 91  9568001219","","0","Saligramam","Chennai"
"Riya Education (Closed Down)","","","0","Egmore","Chennai"
"Riya Education (Closed Down)","","","0","Egmore","Chennai"
"Medicine Chamber","+ 91  44 78822017","3.8","38","Park Town","Chennai"
"Medicine Helpline (Closed Down)","","4.0","2","Kilpauk","Chennai"
"Medicine Helpline (Closed Down)","","4.0","2","Kilpauk","Chennai"
"Medicine Chamber","+ 91  44 41801324","3.8","38","Park Town","Chennai"
"Medicine Pharma Distributors","+ 91  9952092412","4.8","5","Mogappair East","Chennai"
"Medicine Home Delivery Services","+ 91  905002180","","0","Kodungaiyur","Chennai"
"Medicine And Diabetic Clinic","","","0","Kilpauk","Chennai"
"Riya Education (Closed Down)","","","0","Egmore","Chennai"
"Medicine Zone","+ 91  9588404591","","0","Saligramam","Chennai"
"Medicine Pharma Distributors","+ 91  9974134138","4.8","5","Mogappair East","Chennai"
"Medicine Pharma Distributors","+ 91  9997278860","4.8","5","Mogappair East","Chennai"
"Medicine Pharma Distributors","+ 91  9910953764","4.8","5","Mogappair East","Chennai"
"Medicine Health Care Pvt Ltd","9470677273","","0","","Chennai"
"R K Pharma Distributors","+ 91  44 96491124","3.6","10","Arumbakkam","Chennai"
"Medicine Biotech Pvt Ltd","+ 91  044 90915918","4.5","4","Perungudi","Chennai"
"Medicine Biotech Pvt Ltd","+ 91  044 53276932","4.5","4","Perungudi","Chennai"
"Medicine Health Care Pvt Ltd","9437301810","","0","","Chennai"
"Medicine Home Delivery Services","+ 91  9073562013","","0","Kodungaiyur","Chennai"
"Medicine Biotech Pvt Ltd","+ 91  044 51433027","4.5","4","Perungudi","Chennai"
"Riya Education (Closed Down)","","","0","Egmore","Chennai"
"Medicine Zone","+ 91  956338918","","0","Saligramam","Chennai"
"Medicine Helpline (Closed Down)","","4.0","2","Kilpauk","Chennai"
"Riya Education (Closed Down)","","","0","Egmore","Chennai"
"Medicine Zone","+ 91  9546709133","","0","Saligramam","Chennai"
"Medicine Biotech Pvt Ltd","+ 91  044 79951045","4.5","4","Perungudi","Chennai"
"Medicine Health Care Pvt Ltd","9457802240","","0","","Chennai"
"Medicine Health Care Pvt Ltd","9455909992","","0","","Chennai"
"Medicine And Diabetic Clinic","","","0","Kilpauk","Chennai"
"Medicine Home Delivery Services","+ 91  9065713256","","0","Kodungaiyur","Chennai"
"Medicine Home Delivery Services","+ 91  9057292518","","0","Kodungaiyur","Chennai"
"Medicine Health Care Pvt Ltd","9436209603","","0","","Chennai"
"R K Pharma Distributors","+ 91  44 39161125","3.6","10","Arumbakkam","Chennai"
"Medicine Biotech Pvt Ltd","+ 91  044 9862088","4.5","4","Perungudi","Chennai"
