"Name","Phone","Rating","Votes","Locality","City"
"Medicine Point Chemist","+ 91  22 93706055","4.3","15","Bandra West","Mumbai"
"Medicine Point Chemist","+ 91  22 29367860","4.3","15","Bandra West","Mumbai"
"Medicine Centre","+ 91  7563139451","","0","Mumbra","Mumbai"
"Medicine Centre","+ 91  7537545901","","0","Mumbra","Mumbai"
"Medicine Centre & Gen Stores","+ 91  8616101324","","0","Mumbra","Mumbai"
"Medicine Chemist & Drugists","+ 91  9966682650","","0","Vikhroli East","Mumbai"
"Medicine Online Shop","+ 91  8447552209","4.8","26","Andheri East","Mumbai"
"Medicine Chemist & Drugists","+ 91  9944584875","","0","Vikhroli East","Mumbai"
"Medicine Point Chemist","+ 91  22 85997303","4.3","15","Bandra West","Mumbai"
"Medicine Box Chemist Pvt Ltd","+ 91  22 14709489","4.0","29","Andheri West","Mumbai"
"Emedicine Galaxy Pvt Ltd (close down)","+ 91  22 73612382","3.4","4","Mogra Pada-andheri East","Mumbai"
"Medicine Centre & Gen Stores","+ 91  8683557592","","0","Mumbra","Mumbai"
"Medicine Point Chemist","+ 91  22 4919426","4.3","15","Bandra West","Mumbai"
"Medicine Chemist & Drugists","+ 91  9996239264","","0","Vikhroli East","Mumbai"
"The Medicine Shoppe","+ 91  022 62894138","3.8","4","Andheri West","Mumbai"
"Medicine Point Chemist","+ 91  22 92185462","4.3","15","Bandra West","Mumbai"
"Medicine Point Chemist","+ 91  9892993594","","0","Bandra West","Mumbai"
"Medicine Box Chemist Pvt Ltd","+ 91  22 12992626","4.0","29","Andheri West","Mumbai"
"Medicine Centre & Gen Stores","+ 91  8649179241","","0","Mumbra","Mumbai"
"The Medicine Shoppe","+ 91  022 15825266","3.8","4","Andheri West","Mumbai"
"Medicine Box Chemist Pvt Ltd","+ 91  22 60891072","4.0","29","Andheri West","Mumbai"
"Emedicine Galaxy Pvt Ltd (close down)","+ 91  22 8805916","3.4","4","Mogra Pada-andheri East","Mumbai"
"Medicine Chemist & Drugists","+ 91  9921374350","","0","Vikhroli East","Mumbai"
"Medicine Online Shop","+ 91  8479429447","4.8","26","Andheri East","Mumbai"
"Medicine Online Shop","+ 91  8440123818","4.8","26","Andheri East","Mumbai"
"Sandeep Ayurvedic Medicine Dealer","+ 91  8165292135","","0","Prabhadevi","Mumbai"
"Medicine Centre","+ 91  7574462793","","0","Mumbra","Mumbai"
"Medicine Box Chemist Pvt Ltd","+ 91  22 67193050","4.0","29","Andheri West","Mumbai"
"Medicine Centre","+ 91  7595595610","","0","Mumbra","Mumbai"
"Medicine Point Chemist","+ 91  9886416193","","0","Bandra West","Mumbai"
"Medicine Point Chemist","+ 91  22 13021332","4.3","15","Bandra West","Mumbai"
"Medicine Online Shop","+ 91  8458348645","4.8","26","Andheri East","Mumbai"
"Medicine Point Chemist","+ 91  9823379185","","0","Bandra West","Mumbai"
"Emedicine Galaxy Pvt Ltd (close down)","+ 91  22 92492152","3.4","4","Mogra Pada-andheri East","Mumbai"
"Emedicine Galaxy Pvt Ltd (close down)","+ 91  22 67584652","3.4","4","Mogra Pada-andheri East","Mumbai"
"Medicine Centre & Gen Stores","+ 91  8696380281","","0","Mumbra","Mumbai"
"Gangrene Medicine Dealers","+ 91  7773197055","","0","Badlapur","Mumbai"
"Medicine Centre","+ 91  7513589576","","0","Mumbra","Mumbai"
"Medicine Point Chemist","+ 91  22 42027426","4.3","15","Bandra West","Mumbai"
"The Medicine Shoppe","+ 91  022 71975995","3.8","4","Andheri West","Mumbai"
"Medicine Centre & Gen Stores","+ 91  8610844986","","0","Mumbra","Mumbai"
"Emedicine Galaxy Pvt Ltd (close down)","+ 91  22 55649700","3.4","4","Mogra Pada-andheri East","Mumbai"
"Medicine Box Chemist Pvt Ltd","+ 91  22 27135791","4.0","29","Andheri West","Mumbai"
"Medicine Online Shop","+ 91  8437657788","4.8","26","Andheri East","Mumbai"
"Medicine Point Chemist","+ 91  98891840","","0","Bandra West","Mumbai"
"The Medicine Shoppe","+ 91  022 22415588","3.8","4","Andheri West","Mumbai"
"Medicine Point Chemist","+ 91  22 3698501","4.3","15","Bandra West","Mumbai"
"Medicine Chemist & Drugists","+ 91  9921343054","","0","Vikhroli East","Mumbai"
"Medicine Point Chemist","+ 91  22 97728537","4.3","15","Bandra West","Mumbai"
"The Medicine Shoppe","+ 91  022 98003067","3.8","4","Andheri West","Mumbai"
