"Name","Phone","Address"

"English World","+ 91  183 5008999",""
"Toris An Education Hub","+ 91  183 2228082",""
"Vansh Career Consultant","+ 91  9780649824",""
"Gobind Academia","+ 91  183 5065379",""
"Sterling Studies","+ 91  9815554371",""
"Cherish Education Centre","+ 91  9814827794",""
"West champion academy","+ 91  8968421420",""
"Bright Future Acadamy","+ 91  9653418755",""
"Excelsior Academy","+ 91  183 5018499",""
"Fouriers Institute","+ 91  9888852821",""
"Need India Career Institute","+ 91  8437860605",""
"Aakash Institute","+ 91  183 5051029",""
"Abhimanus IAS Study Group","+ 91  183 5051301",""
"Boarding Pass Consultancy Pvt Ltd","+ 91  183 5063442",""
"Hero Corporate Service Limited","+ 91  183 3299694",""
"Easy Learning Centre","+ 91  183 2421595",""
"Age Hi Tech Tutorials","+ 91  9814481202",""
"Kapur Tutorial","+ 91  183 2223223",""
"Tuli s The Academy","+ 91  9888808693",""
"Purti Tutorials","+ 91  9646056262",""
"Prof Sodhis Academy Of Competi...","+ 91  8054920092",""
"Sigma Institute of Mathematics","+ 91  9872019464",""
"Force Academy","+ 91  9356129899",""
"Kanika Tuition Centre","+ 91  9988862221",""
"Sharp Institutes","+ 91  8054938303",""
"Master Kids","+ 91  183 2585980",""
"Soami Coaching Centre","+ 91  9779549371",""
"Jaswinder Coaching Centre","+ 91  9803503590",""
"Red Tree Gurukul","+ 91  8283913444",""
"Deepti Kapoor","+ 91  8591229716",""
"Rs Computer And Coaching Center","+ 91  9814909370",""
"Arora Coaching Centre","+ 91  183 2426917",""
"Brar Coaching Centre","+ 91  183 2501863",""
"Chawala Tuition Centre","+ 91  183 2523807",""
"Oberoy Coaching Centre","+ 91  183 2481498",""
"Sierra Studies","+ 91  183 5053235",""
"V S Mehra Academy Centre","+ 91  183 2226030",""
"Expert Tuition Centre","+ 91  7508465815",""
"I C M","+ 91  9872816021",""
"Channakya Academy Of Commerce","+ 91  9814793863",""
"Nirmal Tuition Centre","+ 91  9592661783",""
"Lath Institute","+ 91  9463724265",""
"Ace","+ 91  183 3255156",""
"Arjunas","+ 91  9316092636",""
"Lakshay Academy","+ 91  183 3203087",""
"The Longwoods English Academy","+ 91  183 2507070",""
"Career Institue Of Commerce","+ 91  9872021022",""
"Varindavan Institute Of Chemistry","+ 91  183 5056446",""
"Randhawa Institute","+ 91  183 2210823",""
"Bright Star Institute of Educa...","+ 91  183 2484845",""
"Knowledge Villa institute","+ 91  183 5058409",""
"Bsc Academy","+ 91  9814359495",""
"Pulkit Tuition Centre","+ 91  9803962675",""
"Magic World","+ 91  183 5067369",""
"Radiance Institute","+ 91  183 5080005",""
"My Teacher","+ 91  183 5013954",""
"ETEN IAS","+ 91  183 2228081",""
"Amritsar Commerce Education","+ 91  9815193154",""
"Inception Tech","+ 91  9592210088",""
"Success Academy","+ 91  9872131420",""
"The Focus","+ 91  183 2506074",""
"Radical Institute","+ 91  183 2220708",""
"WE CAN IELTS CENTRE","+ 91  9878629807",""
"STRONG BASICS INSTITUTE","+ 91  8557063968",""
"Sacred institute","+ 91  9888760468",""
"Spectrum World Of Education","+ 91  9779412766",""
"Ramiit Technologies Institute ...","+ 91  183 5057651",""
"R.K. INSTITUTE ISO CERTIFIED","+ 91  8968500546",""
"3rd Axis","+ 91  9646673683",""
"D K Walia","+ 91  183 2540042",""
"Harpreet coaching centre","+ 91  9646345424",""
"My Private Tutor.Com","+ 91  9830062414",""
"Pooja Tutorials","+ 91  9872443747",""
"Tuitions & Home Tutors","+ 91  9781068916",""
"British & American Language","+ 91  183 5090592",""
"Khullars Classes","+ 91  183 2550557",""
"IBC Computers","+ 91  183 5061081",""
"Darpan Coaching Center","+ 91  9915079792",""
"Palvi Coaching Centre","+ 91  9464024323",""
"R K Academy Of Mathematics","+ 91  9872921881",""
"Payal Coaching Hub","+ 91  9855032282",""
"Commercie Point","+ 91  9888676976",""
"V.M Coaching Centre","+ 91  9888235812",""
"arora tuition center","+ 91  9815374748",""
"Cerebral Coaching Point","+ 91  183 2270660",""
"Tution for All Computer Subjects","+ 91  8591133133",""
"Chanana Institute of Physics","+ 91  183 2266343",""
"Anand Academy","+ 91  9023985828",""
"cm coaching centre","+ 91  8528737645",""
"Vidyamandir Classes","+ 91  183 2210496",""
"Gurukul Tution centre","+ 91  8054504909",""
"Gyan institute","+ 91  9855876154",""
"World 1 Education","+ 91  183 2545566",""
"ONS IAS Academy","+ 91  183 6571198",""
"World wide educational services","+ 91  9356555458",""
"World wide educational services","+ 91  183 5066498",""
"Horizon Computer Services","+ 91  183 2277441",""
"Planet Education","",""
"International Education System","+ 91  183 5061444",""
"Top Careers & You","+ 91  183 2501408",""
"GLOW BEAUTY PARLOUR","+ 91  9592192882",""
"Varundev coaching centre","+ 91  9872894929",""
"SPS Institute","+ 91  183 2582059",""
"Prince IAS coaching Centre","+ 91  9803503590",""
"S V Education Centre","+ 91  9855527560",""
"Overseas Visahelpline Consulta...","+ 91  9056466768",""
"S P S Institute","+ 91  183 2582059",""
"Toppers Academy","+ 91  183 5067569",""
"Keen Home Tutorial","+ 91  9041598889",""
"Rohin Tuition Centre","",""
"Kharbanda Academy","+ 91  9872853607",""
"Tution centre","+ 91  9988593295",""
"Shri Sai Academy","+ 91  183 2587843",""
"Scholar Study Centre","+ 91  183 2562818",""
"Global Tech Career Institute S...","+ 91  183 5062593",""
"Easy Learning","+ 91  9855352293",""
"Green Planets","+ 91  183 2423252",""
"sri sri academy","+ 91  183 2272192",""
"kamboj education","+ 91  9876478113",""
"Redwood Linguistic & Study Abroad","+ 91  183 2587476",""
"Alpha Academy","+ 91  183 5068011",""
"Excellent Coaching","+ 91  9872048782",""
"Beri Tuition Centre","+ 91  8054080734",""
"COMPUTER SCIENCE AND IT TUT...","+ 91  183 2422822",""
"Challenge To Win","+ 91  9464051610",""
"nitepeie institute","+ 91  9876912431",""
"Enrich Education & Training So...","+ 91  7696005014",""
"Bedi House of Mathematics","+ 91  9815600107",""
"Educational Institute","+ 91  9417487766",""
"The Remedies English For The R...","+ 91  9988839484",""
"Scoring Mantraa","+ 91  7307182563",""
"Y Linc Academy","+ 91  8427572211",""
"SAI Infotech & Visa Consultancy","+ 91  9878006003",""
"A J Prince Schoolastic","+ 91  183 2211717",""
"Wissen Academy","+ 91  172 4025884",""
"A N Sharma Institute","+ 91  183 2544819",""
"Mehra College Of Phy & Math","+ 91  183 2257047",""
"Malik Soft","+ 91  183 2547893",""
"Amanveer Singh","+ 91  183 2530090",""
"BEE Ess Coaching","+ 91  183 3104988",""
"BRC Institute","+ 91  183 2572062",""
