"Name","Phone","Address"

"J C Hotel","+ 91  522 2786555",""
"The Grand Hotel","+ 91  522 2624229",""
"Maa arya hotel","+ 91  9005476578",""
"Hotel Vinayak","+ 91  522 4002791",""
"hotel oasis international","+ 91  7275036884",""
"Lakshmi Guest House","+ 91  522 4077101",""
"Jaiswal Guest House","+ 91  522 2329793",""
"Hotel Geetanjali","+ 91  522 2637378",""
"Hotel Rajdhani Palace & Restau...","+ 91  9956706314",""
"Prakash Lodge","+ 91  9598985890",""
"HOTEL INDER REGENCY","+ 91  522 2638935",""
"Avadh Guest House","+ 91  522 3206976",""
"Hotel Ganga Gomti","+ 91  522 3230258",""
"M D Cargo Service","+ 91  9936681111",""
"Kiran lodge& travel","+ 91  9415283277",""
"Axis India IT Services","+ 91  9598822999",""
"New Jwala Lodg","+ 91  522 4012574",""
"Hari Om Ldge","+ 91  522 6499248",""
"Maa Lakshmi Dharamshala & Lodge","+ 91  522 2630851",""
"Moti Lodge","+ 91  9559426817",""
"Hari Om Ladge","+ 91  8188990028",""
"Parvati Electronics","+ 91  9839431318",""
"Daedal E-Services","+ 91  522 4060096",""
"Nattha Lodge","+ 91  9598980208",""
"Hotel Prakash Lodge","+ 91  522 2637993",""
"Goel Lodge","+ 91  9919401193",""
"Chanakya Lodge","+ 91  8423657999",""
"Sanjay Lodge","+ 91  8423447444",""
"Koshaulya Roadwage","+ 91  9307124993",""
"Neelu Lodge","+ 91  9793549581",""
"Shyam Lodge","+ 91  8127398011",""
"Hotel Amarnath","+ 91  522 2637913",""
"Ashish Trading Company","+ 91  522 2681862",""
"Prakash Lodge","+ 91  522 2637935",""
"Prateek Lodge","+ 91  9936667130",""
"Hotel Sanskar","+ 91  9336237320",""
"Singh Loadge","+ 91  522 2630438",""
"Pyara Lodge","+ 91  9935502019",""
"Chanakya Lodge","+ 91  9925858398",""
"Khan Travels & Khan Brothers","+ 91  9839302841",""
"Ayush Lodge","+ 91  522 2225923",""
"Shraddha Guest House","+ 91  9415110310",""
"The Royal Palace","+ 91  522 6561487",""
"A B C Guest House","+ 91  522 2435347",""
"Shri Nirmla Lodge","+ 91  7379894646",""
"Manjari Niwas","+ 91  9984249456",""
"Aastha Lodge","+ 91  522 2668801",""
"Arihant Lodge","+ 91  9984535728",""
"Madhu Palace","+ 91  7668612292",""
"Purvanchal Lodge","+ 91  522 2668955",""
"Purvanchal Niwas","+ 91  9628990668",""
"Master Lodge","+ 91  9838703224",""
"Hotel Savera","+ 91  522 2668350",""
"Narayan Lodge","+ 91  9559758965",""
"Raghubir Lodge","+ 91  9335302604",""
