"Name","Phone","Rating","Votes","Locality","City"
"Medicine Point","+ 91  9925985627","3.7","6","Saadatganj","Lucknow"
"Medicine Mart","+ 91  052245542739","5.0","7","Indira Nagar Lucknow","Lucknow"
"Medicine House","+ 91  9473807046","3.3","3","Mahanagar","Lucknow"
"Medicine House","+ 91  9442842825","3.3","3","Mahanagar","Lucknow"
"Medicine House","+ 91  5229538513","4.3","38","Telibagh","Lucknow"
"Medicine House","+ 91  9935094033","5.0","3","Janakipuram Vistar","Lucknow"
"Medicine House","+ 91  52291258076","4.5","19","Mahanagar Kursi Road","Lucknow"
"Medicine House","+ 91  52237066214","4.3","38","Telibagh","Lucknow"
"Medicine House","+ 91  9924425674","5.0","3","Janakipuram Vistar","Lucknow"
"Medicine Mart","+ 91  052279877446","5.0","7","Indira Nagar Lucknow","Lucknow"
"Medicine Mart","+ 91  827609526","5.0","7","Indira Nagar Lucknow","Lucknow"
"Medicine House","+ 91  947612124","3.3","3","Mahanagar","Lucknow"
"Medicine House","+ 91  52247397546","4.3","38","Telibagh","Lucknow"
"Medicine House","+ 91  522846043","4.3","38","Telibagh","Lucknow"
"Medicine House","+ 91  9944371091","5.0","3","Janakipuram Vistar","Lucknow"
"Medicine House","+ 91  5228454166","4.5","19","Mahanagar Kursi Road","Lucknow"
"Medicine House","+ 91  52258113233","4.5","19","Mahanagar Kursi Road","Lucknow"
"Medicine House","+ 91  9941108343","5.0","3","Janakipuram Vistar","Lucknow"
"Medicine Agencies","+ 91  52265753119","3.0","2","Kanpur Road","Lucknow"
"Medicine House","+ 91  9434280883","3.3","3","Mahanagar","Lucknow"
"Medicine House","+ 91  5221163027","4.3","38","Telibagh","Lucknow"
"Medicine Mart","+ 91  8263451645","5.0","7","Indira Nagar Lucknow","Lucknow"
"Medicine Mart","+ 91  8272760725","5.0","7","Indira Nagar Lucknow","Lucknow"
"Medicine Mart","+ 91  8236956915","5.0","7","Indira Nagar Lucknow","Lucknow"
"The Medicine Shop","+ 91  9063259324","","0","Indira Nagar Lucknow","Lucknow"
"Medicine At Doorstep","+ 91  7866241280","4.2","3","Gomti Nagar","Lucknow"
"Medicine Mart","+ 91  05227779975","5.0","7","Indira Nagar Lucknow","Lucknow"
"Medicine Mart","+ 91  052234544955","5.0","7","Indira Nagar Lucknow","Lucknow"
"Medicine House","+ 91  52255713621","4.5","19","Mahanagar Kursi Road","Lucknow"
"Medicine At Doorstep","+ 91  7891266271","4.2","3","Gomti Nagar","Lucknow"
"Medicine Point","+ 91  7852298723","","0","Eklavaya Nagar","Lucknow"
"Medicine Mart","+ 91  052261521401","5.0","7","Indira Nagar Lucknow","Lucknow"
"Medicine Point","+ 91  7810392683","","0","Eklavaya Nagar","Lucknow"
"Medicine House","+ 91  991511110","5.0","3","Janakipuram Vistar","Lucknow"
"Medicine Point","+ 91  9951455760","3.7","6","Saadatganj","Lucknow"
"Medicine Point","+ 91  786651224","","0","Eklavaya Nagar","Lucknow"
"Medicine Point","+ 91  9938741102","3.7","6","Saadatganj","Lucknow"
"The Medicine Shop","+ 91  9013586488","","0","Indira Nagar Lucknow","Lucknow"
"Medicine Point","+ 91  9986557131","3.7","6","Saadatganj","Lucknow"
"Medicine Mart","+ 91  8244874043","5.0","7","Indira Nagar Lucknow","Lucknow"
"Medicine At Doorstep","+ 91  783401374","4.2","3","Gomti Nagar","Lucknow"
"Medicine Point","+ 91  99481698","3.7","6","Saadatganj","Lucknow"
"Medicine House","+ 91  9419006831","3.3","3","Mahanagar","Lucknow"
"Medicine Point","+ 91  7833273001","","0","Eklavaya Nagar","Lucknow"
"Medicine House","+ 91  5221083270","4.5","19","Mahanagar Kursi Road","Lucknow"
"Medicine Point","+ 91  7849232993","","0","Eklavaya Nagar","Lucknow"
"The Medicine Shop","+ 91  9069625839","","0","Indira Nagar Lucknow","Lucknow"
"The Medicine Shop","+ 91  9022440659","","0","Indira Nagar Lucknow","Lucknow"
"Medicine At Doorstep","+ 91  7833786352","4.2","3","Gomti Nagar","Lucknow"
"Medicine At Doorstep","+ 91  7858259168","4.2","3","Gomti Nagar","Lucknow"
