"Name","Phone","Rating","Votes","Locality","City"
"Sri Govind Medical Shop","+ 91  9817161484","3.1","5","Alambagh","Lucknow"
"Shakun Medical Store","+ 91  052268064208","4.3","203","Mahanagar","Lucknow"
"Leela Pharma","+ 91  9825080359","4.3","8","Sadar Bazar","Lucknow"
"Anshu Medical Store","+ 91  931533195","3.9","19","Latouche Road","Lucknow"
"Shiv Pharmacy","+ 91  91100160","5.0","4","Near Adr Homes","Lucknow"
"New Sardar Medical Store","+ 91  9998015772","3.8","4","Chandganj","Lucknow"
"New Shri Guru Nanak Medical Store","+ 91  52225001138","4.0","6","Charbagh","Lucknow"
"BEST Value Pharmacy","+ 91  913005083","4.5","2","Indira Nagar Lucknow","Lucknow"
"B N Medicals","+ 91  9687234596","4.5","10","Lucknow Chowk","Lucknow"
"Sameer Medicals","+ 91  9918671941","3.8","7","Alambagh","Lucknow"
"Rajesh Medical Store","+ 91  9277801014","4.0","4","Gomti Nagar","Lucknow"
"Sachdeva Medical Stores","+ 91  9167934083","4.3","160","Nirala Nagar","Lucknow"
"Ginni Medicals","+ 91  7854181649","3.9","18","Gomti Nagar","Lucknow"
"Jan Aushadhi Store","+ 91  9447614402","4.3","34","Rajaji Puram","Lucknow"
"Mahesh Medical Store","+ 91  9868674228","4.5","4","Daliganj","Lucknow"
"Medicine House","+ 91  52275235925","4.3","38","Telibagh","Lucknow"
"Naval Medicine Center","+ 91  7235445237","3.7","4","Badshahnagar","Lucknow"
"Medicine House","+ 91  52277921047","4.3","38","Telibagh","Lucknow"
"Cant Homeo Store","+ 91  9931622832","4.1","5","Aminabad","Lucknow"
"Lari Medicals","+ 91  9071599883","4.4","8","","Lucknow"
"Tara Medical Store","+ 91  52241165362","4.3","6","Hazratganj","Lucknow"
"Ayushman Medical Store","+ 91  8139569957","4.5","6","Indira Nagar Lucknow","Lucknow"
"S.M.S.Medical Store","+ 91  8958373211","4.5","4","Latouche Road","Lucknow"
"Patanjali Store","+ 91  52227613652","4.7","4","Chaupatiyan","Lucknow"
"Medicine Mart","+ 91  8220130369","5.0","7","Indira Nagar Lucknow","Lucknow"
"Geeta Medical Store","+ 91  9412016922","4.0","5","Gomti Nagar","Lucknow"
"Golden Medical Hall","+ 91  9111282301","3.8","8","Victoriaganj","Lucknow"
"Medicine House","+ 91  9946168194","5.0","3","Janakipuram Vistar","Lucknow"
