"Name","Phone","Address"

"Krishna Properties","+ 91  9872285462",""
"Nitin Properties","+ 91  9915569997",""
"Ahluwalia Associates","+ 91  183 2588234",""
"Raman Property Linker","+ 91  9814045862",""
"Amritsar Property Linkers","+ 91  9417292777",""
"Fair Dealz Properties","+ 91  183 5099111",""
"R R Properties","+ 91  183 2521256",""
"N V Property","+ 91  9988601092",""
"Partap Real Estate","+ 91  7700000491",""
"Shub Aarambh","+ 91  183 5052200",""
"Deepak Property Consultant","+ 91  9779173941",""
"Lakhwinder Property","+ 91  9815558140",""
"Aipl Ambuja Housing & Urban Ltd","+ 91  9915048016",""
"Alpha G Corp Development Priva...","+ 91  9501101718",""
"Ansal Properties & Infrastruct...","+ 91  183 5023637",""
"VRINDAVAN GARDENS AMRITSAR","+ 91  183 6548182",""
"Shiva Property Dealer","+ 91  9815027995",""
"Calcutta Construction Co.","+ 91  9876756959",""
"Grover Properties","+ 91  9217887810",""
"Bola Ji Builders & Contractors","+ 91  183 6535669",""
"Ahluwalia Property Consultant ...","+ 91  183 2226833",""
"Bosan Enterprises Pvt. Ltd.","+ 91  183 3202600",""
"Empire estates","+ 91  9815261699",""
"J.S PROPERTIES","+ 91  9814180522",""
"family nest Estates pvt ltd","+ 91  9872418834",""
"S R Sharma & Assoc","+ 91  9814018737",""
"Amritsar Property Linkers","+ 91  183 2502220",""
"Raj Properties","+ 91  183 5017676",""
"H S Rental Services","+ 91  9417830325",""
"Ravi Property Consultants","+ 91  8968825595",""
"Bobby property dealer","+ 91  9815357186",""
"Bagga Property Advisor","+ 91  9814262770",""
"Nitin Properties","+ 91  9915569997",""
"KALIA MOTORS","+ 91  183 5025718",""
"Punjab Auto & Property","+ 91  183 2223384",""
"Trehan Motor & Properties","+ 91  183 2226255",""
"Amritsar Builders","+ 91  183 5069907",""
"Malhotra Motors & Properties","+ 91  183 5063977",""
"Singh Real Estate","+ 91  9855481319",""
"Gandhi Properties & STD Isd PCO","+ 91  183 5094321",""
"Laxmi Property Advisor","+ 91  9872775330",""
"Supreme Property","+ 91  9915302929",""
"G. R. G. Promoters & Developers","+ 91  9463447700",""
"Arora & Sons Property Dealers","+ 91  9814875262",""
"BEST Deals","+ 91  7508545678",""
"Kunal properties","+ 91  9814677581",""
"Gangahar Colonisers & Builders...","+ 91  183 2422288",""
"Sai Associates","+ 91  9814693333",""
