"Name","Phone","Address"

"Verma Jewellers","+ 91  1882 250788","Hoshiarpur - 146001, Adda Kot Fatuhi"
"Verma Jewellers","+ 91  7696552254","Ajit Market, Hoshiarpur-Jalandhar Road, Nasrala, Hoshiarpur - 146022, Opposit Volkswagon"
"Verma Jewellers","+ 91  1883 285330","Old Bank Road, Dasuya, Hoshiarpur - 144205"
"B.Verma Jewellers","+ 91  9478731251","Sarafan Bazar, Hoshiarpur - 146001"
"Verma Sons Jewellers","+ 91  1882 227759","Kotwali Bazar, Hoshiarpur - 146001"
"Verma Tour & Travel","+ 91  1884 260813","Birampur Road, Banga Chowk, Garhshanker, Hoshiarpur - 144527, Near Police Station"
"Verma Hyundai","+ 91  1882 238738","Tanda Road, HOSHIARPUR - 146001, Outside Octrai, Village Hardokhanpur"
"Verma Hyundai","+ 91  1883 238738","Gt Road, Dasuya, Hoshiarpur - 144205, Opposite Cooperative Bank"
"Verma Motors Pvt Ltd","+ 91  1882 238547","Tanda Road Outside Octroi Village Hardokhanpur, Hoshiarpur - 146001"
"Verma Dental Care Center","+ 91  9041552399","Railway Rd, Hoshiarpur - 146001, Nr Co-Operativ Bank"
"Verma Opticals Works","+ 91  1882 224350","Railway Road, Hoshiarpur - 146001, Near Purani Tehsil"
"Verma Telecom","+ 91  9653602621","Gauran Gate, Hoshiarpur - 146001, Chowk"
"Verma Telecom","+ 91  7837444414","Gaurain Gate, Hoshiarpur - 146001"
"Verma General Store","+ 91  9417546800","Kotwali Bazar, Hoshiarpur - 146001, Near Clock Tower"
"Verma Collection","+ 91  9780594004","Railway Road, Hoshiarpur - 146001, Near Cooperative Bank"
"Verma Clinic","+ 91  9872747359","Red Road, Red Road, Hoshiarpur - 146001, Red Road"
"Verma Nursery","+ 91  9878864357","Hariana Road,, Hoshiarpur - 146001, Near Mata Mandir,"
"Verma mobile telecom","+ 91  9463014300","Shop no 2, Roshan road, Hoshiarpur - 146001, Near shri ram mandir"
"VERMA CONFECTIONERY","+ 91  8725878242","Shop no 3, Near Roshan ground, Model Town, Hoshiarpur - 146001, near Ram Mandir"
"Verma Shoe Palace","+ 91  9779873033","Bassi Khawaju, Hoshiarpur - 146001, Near Bus Stand"
"Verma General Store","+ 91  7696205545","Dagana Road, Hoshiarpur - 146001, Opposite Kanal Rest House"
"verma indutries","+ 91  7837647290","jalandhar road, opp jpm kanda, Hoshiarpur - 144105"
"Verma Dental Clinic","+ 91  9815179252","Kotfathui, Hoshiarpur - 144519, New Chandla Market,Near Bus Stand"
"Verma Mobiles","+ 91  9855376198","Bdo Block Mkt., Tanda, HOSHIARPUR - 144204, Tanda"
"Verma Forex","+ 91  1883 500350","Near State Bank Of Patiala, Talab Road, Dasuya, Dasuya, Hoshiarpur - 144205, Near State Bank Patiala Bank"
"Jain Jewellers","+ 91  1882 223005","Hoshiarpur - 146001"
"Ramesh Jewellers","+ 91  1883 285204","Talab Road, Dasuya, Hoshiarpur - 144205"
"Bagga Jewellers","+ 91  1882 223188","Hoshiarpur - 146001, Kashmiri Bazar"
"Bagga Jewellers","+ 91  9855571008","D C M Chownk, Main Bazar, Hariana, HOSHIARPUR - 144208"
"Radha Swami Jewellers","+ 91  1882 226448","Hoshiarpur - 146001, Luxmi Mkt"
"Bobby Jewellers","+ 91  9814580980","No45/7, Kk Nagar, Hoshiarpur - 146001, Near Main Bazar"
"Chaman LAL Devinder Kumar Jain...","+ 91  1882 243295","Hoshiarpur - 146001, Bazar Sarafan"
"Bansal Jewellers","+ 91  1882 232798","Hoshiarpur - 146001, Dal Bazar, Near Kanak Mandi"
"Sham Jewellers","+ 91  1882 223003","Hoshiarpur - 146001, Dabbi Bazar"
"Ashoka Jewellers","+ 91  9876776668","Near Bus Stand, Hoshiarpur - 146001"
"Shri Krishan Jewellers","+ 91  1882 503786","Hoshiarpur - 146001, Kashmiri Bazar, Opposite Rajat Silk Store"
"Billu Jewellers","+ 91  1882 221952","Hoshiarpur - 146001, Dabbi Bazar,Near Kanak Mandi Chowk"
"Ravi Jewellers","+ 91  1882 500306","Shop No-1, Hoshiarpur - 146001, Near Clock Tower"
"J P Jewellers","+ 91  1882 220402","Bazar Sarafan, Hoshiarpur - 146001"
"Roshan LAL Verma United Agency","+ 91  1882 255719","Jalandhar Road, Hoshiarpur - 146001"
"New India Jewellers","+ 91  1882 223108","Hoshiarpur - 146001, Kashmiri Bazar"
"Krishna Jewellers","+ 91  1882 224105","Hoshiarpur - 146001, Kotwali Bazar"
"Ashish Art Jewellers","+ 91  9417031092","L-122 Model Town, Hoshiarpur - 146001"
"Sudesh Jewellers","+ 91  1882 220471","Hoshiarpur - 146001, Chah Khara,Khara Khu"
"Babu Jewellers","+ 91  1882 228517","Near Purani Sabzi Mandi, Bazar Bassi Khawaju, Hoshiarpur - 146001"
"Pardeep Verma Electrition","+ 91  9914235404","775, Lambi Gali, Main Bazar, Hoshiarpur - 146001"
"Abhi Jewellers","+ 91  9815612696","Pumain Road, Adda Nanda, Hoshiarpur - 146001"
"Amrit Jewellers","+ 91  9815040210","Hoshiarpur - 146001, Bazar Sarafan"
"M Sons Jewellers","+ 91  1882 225276","Hoshiarpur - 146001, Bazar Sarafan"
"Jagdambay Jewellers","+ 91  9357922100","No11/9, Jyoti Chowk, Hoshiarpur - 146001, Near Mani Hotel"
"Malhotra Jewellers And Goldsmith","+ 91  1882 500806","Main Bazar, Umar Tanda,, Hoshiarpur - 146001"
"aggarwal jewellers","+ 91  1882 222830","shop, chah khara street, Hoshiarpur - 146001, kanak mandi"
"Thakur Jewellers","+ 91  9888258842","Hoshiarpur - 146001, Bazar Pansarian, Nr Partap Chowk"
"Kaushal Jewellers","+ 91  1882 233329","Hoshiarpur - 146001, Gaurian Gate, Kotwali Bazar"
"Rohit Jewellers","+ 91  1882 500142","Hoshiarpur - 146001, Kashmiri Bazar"
"Hari Jewellers","+ 91  1882 220887","Hoshiarpur - 146001, Kashmiri Bazar"
"Lakshmi Jewellers","+ 91  1882 240960","Bazar Chah, Khara Khu Chowk, Hoshiarpur - 146001"
"R K Jewellers","+ 91  1882 225142","Hoshiarpur - 146001, Bassi Khawaju"
"Kapoor Jewellers","+ 91  9815410672","Hoshiarpur - 146001, Sarfan Bzr"
"Chandan Jewellers","+ 91  9915780245","Alachaur, Rurki Road, Hoshiarpur - 146001, Near Govt. High School"
"Sareen Money Changers & Jewellers","+ 91  1882 226541","Shastri Market, Railway Road, Hoshiarpur - 146001, Near Clock Tower"
"Dev Jewellers","+ 91  9815734739","Seesh Mahal Bazar, Hoshiarpur - 146001, Near Durga Mandir"
"Vijay Jewellers","+ 91  1882 228776","Hoshiarpur - 146001, Shish Mehal Bzr,Marwaha Mohalla,Nr Shiv Mandir"
"Rinku Jewellers","+ 91  1882 228162","Rinku Jewellers, Srafaan Bazar,, Hoshiarpur - 146001, Near Bhai Puriyaan Wala"
"New Gupta Jewellers","+ 91  1882 223388","Partap Chowk, Hoshiarpur - 146001, Gur Mandi, Near Hanuman Mandir"
"Moti Jewellers","+ 91  1882 221003","Kashmiri Bazar, Hoshiarpur - 146001"
"Vimal Jewellers","+ 91  9888610887","Kashmiri Bazar, Hoshiarpur - 146001, Near Clock Tower"
"Raj Jewellers","+ 91  9888308311","Gur Mandi Chowk, Hoshiarpur - 146001, Near Hanuman Mandir"
"Pindi Jewellers","+ 91  1882 241115","Kashmiri Bazar, Hoshiarpur - 146001, Near Clock Tower"
"Shree Sudarshan Jewellers","+ 91  9814855555","Nr Archies Gallery Shimla Pahari, HOSHIARPUR - 146001, Hoshiarpur"
"NAV Rattan Jewellers","+ 91  1882 232524","Gauran Gate, Hoshiarpur, Hoshiarpur - 146001"
"Shree Durga Jewellers","+ 91  1882 226065","Sheesh Mahal Bazar, Hoshiarpur - 146001"
"Punjab Jewellers","+ 91  1882 224954","Kashmiri Bazar, Hoshiarpur - 146001"
"Ganpati Jewellers","+ 91  1882 227863","Sheeshmehal Bazar, Hoshiarpur - 146001"
"Gogna Jewellers","+ 91  9815118785","Hoshiarpur - 146001, New Chandla Market, Adda Kot Fatuhi"
"Deep Jewellers","+ 91  1882 231395","Partap Bazar, Hoshiarpur - 146001, Near Hanuman Mandir"
"Vijay Jewellers","+ 91  9464015485","Kandhla Jattan Road, Hoshiarpur - 146001, Adda Saran"
"Lucky Jewellers","+ 91  1882 232410","Sarajan Chowk, Hoshiarpur - 146001"
"New Lovely Jewellers","+ 91  1882 220440","Hoshiarpur - 146001, Kotwali Bzr"
"Shammi Jewellers","+ 91  1882 232242","Sarafan Bazar, Hoshiarpur - 146001"
"New Jaura Jewellers","+ 91  1882 509556","Hoshiarpur - 146001"
"Nagarwal Jewellers","+ 91  9417531162","Hoshiarpur - 146001, Peer Mandi Shah , Bassi Khawaju"
"Mohan Jewellers","+ 91  1882 234120","Sheesh Mahal Bazar, Opposite Sunehri Masjid, Hoshiarpur - 146001"
"Ankur Jewellers","+ 91  1882 243009","Kaserian Bazar,, Near Sarafan Bazar,, Hoshiarpur - 146001"
"Kapoor Jewellers","+ 91  1882 282608","Hoshiarpur - 146001"
"Abhshekh Jewellers","+ 91  1882 242243","Sarafan Bazar, Hoshiarpur - 146001"
"Luthra Jewellers","+ 91  9872437476","Bassi Khawaju, Near Old Sabzi Mandi, Hoshiarpur - 146001, Hoshiarpur"
"Dhunna Jewellers","+ 91  1882 227107","Sraffan Bazar, Hoshiarpur - 146001"
"Sethi Jewellers","+ 91  1882 234573","Sarafan Bazar, Near Lamber Di Hatti, Hoshiarpur - 146001"
"S Kumar Jewellers","+ 91  1882 228176","Hoshiarpur - 146001, Kashmiri Bzr"
"Mahavir Jewellers","+ 91  1882 220996","Khara Khooh, Partap Chowk, Hoshiarpur - 146001"
"Vijay Jewellers","+ 91  9876376313","Hoshiarpur - 146001, Main Bzr Miani"
"Jagdamba Jewellers","+ 91  1882 231523","Sheesh Mahal Bazar, Hoshiarpur - 146001"
"American Jewellers","+ 91  9465667521","Kashmiri Bazar ,Partap Gali,Nr Hanuman Mandir, HOSHIARPUR - 146001, Hoshiarpur"
"Mehta Jewellers","+ 91  1882 244943","Hoshiarpur - 146001"
"Raj Kumar Jain Jewellers","+ 91  1882 231499","Bazar Kaserian, Hoshiarpur - 146001"
"R K Jewellers","+ 91  9814582381","Hoshiarpur - 146001, Gouran Gate"
"Palta Jewellers","+ 91  1882 224666","Near Janj Ghar Urmur, Hoshiarpur - 146001"
"Sham jewellers","+ 91  9815022232","Hoshiarpur - 146001, Dabbi Bzr"
"R V Jewellers","+ 91  9876755451","Hoshiarpur - 146001, Shiv Shakti Mkt"
"Lamba Jewellers","+ 91  9417458252","Hoshiarpur - 146001, Bassi Khawaju, Hoshiarpur"
"Atam Jewellers","+ 91  1882 232512","Sarafan Bazar, HOSHIARPUR - 146001"
"Vishal Jewellers","+ 91  1882 227153","Nearr Sarafan Bazar,, Kesrian Bazar, HOSHIARPUR - 146001"
"Shivam Jewellers","+ 91  1882 220460","Pansarian Bazar, HOSHIARPUR - 146001"
"Gaurav Jewellers","+ 91  1882 290388","Hoshiarpur - 146001, Bassi Khawahu, Near Peer Mandi Shah"
"Shakti Jewellers","+ 91  9815234501","Shamcaurasi, Post Office Road, Hoshiarpur - 146001"
"Rajiv Jewellers","+ 91  1882 232892","Sheesh Mahal Bazar, Near Durga Mandir, Hoshiarpur - 146001"
"Shagun Jewellers","+ 91  1882 247776","Chownk Surajan, Hoshiarpur, Hoshiarpur - 146001"
"Gulshan Jewellers","+ 91  1882 225221","Sheesh Mahal Bazar, Hoshiarpur - 146001"
"Paul Jewellers","+ 91  1882 252107","St No-4, Hoshiarpur - 146001, Bassi Khwaju, Peer Maddi Shah"
"Vinod Jewellers","+ 91  1882 230211","Sheesh Mahal Bazar, Near Dabbi Bazar, Hoshiarpur - 146001"
"Bhagwati Jewellers","+ 91  9041787161","Kashmiri Bazar, Hoshiarpur - 146001, Near Hanuman Mandir"
"R K Jewellers","+ 91  1882 225721","Bajwara, Hoshiarpur - 146023, Kashmiri Bazar"
"Rana Jewellers","+ 91  9256399734","Adda Tutu Mazara, mahilpur(away 3k.m.), Hoshiarpur - 146001, nr mata mandhir"
"Krishna jewellers","+ 91  9872227329","Ground floor, Thana road, Hoshiarpur - 146001, opposite OBC bank"
"Ashwani k verma","+ 91  9465555333","District courts, Hoshiarpur - 146001"
"Shingar Jewellers","+ 91  1882 244698","Bazar Pansarian,, Near Partap Chowk,, Hoshiarpur - 146001"
"Mr Vikas Verma","+ 91  1882 500963","Arjun Singh Street, Hoshiarpur - 146001, Behind Punjab & Sindh Bank"
"Lord Krishna Jewellers","+ 91  9872749044","Main Bazar, Bulhowal, Hoshiarpur - 146113, Near Telephone Exchange"
"Bride Jewellers","+ 91  1884 247261","Civil Hospital, Mahilpur, Hoshiarpur - 146105"
"Ganpati Jewellers","+ 91  9463471831","Jaijon Road Opp Shaheedan Da Gate, Mahilpur, HOSHIARPUR - 146105, Mahilpur"
"Suhaag Jewellers","+ 91  9417246247","Phagwara Road Nr City Star Hoter, Mahilpur, HOSHIARPUR - 146105, Mailpur"
"Luxmi Jewellers","+ 91  1882 500831","Phagwara,Road Mahilpur, Mahilpur, HOSHIARPUR - 146105"
"Rajat Jewellers","+ 91  1882 230790","Ajnoha, Hoshiarpur - 144404, Kashmiri Bazar"
"Gogna Jewellers","+ 91  9417517601","Urmar, Hoshiarpur - 144204, Main Bazar, Tanda"
"Raja Jewellers","+ 91  1886 500943","Tanda, Hoshiarpur - 144204, Main Bazaar, Gandhi Chowk,"
"Jimmy Verma","+ 91  9814584187","Talab Rd, Dasuya, Hoshiarpur - 144205"
"Karwal Jewellers","+ 91  1882 288128",""
"Rana Jewellers","+ 91  1882 285243","Main Bazardasuya, Dasuya, HOSHIARPUR - 144205"
"PADAM SHREE JEWELLERS","+ 91  1883 285355","Dasuya, Hoshiarpur - 144205, Library chowk"
"Aar Kay Jewellers","+ 91  9814455660","Old Bank Road, Dasuya, Hoshiarpur - 144205"
"Vikas Jewellers","+ 91  1883 285266","Old Bank Road, Dasuya, Hoshiarpur - 144205"
"Jagdambay Jewellers","+ 91  1883 286040","Old Bank Road, Dasuya, Hoshiarpur - 144205"
"Hari Om Jewellers","+ 91  9814500166","Old Bank Road, Dasuya, Hoshiarpur - 144205"
"Gogna Jewellers","+ 91  1883 287098","Dasuya, Hoshiarpur - 144205, Nr. Bus Stand"
"Sharda Verma","+ 91  9417388484","H.no. 922, L T-5 Sec. 5, Dasuya, Hoshiarpur - 144205, Talwara T/Ship"
"New Design Jewellers","+ 91  1884 282012","Garhshanker, Hoshiarpur - 144527"
"Sehdev jewellers","+ 91  9872943651","Talwara Township, Hoshiarpur - 144216"
"Vipan Verma","+ 91  9815123134","Raj Colony, Mukerian, Hoshiarpur - 144211"
"Sharma Jewellers","+ 91  9878253416","Opp Jagira Pakore Wala Nr Goal Mkt, Mukerian, HOSHIARPUR - 144211, Mukerian"
"ARV Jewellers","+ 91  9464036404","Mukerian, Hoshiarpur - 144211"
"Kaka Jewellers","+ 91  1883 245701","Mukerian, Hoshiarpur - 144211, Nr Do Nalka Chowk"
"Raja Jewellers","+ 91  1883 244188","Thana Road, Mukerian, Hoshiarpur - 144211"
"Fancy Jewellers","+ 91  1883 502799","Mukerian, Hoshiarpur - 144211, Main Bazar"
"SHIV SHAKTI JEWELLERS","+ 91  1883 245999","Thana Road, Mukerian, Hoshiarpur - 144211, Main Bus Stand Mukerian"
"sabbi jewellers","+ 91  9465065865","main bazer, mukerian, Mukerian, Hoshiarpur - 144211"
"Lallu Verma","+ 91  9417428767","Hoshiarpur - 146001"
