"Name","Phone","Address"

"Vikas Jewellers","+ 91  1883 285266","Old Bank Road, Dasuya, Hoshiarpur - 144205"
"Vikas Trikha Surveyor & Loss A...","+ 91  9417026766","810/15,Manvata Nagar,Sutehri Road,Hoshiarpur, Hoshiarpur - 146001"
"Vikas Steel","+ 91  1882 222200","Hoshiarpur - 146001, Bahadurpur Chowk, Near Dhobi Ghat"
"Vikas Saini","+ 91  9357287400","H No 660,MOH Sainian Nr Shiv Mandir, Hoshiarpur - 146001, Bahadarpur [hoshiarpur]"
"Vikas Bharti","+ 91  9878388420","Kerowal Colony, Dasuya, Hoshiarpur - 144205, Near Gtb Khalsa College"
"Jain Jewellers","+ 91  1882 223005","Hoshiarpur - 146001"
"Ramesh Jewellers","+ 91  1883 285204","Talab Road, Dasuya, Hoshiarpur - 144205"
"Bagga Jewellers","+ 91  1882 223188","Hoshiarpur - 146001, Kashmiri Bazar"
"Verma Jewellers","+ 91  1882 250788","Hoshiarpur - 146001, Adda Kot Fatuhi"
"Bagga Jewellers","+ 91  9855571008","D C M Chownk, Main Bazar, Hariana, HOSHIARPUR - 144208"
"Krishna Jewellers","+ 91  1882 224105","Hoshiarpur - 146001, Kotwali Bazar"
"Sham Jewellers","+ 91  1882 223003","Hoshiarpur - 146001, Dabbi Bazar"
"Shri Krishan Jewellers","+ 91  1882 503786","Hoshiarpur - 146001, Kashmiri Bazar, Opposite Rajat Silk Store"
"Hari Jewellers","+ 91  1882 220887","Hoshiarpur - 146001, Kashmiri Bazar"
"New India Jewellers","+ 91  1882 223108","Hoshiarpur - 146001, Kashmiri Bazar"
"Jagdambay Jewellers","+ 91  9357922100","No11/9, Jyoti Chowk, Hoshiarpur - 146001, Near Mani Hotel"
"Bansal Jewellers","+ 91  1882 232798","Hoshiarpur - 146001, Dal Bazar, Near Kanak Mandi"
"Abhi Jewellers","+ 91  9815612696","Pumain Road, Adda Nanda, Hoshiarpur - 146001"
"Thakur Jewellers","+ 91  9888258842","Hoshiarpur - 146001, Bazar Pansarian, Nr Partap Chowk"
"Billu Jewellers","+ 91  1882 221952","Hoshiarpur - 146001, Dabbi Bazar,Near Kanak Mandi Chowk"
"Bharat Vikas Parishid Talwara","+ 91  1882 238876","1, Bust Stand Road, Hoshiarpur - 146001, Complex Bhawan"
"Advocate Vikas Vasudeva","+ 91  1882 251945","338, Hoshiarpur - 146001, Labh Nagar"
"Advocate Vikas Sharma","+ 91  1882 240992","St.No.1,, Una Road, Hoshiarpur - 146001, Gautam Nagar"
"Ashish Art Jewellers","+ 91  9417031092","L-122 Model Town, Hoshiarpur - 146001"
"Ravi Jewellers","+ 91  1882 500306","Shop No-1, Hoshiarpur - 146001, Near Clock Tower"
"Babu Jewellers","+ 91  1882 228517","Near Purani Sabzi Mandi, Bazar Bassi Khawaju, Hoshiarpur - 146001"
