"Name","Phone","Address"

"Aapno Ghar Resorts","+ 91  124 2371281",""
"Tivoli Garden Resort Hotel","+ 91  11 33067668",""
"Awesome Farms And Resort","+ 91  11 39514084",""
"JPS Residency & Hospitality...","+ 91  124 6540747",""
"Best Western Resort A Count...","+ 91  11 33087104",""
"Vista Group Hospitality","+ 91  11 28358745",""
"Village Resort","+ 91  11 33416887",""
"Sydney Grand Hotel & Resort","+ 91  11 33412088",""
"Aravali Villa","+ 91  11 39516796",""
"Fortune Park DJ Avenue","+ 91  11 33826595",""
"Calista Hotel & Resort Pvt Ltd","+ 91  11 33822252",""
"Heritage Village Resort & Spa","+ 91  124 2871500",""
"The Westin Sohna Resort & Spa","+ 91  124 7112233",""
"Dusit Devarana","+ 91  11 33552211",""
"Jaypee Greens Golf & Spa Resort","+ 91  120 2339900",""
"ITC Grand Bharat","+ 91  1267 285500",""
"Wet N Wild Hotels & Resorts","+ 91  124 4812100",""
"The Gateway Resort","+ 91  124 3983000",""
"Saras Tourist Resort","+ 91  124 2013691",""
"The Atrium","+ 91  129 4090700",""
"Mahindra Holidays & Resorts In...","+ 91  11 46044702",""
"Best Western Resort Country Cl...","+ 91  9654007766",""
"Waterbanks Island Resort","",""
"Palm Green","+ 91  11 66200000",""
"Seasons Tarudhan Valley Golf R...","+ 91  124 4069191",""
"Dee Marks Hotel & Resort","+ 91  11 25060720",""
"Tivoli Cititel","+ 91  11 46281111",""
"Suraj Kund Resort","+ 91  129 2511357",""
"Sunbird Motel","+ 91  129 2511357",""
"The Retreat Motel Resort.","+ 91  11 27207843",""
"Grand Heritage Resort","+ 91  120 2321340",""
"MH One Resort Hotel","+ 91  11 33059680",""
"Hermitage Huts","+ 91  129 2512313",""
"The Woods","+ 91  124 4924399",""
"Vivek Hotel.","+ 91  11 46470555",""
"Savoy Suites","+ 91  124 3355600",""
"Country Vacations (Customer Care)","+ 91  11 33541607",""
"Destination Resorts I PVT LTD","+ 91  11 25616679",""
"Hotel Saffron Kiran","+ 91  11 33077534",""
"Hotel Apra Inn","+ 91  11 25725772",""
"Surjivan Resorts","+ 91  9810015159",""
"Best Western Resort Country Club","+ 91  11 41365909",""
"Shama Resort","+ 91  124 2320683",""
"Avalon Resorts Pvt Ltd","+ 91  11 42224111",""
"Justa The Residence","+ 91  11 40582121",""
