"Name","Phone","Address"

"Golra Cooperative Multipurpose...","+ 91  9915438489","2, Main Road, Hoshiarpur - 146001, KDM Hospital"
"Gurshakti Drug Counselling ...","+ 91  9815715411","Vill Nangal Khurd Mahilpur, Tehsil Garshankar, Hoshiarpur - 146001"
"Gaurav Taxi Services","+ 91  1886 226049","Jaja Bye Pass Chowk, Tanda, Hoshiarpur - 144204, Near Bye Pass Opposite State Bank Of India"
"Blue Dart Express Ltd","+ 91  1882 520494","Shop No-177 R, Roshan Road, Model Town, Hoshiarpur - 146001, Roshan Ground"
"BSNL Customer Service Centers","+ 91  1882 220103","Main Telephone Exchange Building, Naloyan Chowk, Hoshiarpur - 146001"
"Mahindra & Mahindra Financial ...","18002335678","2nd Floor Krishna Towers, Sutehri Road, HOSHIARPUR - 146001, Opposite Government College"
"TCI XPS Courier Service","+ 91  9417433051","Veer Market, Near Tanda Bye Pass Chowk, Bus Stand, Hoshiarpur - 146001"
"Kings Gift Shoppe","+ 91  1882 503992","Sutheri Road, Hoshiarpur - 146001, Near Govt College"
"Service Point","","Ds 470, Mall Road, Hoshiarpur - 146001, Opposite Income Tax Office"
"BSNL Customer Service Centers","+ 91  1883 289200","Main Telephone Exchange Building,, Dasuya, Hoshiarpur - 144205"
"Manjit Gas Service","+ 91  1884 281360","G T Rd, Garhshanker, Hoshiarpur - 144527, Nr Dana Mandi"
"Flyking Courier Services","+ 91  1882 222065","Thakur Agencies, Kotwali Bazar, Railway Road, Hoshiarpur - 146001"
"Hoshiarpur Gas Service","+ 91  1882 308476","Hoshiarpur - 146001, Near Parbhat Chowk"
"Bhella Gas Service","+ 91  1886 251320","Urmar Tanda, Hoshiarpur - 144204"
"Chauhan Gas Service","+ 91  1882 252433","Model Town Bypass, Hoshiarpur - 146001"
"Mukerian Gas Service","+ 91  1882 244339","Chichian Road, Mukerian,, Hoshiarpur - 146001"
"Jct Gas Service","+ 91  1882 657284","Jct Complex, Chohal,, Hoshiarpur - 146001"
"Narang Fiscal & Investment Ser...","+ 91  9876166490","Narang House, Sutehri Road, Hoshiarpur - 146001"
"Surjit Gas Service","+ 91  1882 250125","Kailash Market, Bye Pass, Tanda Road, HOSHIARPUR - 146001, Bye Pass, Tanda Road"
"Chauhan Gas Service","+ 91  1882 256562","Model Town Bypass,, Hoshiarpur, Hoshiarpur - 146001"
"Computer Age Management Servic...","+ 91  1882 321081","Hoshiarpur - 146001, Nr Archies Gallary, Shimla Pahari Chowk"
"Big TV DTH Services Hoshiarpur","18002009001","Jalandar Ghantaghar Rd,Jalandhar Rd, Hoshiarpur - 146001, Mohalla Bassi Khuaja,Opp Khalsa Cloth House"
"Gaurav Gas Service","+ 91  1882 241947","Near Old Fatehgarh Chungi,, Hoshiarpur, Hoshiarpur - 146001"
"UAE Exchange & Financial Servi...","+ 91  1882 500558","B 19/220, Ground Floor, Sharma Building, Near Vajara Station Canteen, Sutheri Road, HOSHIARPUR - 146001"
"Patial Gas Service","+ 91  1882 223692","Shop No. 34,, Zila Parishad Shopping Complex, HOSHIARPUR - 146001, Zila Parishad Shopping Complex"
"Bajran Gas Service","+ 91  1884 500547","Chandigarh Road, Mahilpur, Hoshiarpur - 146105"
"Satnam Gas Service","+ 91  1883 236128","Talwara Township, Hoshiarpur - 144216"
"Madhur Courier Services","+ 91  1883 236578","Main Market,, Talwara Township, Hoshiarpur - 144216, Near Obc Bank,"
"S.G.N. Medical Education And S...","+ 91  1882 239485","Main Road, Hoshiarpur - 146001, Opp Talwara Township"
"Surinder Service Station","+ 91  1882 274253","Bhogpur, Tanda,, Hoshiarpur - 146001"
"Sukhmani Travels Service","+ 91  9815106238","Hoshiarpur - 146001"
"Mishra Enterprises","+ 91  1882 244242","Premnath Building , 1st Floor, Hoshiarpur - 146001, Medicine Market"
"Gagan Immigration & Educationa...","+ 91  1882 245937","Guru Gobind Singh Nagar Behind New Sabzi Mandi Phagwara Road, Hoshiarpur - 146001"
"HIS CONSULTANCY SERVICES","+ 91  1882 222477","HIS CONSULTANCY, COURT ROAD, Hoshiarpur - 146001, OPP. DISTRICT COURT"
"The Unati Co - Operative Marke...","+ 91  8588804960","Hoshiarpur, Panjab, Hoshiarpur - 146001"
"The Kotla Cooperative Agricult","+ 91  9464065556","Hoshiarpur - 146001"
"Pall Agro Services","+ 91  9988019883","6/1 new grain market, Hoshiarpur - 146001"
"Adarsh Credit Co-Operative Soc...","+ 91  1882 254718","1st Floor, Gogia Complex, Jalandhar Road, Hoshiarpur - 146001, Near Passport Office"
"I Care Pest Control & Water Pr...","+ 91  9988000446","Hoshiarpur - 146001"
"Youth Services Club","+ 91  1882 239323","1, Lata Kunj, Hoshiarpur - 146001, New Naloyian Colony"
"The Bakapur Guru Cooperative A","+ 91  9501167503","Hoshiarpur - 146001"
"Computer Age Management Servic...","+ 91  1882 650104","Shimla Pahari Chowk,, Hoshiarpur - 146001, Near Archies Gallery,"
"Data Tech Investment Services","+ 91  1882 326444","Near Maharaja Palace, Sutehri Road, Hoshiarpur - 146001"
"The Bassi Jallal Multipurpose","","Hoshiarpur - 146001"
"Police Gas Service","+ 91  1882 247509","Hoshiarpur - 146001, Police Line"
"XPS Cargo Services","+ 91  1882 254850","6, Veer Market, Near Tanda Bye Pass Chowk, Bus Sta, Hoshiarpur - 146001"
"Grewals Services","+ 91  9888109499","Sutheri Road Near Maharaja Hotel, Hoshiarpur - 146001"
"The Nangal Kalan Cooperative A","+ 91  9814004392","Hoshiarpur - 146001"
"Gaurav Gas Service","+ 91  1882 241946","Near Old Fatehgarh Chungi,, Hoshiarpur - 146001"
"Classic Investment Service","+ 91  1882 225901","Arya Samaj Road, Hoshiarpur, Hoshiarpur - 146001"
"The Garhi Mansowal Cooperative","+ 91  9815952817","Hoshiarpur - 146001"
"KRISHNA CONSULTANCY SERVICES","+ 91  1882 502175","#3, GUR MANDI, OPP. POST OFFICE, Hoshiarpur - 146001, NEAR ICICI BANK ATM"
"Shubh Karman Society","+ 91  1882 239289","Shubh Karman Bhawan Tanda Road, Hoshiarpur,Punjab Pin, Hoshiarpur - 146001"
"Pushp Auto Service Centre","","Chohal Chitpurni Road, Hoshiarpur - 146001, Nh- 70,"
"Partap Agriculture Traders","+ 91  9417478826","Afgan Road, Hoshiarpur - 146001, Chara Mandi"
"Pal Agro Services","+ 91  9317796477","6/1, New Grain Market, Hoshiarpur - 146001, opp punjab sind bank"
"Walia Light & Sound Service","+ 91  9041650411","Hoshiarpur - 146001, Near Shiv Mandir, Kacha Dauba, Near Mata Tara Devi Mandir"
"National Agriculture","+ 91  9815748000","Hoshiarpur - 146001"
"Reliance Manpower Services","+ 91  1882 222624","Sood And SUD Building, Ground Floor, Court Road, Hoshiarpur - 146001"
"J C T Gas Service","+ 91  1882 308476","Bharbai Road, Hoshiarpur - 146001"
"Yash Transport Service","+ 91  1882 503975","587 Pgw Road, Hoshiarpur - 146001"
"Ashirwad Agriculture Farm","+ 91  1882 292929","Hoshiarpur - 146001, Vpo Bassi Purani"
"car driver on daily rent service","+ 91  9254589518","80, bus stand, Hoshiarpur - 146001, busstand"
"The Marulla Co Operative Agric...","+ 91  9417847007","Hoshiarpur - 146001"
"Indiabulls Financial Services ...","+ 91  1882 504506","2, 3rd Floor, The Mall Building, Suthehri Road R, Hoshiarpur - 146001"
"The Jhaji Pind Cooperative Agr","+ 91  9465393382","Hoshiarpur - 146001, near govt sr sec school"
"Noor Ace Service","+ 91  9465837036","Vill. Piyala, Hoshiarpur - 146001, Near Nusrala"
"Student Book Bank Society","+ 91  1882 223502","1, Kotwali Bazar, Hoshiarpur - 146001, Main Road"
"American Travel Service","+ 91  1882 503377","Court Road, Hoshiarpur - 146001, Near Axis Bank"
"KAPOOR AUTO SERVICE","+ 91  8699562636","Main bazaar, SUTHERI road, Hoshiarpur - 146001, Near Prabhat Chowk"
"Vicky Auto Service","+ 91  9888972172","Hoshiarpur - 146001, Shimla Pahari Chowk"
"Vicka and Ajay Taxi Services","+ 91  1882 284026","Roshan Road, Model Town, Hoshiarpur - 146001, Opp. Udham Park"
"Parmar Car Bazar & Taxi services","+ 91  1882 276811","Roshan Ground Road, Hoshiarpur - 146001, Near Goel Hospital, Car Bazar,Bus Stand, Uddam Singh Park"
"Madan Tyre Service","+ 91  9815727210","Panesar Cottage, Hoshiarpur - 146001, Session Chowk"
"Chand Art Service","+ 91  1882 500234","Shop No: 33, Hoshiarpur - 146001, M C Market, Opp Capital Bank, Bus Stand Road"
"Sun Art Service","+ 91  8284063766","Hira Market, Hoshiarpur - 146001, Opposite Aggarwal Marble"
"HDB Financial Services","","City Center, Sutehri Road, Model Town, Hoshiarpur - 146001, Opposite Maharaja Palace Hotel"
"Supreme Education Services","+ 91  8699513314","Krishna Tower, Govt. college Road, Hoshiarpur - 146001"
"Krishna Gift Centre & Water Pu...","+ 91  1882 256770","Govt. College Chowk, Hoshiarpur - 146001"
"Bedi International Services","+ 91  1882 244326","Chandigarh Road, Hoshiarpur - 146001, Opp. PNB Bank"
"New Dashmesh Tyre Services","+ 91  9815263863","Naural Rd, Hoshiarpur - 146001"
"Shalu Handtools Agriculture Im...","+ 91  1882 501012","House No-58, Ward No-5,, Hoshiarpur - 146001, Sarhalla Road, Gardhiwala"
"Param Travel & Export Service ...","+ 91  1882 230640","Hoshiarpur - 146001"
"Rana Engineering Work","+ 91  1882 252589","House No-520, Street No-3, Hoshiarpur - 146001, Subhash Nagar, Near Guru Nanak Medicos"
"Khepor Motor Transport Service","+ 91  1882 249813","Shop No. 55, New Sabzi Mandi, Hoshiarpur - 146001"
"Singh Light Sound Service","+ 91  9815753245","House No.413, Street No.13 Bishamber Nagar, Hoshiarpur - 146001"
"Ruddra Agriculture Industries","+ 91  9257241324","Near Libra Motors,, Jalandhar Road,, Hoshiarpur - 146001"
"Gagan Telecom Services","+ 91  1882 250261","Shop No.16,, Jalandhar Road, Prabhat Chowk, Hoshiarpur - 146001"
"Power Tech Service","+ 91  9041553304","Hoshiarpur - 146001, Premgarh, Nr Mata Rani Chowk"
"International Immigration Serv...","+ 91  9316461300","Level-2, Above Spyker,, Old Radha Swami Satsang Bhawan,, Hoshiarpur - 146001, Roshan Road,"
"Oxford Travel & Educational Se...","+ 91  1882 503502","339,, Basant Vihar,, Hoshiarpur - 146001, Opp Mini Sectariate,"
"United Educational Services","+ 91  1882 503588","Near Goyal Hospital, Hoshiarpur - 146001"
"New Moga Agriculture Industries","+ 91  9463906101","Industrial Area, Hoshiarpur - 146001, Opp ITI Jalandhar Road"
"Decent Financial Services (Regd)","+ 91  1882 243043","Sutehri Road, Hoshiarpur,, Hoshiarpur - 146001"
"Trivedi Overseas Education Ser...","+ 91  1882 243817","Shimla Pahari Chowk, Una Road, Hoshiarpur - 146001"
"Harman Travel Consultants Service","+ 91  9317708927","Laxmi Cinema Market,, Near Punjab State Lottery,, Hoshiarpur - 146001, Opp Bus Stand,"
"Amit Visa Service","+ 91  9417398897","Hoshiarpur - 146001, Post Office Garhdi Wali"
"G S Agriculture Industries","+ 91  1882 251222","10 A Ind Estate, Hoshiarpur - 146001, Jalandhar Road,"
"Nachda Punjab Cultural Society","+ 91  9417404647","Chandigarh Road, Hoshiarpur - 146001, Main Market, Aslamabad"
"Shivalik Service Station","+ 91  1882 248155","Garhshankar Road,Mahilpur, Hoshiarpur - 146001"
