"Name","Phone","Rating","Votes","Locality","City"
"Dev Lifesciences Pvt Ltd","+ 91  9371965771","4.2","193","Vasai West","Mumbai"
"Gupta Medical Hall","+ 91  9537614076","5.0","1","Misriwala","Jammu"
"Arogya Aushadhalaya","+ 91  19151946534","5.0","4","Prade","Jammu"
"Maha Lakshmi Medicos","+ 91  9094913826","","0","Near Karan Hotel","Jammu"
"Ravi Specialities Pharma Pvt Ltd","+ 91  043164990635","4.3","73","Ramalinganagar South","Trichy"
"Ravi Worldwide Medicines Pvt.Ltd","+ 91  913242377","5.0","1","Karol Bagh","Delhi"
"JAI Meet Medical Hall","+ 91  9830515350","","0","Dhounthly Bazar","Jammu"
"Pharma Franchisee & Manufacturing by Saksham Pharmaceuticals India Ltd","+ 91  919111390","4.3","38","Rajiv Nagar","Delhi"
"Ganraj Medico","+ 91  9194569586","4.6","17","Vazirabad","Nanded"
"Sanjeevani Pharmaceutical","+ 91  9045444413","","0","Jammu HO","Jammu"
"Pcd Pharma Franchise By Sb Lifesciences","+ 91  9194725891","4.1","51","Panchkula Industrial Area Phase 2","Chandigarh"
"Sunder Pharmacy","+ 91  9420258063","4.5","1","City Chowk","Jammu"
"Phooley Medicos","+ 91  19134255468","5.0","1","Gangyal","Jammu"
"Deepak medicos","+ 91  9946519081","","0","Jammu HO","Jammu"
"Imphal - Ravi Specialities Pharma Pvt Ltd","+ 91  918305737","5.0","1","","Imphal"
"Vivek Ayurvedic Pharmacy","+ 91  8126143277","","0","Jammu Ho","Jammu"
"SV Health Care","+ 91  9196367907","4.9","7","Bantalab","Jammu"
"Ajay Medicine  Traders","+ 91  19144375614","4.7","3","City Chowk","Jammu"
"Anand Medicos","+ 91  9429081286","","0","Trikuta Nagar","Jammu"
"Adil Brothers Cosmetics","+ 91  19149680440","","0","Jammu Ho","Jammu"
"Kolkata Ravi Specialities Pharma PVT.LTD","+ 91  9132409645","5.0","1","","Kolkata"
"shiv Shakti Agencies","+ 91  9871410790","5.0","3","Jain Bazar","Jammu"
"Pharma Franchise By Janus Biotech India Pvt Ltd","+ 91  9199410512","4.4","27","Raipur Kalan","Chandigarh"
"Ved Medical Agencies","+ 91  19137288170","","0","Jammu Ho","Jammu"
"Sukh Darshan Pharmacy Pvt. Ltd.","+ 91  9136264529","4.3","14","Rai","Sonepat"
"Alish Life Savings Impex Pvt Ltd","+ 91  9182919408","3.4","13","Andheri West","Mumbai"
"Veecube Healthcare Pvt. Ltd.","+ 91  911480619","4.4","17","Panchkula Industrial Area Phase 1","Chandigarh"
"sawhney pharma","+ 91  9464757275","3.0","3","Jammu HO","Jammu"
"PARKIN PHARMACEUTICALS","+ 91  019176942388","","0","Shalamar","Jammu"
"Arogyam Ayurveda And Panchkarma Clinic","+ 91  9498827177","5.0","4","Near Koffberry Hotel and Channi Police Station","Jammu"
"Bio Search Organics","+ 91  9160351905","4.5","51","Ferozepur Road","Ludhiana"
"Arth Sales Agency","+ 91  9941761939","3.7","46","Vesu","Surat"
"Khajuria Medicate","+ 91  9765498011","5.0","3","Jammu HO","Jammu"
"Pharmahopers.com","+ 91  9191558450","4.6","113","Panchkula Sector 11","Chandigarh"
"C M Distributors","+ 91  019158325735","","0","Jammu Ho","Jammu"
"Flanca Life Sciences","+ 91  9156145662","4.3","24","Chandigarh","Chandigarh"
"Pharma Pcd Franchise By Arrier Biotech","+ 91  17289141934","4.2","102","Mani Majra","Chandigarh"
"Swami Enterprises","+ 91  9144777705","4.5","9","Jammu Ho","Jammu"
"Mediaid Solutions","+ 91  019176204718","5.0","2","City Chowk","Jammu"
"Acupressure & Herbal Care Centre","+ 91  9882268815","5.0","2","Jewel Chowk","Jammu"
