"Name","Phone","Rating","Votes","Locality","City"
"Ravi Specialities Pharma Pvt Ltd","+ 91  043116229093","4.3","73","Ramalinganagar South","Trichy"
"Shree Pharmaceuticals","+ 91  19157739467","5.0","3","Shalamar","Jammu"
"Shiv Om Enterprises","+ 91  9463228995","","0","Shalamar","Jammu"
"Kolkata Ravi Specialities Pharma PVT.LTD","+ 91  9166750802","5.0","1","","Kolkata"
"Ganraj Medico","+ 91  9179270444","4.6","17","Vazirabad","Nanded"
"J M Traders","+ 91  019162017378","","0","Jewel Chowk","Jammu"
"Talwal Medical Agency","+ 91  19116303374","","0","Jammu Ho","Jammu"
"Ravi Worldwide Medicines Pvt.Ltd","+ 91  9190237724","5.0","1","Karol Bagh","Delhi"
"Nishat Traders","+ 91  19146150448","5.0","4","Rn Bazar","Jammu"
"Mediaid Solutions","+ 91  019159946806","5.0","2","City Chowk","Jammu"
"Neelam Medical Store","+ 91  19175834058","","0","","Jammu"
"Ajay Medicine  Traders","+ 91  19117424868","4.7","3","City Chowk","Jammu"
"Bio Search Organics","+ 91  9120643272","4.5","51","Ferozepur Road","Ludhiana"
"Pharma Franchise By Janus Biotech India Pvt Ltd","+ 91  9133651234","4.4","27","Raipur Kalan","Chandigarh"
"Rajnish Agencies","+ 91  19159340082","5.0","1","Jammu Ho","Jammu"
"Sanjeevani Pharmaceutical","+ 91  9030236460","","0","Jammu HO","Jammu"
"A N Medical Agencies","+ 91  9965775588","","0","Jammu Ho","Jammu"
"Pharma Franchisee & Manufacturing by Saksham Pharmaceuticals India Ltd","+ 91  919401356","4.3","38","Rajiv Nagar","Delhi"
"Alpic Biotech LTD","+ 91  945700810","3.7","12","Makarba","Ahmedabad"
"Veecube Healthcare Pvt. Ltd.","+ 91  9188689779","4.4","17","Panchkula Industrial Area Phase 1","Chandigarh"
"Shree Bhat Medical Agencies","+ 91  19116026355","","0","Karan Nagar","Jammu"
"Dhanya Medical Agencies","+ 91  19135400179","5.0","7","Shalamar","Jammu"
"Global Medicare","+ 91  7817069422","","0","Trikuta Nagar","Jammu"
"Pcd Pharma Franchise By Sb Lifesciences","+ 91  9170481858","4.1","51","Panchkula Industrial Area Phase 2","Chandigarh"
"Pharmahopers.com","+ 91  9194198294","4.6","113","Panchkula Sector 11","Chandigarh"
"Alish Life Savings Impex Pvt Ltd","+ 91  9184544697","3.4","13","Andheri West","Mumbai"
"Bakshi Enterprises","+ 91  7010272249","","0","Jammu HO","Jammu"
"Bhagwati Pharmaceuticals","+ 91  1919238909","5.0","1","Rehari Chungi","Jammu"
"BABA R.a.a Distributors","+ 91  19161136569","","0","Old Heritage City","Jammu"
"Servocare Lifesciences Pvt. Ltd.","+ 91  9175024350","4.0","63","Panchkula Industrial Area Phase 1","Chandigarh"
"Janta Medical Hall","+ 91  19154097055","4.9","9","City Chowk","Jammu"
"Arth Sales Agency","+ 91  9971931006","3.7","46","Vesu","Surat"
"Flanca Life Sciences","+ 91  9153032190","4.3","24","Chandigarh","Chandigarh"
"PARKIN PHARMACEUTICALS","+ 91  019128849837","","0","Shalamar","Jammu"
"Imphal - Ravi Specialities Pharma Pvt Ltd","+ 91  9124409679","5.0","1","","Imphal"
"Pharma Pcd Franchise By Arrier Biotech","+ 91  17221827415","4.2","102","Mani Majra","Chandigarh"
"Dev Lifesciences Pvt Ltd","+ 91  9336706404","4.2","193","Vasai West","Mumbai"
"Swami Enterprises","+ 91  9116948331","4.5","9","Jammu Ho","Jammu"
