"Name","Phone","Address"

"Hotel Amritsari Chole Bhature","+ 91  22 65232335","Shop No 1, Vashi Kopar Khairane Road, Vashi, Navi Mumbai - 400703, Opposite Apna Bazar, Lokmanya Tilak Market"
"Hotel Sea Princess","+ 91  22 26611111","Juhu Tara Road, Juhu, Mumbai - 400049, Near Juhu Beach"
"The Lalit Mumbai","+ 91  22 38548609","Sahar Airport Road, Andheri East, Mumbai - 400059, Near International Airport"
"Hotel Parle International","+ 91  22 38511214","B N Agrawal Commercial Complex, Vile Parle East, Mumbai - 400057, Next To Dinanath Mangeshkar Hall"
"Hotel Karl Residency","+ 91  22 38563634","36, Lallubhai Park Road, Andheri West, Mumbai - 400058, Near Lallubhai Park And Shoppers Stop"
"Rama Krishna Hotel","+ 91  22 38571649","148, Nehru Road, Vile Parle East, Mumbai - 400057, Opposite Railway Station"
"Hotel Royal Garden","+ 91  22 39930352","Juhu Tara Road, Juhu, Mumbai - 400049, Near Ajanta Palace"
"Hotel Kokan King & B K Reso...","+ 91  22 38549880","Dombivli Shilphata Road, Dombivli East, Thane - 421201, Opposite Hotel Kokan Ratna, Near Khidkaleshwar Mandir"
"Hotel Mina International","+ 91  22 38545180","Plot No 255, S V Road, Jogeshwari West, Mumbai - 400102, Near Deewan Shopping Complex"
"Hotel Yogi Midtown","+ 91  22 39862026","Plot No DX-12, Thane Belapur Road, Turbhe, Navi Mumbai - 400705, Next To Sharayu Motors"
"Hotel Transit","+ 91  22 38545629","Nehru Road, Vile Parle East, Mumbai - 400099, Near Domestic Airport, Opposite Orchid Hotel"
"Hotel Grand","+ 91  22 38527222","Bhayandar East, Thane - 401105, Near Flyover Bridge, Golden Nest Circle"
"Hotel R K Inn","+ 91  22 38594884","Narmada Paradise, Mira Road, Thane - 401107, Opp Sivar Garden, Near Rassaz Cinema"
"Hotel Yogi Metropolitan","+ 91  22 39622319","Yogi Executive, Sector 24, Plot No 4, Sanpada, Navi Mumbai - 400705, Opp Sanpada Railway Station"
"Hotel Yogi Executive","+ 91  22 39862768","Plot No 31/A, Sector 24, Vashi, Navi Mumbai - 400703, Opposite Mafco Market"
"Hotel Three Star Pvt Ltd","+ 91  22 27741144","Plot No 18/27 Crystal Plaza, Sector 7, Kharghar, Navi Mumbai - 410210"
"Hotel Venkat Presidency","+ 91  22 38592230","Plot No 29, Thane Belapur Road, Sector 6/A, Kamothe, Navi Mumbai - 410206, Next To MGM Hospital"
"Hotel Orritel West","+ 91  22 39694632","Building No 34/ B, T Series Lane, Off Link Road, Andheri West, Mumbai - 400053, Opposite City Mall, Next To Oberoi Spring Towers"
"Hotel Lucky","+ 91  22 38565717","Goregaon Mulund Link Road, Goregaon East, Mumbai - 400063, Next To Goregaon Fly Over, Near Durian Estate"
"Hotel Better Home Internati...","+ 91  22 39930962","S N Marg, Sahar Road, Andheri East, Mumbai - 400069, Opposite Railway Station"
"Silver Inn Hotel","+ 91  22 38569161","Marol Maroshi Road, Andheri East, Mumbai - 400059, Near Fire Brigade"
"The Bay View Modern","+ 91  22 28678234","Gorai Khadi, Borivali West, Mumbai - 400091, Last Bus Stop Of Bus 294"
"Hotel JK Regency","+ 91  22 38542465","30, Pump House Subway,, Old Nagardas Road, Western Express Highway, Andheri East, Mumbai - 400069, Near Andheri Flyover"
"Hotel Grace Residency","+ 91  22 38547421","J P Road, Andheri West, Mumbai - 400058, Opposite Apna Bazaar"
"Hotel Western Inn","+ 91  22 38545691","Green Valley, Stella Road, Vasai West, Thane - 401201, Opposite D Mart"
"Hotel Royal Park","+ 91  22 38551292","Patel Complex, Andheri Kurla Road, Andheri East, Mumbai - 400072, Opposite Johnson & Johnson, Off Sakinaka, Safed Pool"
"Hotel Sharda","+ 91  22 39950420","573/ A, JSS Road, Chira Bazar-Kalbadevi, Mumbai - 400002, Opposite Chandan Wadi"
"Hotel Imperial Palace","+ 91  22 38533591","45, Telly Park Road, Andheri East, Mumbai - 400069, Near Andheri Railway Station"
"Hotel Bandra Residency","+ 91  22 26456032","Guru Nanak Road, Bandra West, Mumbai - 400050, Near Bandra Railway Station"
