"Name","Phone","Address"

"British Oxford Education Pv...","+ 91  1882 502556","Level 1, Mall Road, Hoshiarpur - 146001, Above Syndicate Bank"
"British Oxford","+ 91  1882 502556","Lavel 1, Above Syndicate Bank, Mall Road, Hoshiarpur, Hoshiarpur - 146001, Above Syndicate Bank"
"British School Of Learning","+ 91  1882 250500","Ram Complex, Jalandhar Road, Hoshiarpur - 146001, Near Civil Hospital"
"British Overseas Solution","+ 91  1882 222001","Sutheri Road, Hoshiarpur - 146001, Near UAE Exchange"
"Paradise Overseas Education...","+ 91  1884 246200","Second Floor Manila Tower, Chandigarh Road, Mahilpur, Hoshiarpur - 146105, Near Harry Gerry Palace"
"Nids Computer Education","+ 91  1884 250120","Phagwara Road, Kotfathui, Hoshiarpur - 144519, Near Canara Bank And Telephone Exchange"
"Rayat Bahra Education City","+ 91  1882 275500","Hoshiarpur - 146001, Village Bohan"
"Sant Baba Bhag Singh Education...","+ 91  8146620137","Shop No 52/1, Hoshiarpur - 146001, Opp Pt Jagat Ram"
"Seabird Education & Immigratio...","+ 91  9915155111","Govt. College Road, Hoshiarpur - 146001, Near Parbhat Chowk"
"D A V College Of Education","+ 91  1882 222016","Arya Samaj Road, Hoshiarpur - 146001"
"Sukhman Immigration & Educati...","+ 91  1883 244113","Nushara Road, Mukerian, Hoshiarpur - 144211, Guru Nanak Market, Opposite BSNL Exchange, Behind Bus Stand"
"Aisect Education Center Pno299","+ 91  9465577655","Budhbar Adda, Near Hajipur Tehsil Mukerian, Hoshiarpur - 146001, Hajipur"
"Lemieux Education Group","+ 91  9716861898","Hoshiarpur - 146001"
"Tulec Computer Education","+ 91  1882 235200","Sutehri Road, Hoshiarpur, Hoshiarpur - 146001"
"C/O Aisect Computer Education","+ 91  9872661218","Guru TEJ Bahadur Colony, Hoshiarpur - 146001, Mukerian Tehsil"
"Computer Education","+ 91  1882 246398","Kit India, Near Bus Stand, Hoshiarpur, 2nd Floor, Hoshiarpur - 146001, Near Bus Stand Hoshiarpur"
"S.G.N. Medical Education And S...","+ 91  1882 239485","Main Road, Hoshiarpur - 146001, Opp Talwara Township"
"Naviguer Education Pvt. Ltd.","+ 91  1882 505506","SCO - 2, FIRST FLOOR, ABOVE SBI, COURT ROAD, Hoshiarpur - 146001, OPPOSITE GREEN VIEW PARK"
"AISECT Computer Education","+ 91  1882 245300","2nd Floor,Narang House, Hoshiarpur - 146001, Sutheri Road,Back Side Kapila Hospital"
