"Name","Phone","Address"

"Paradise Overseas Education...","+ 91  1884 246200","Second Floor Manila Tower, Chandigarh Road, Mahilpur, Hoshiarpur - 146105, Near Harry Gerry Palace"
"Paradise Automobile","+ 91  9872004940","HOSHIARPUR - 146001"
"Satguru Timber And Paint Store","+ 91  9876694593","Shop Number 38, Jaijon Road, Mahilpur, Hoshiarpur - 146105, Near J D Hospital"
"Punjab And Sindh Bank","+ 91  1882 500548","Mahilpur, Hoshiarpur - 146105"
"Minhas computer and telecom","+ 91  9478059995","Shop no 95, Shaheedan road, Mahilpur, Hoshiarpur - 146105, Near MOMI HOSPITAL"
"Unique Aura Institute Of Be...","+ 91  7589178146","Ground Floor, Heer Market Hoshiarpur Road, Mahilpur, Hoshiarpur - 146105, Opposite Bus Stand"
"Praveen Cosmetic And General S...","+ 91  9988489370","garhshankar road, Chandigarh Road , Garh Shankar Road, Mahilpur, Hoshiarpur - 146105, Near Government Secondary School"
"JP MOBILE ACCESSORIES AND SPAR...","+ 91  9465323020","Shop no 90, JAIJON Road, Mahilpur, Hoshiarpur - 146105, OPP HONDA AGENCY"
"Ramans beauty academy and salon","+ 91  9876868616","No 1, CHD road, Mahilpur, Hoshiarpur - 146105, Near Bhatia opticals"
"WWA IELTS CENTRES","+ 91  9815184942","2nd floor uco bank above navnoor eye care, GT ROAD, Mahilpur, Hoshiarpur - 146105, OPP DR DILWAG rai complex"
