"Name","Phone","Address"

"Sahni And Sahni Pharma Distrib...","","Katra Sher Singh, Katra Sher Singh, Amritsar - 143006"
"Sahni Travels","+ 91  183 2558615","Shaheed Bhagat Singh Road, Amritsar - 143001, Near Red Rose School, Inside Shrera Wala Gate, Bazar Bakarwana. Near Kumar hotel"
"Sahni Plastic","+ 91  183 2553880","Shop No-42, Amritsar - 143001, Idh Market, Near Bus Stand"
"Sahni Radio India","+ 91  183 5058087","Kundan Plaza Market, Hall Bazar, Amritsar - 143001, Near Andhra Bank, Opposite Kumar Electrical Company, Hall Bazar"
"SAHNI DYE CENTRE","+ 91  9855223174","Shop no. 6, Model Town, Amritsar - 143001, Opp. Chandigarh beauty parlour"
"Sahni Bros Agencies","+ 91  183 5052924","Katra Sher Singh, Amritsar - 143006"
"Sahni Boutique","+ 91  9781606622","8, Sharifpura, Amritsar - 143001"
"Sahni fotoz","+ 91  8054381009","Namak mandi, Amritsar - 143001, Near shakti nagar"
"sahni electricals","+ 91  9855541841","shop no 94, islamabad, Amritsar - 143001, Near police station"
"SAHNI AUTO MOBILE","+ 91  9888027647","Main bazar, HATHI GATE, Amritsar - 143001, near karan palace"
"sahni automobiles","+ 91  9803841274","hall bazar, nr. corporation workshop, Amritsar - 143002, outside hathi gate"
"Sahni Medicos","+ 91  8054752539","Shop No -13, Majitha, Amritsar - 143601, Majitha Road,Outside Guru Nanak DEV Hospital."
"Sahni Service Station","+ 91  8923737379","Shop Number 59, Haldwani - 263139, Guru Nanak Market"
"Radhika Pharma Distributors","+ 91  183 2210213","379, Gali Number-2, Amritsar - 143001, Model Town Near Amandeep Hospital"
"Hobibs Unisex Hair And Beau...","+ 91  9876360089","17/10, Kennedy Avenue, Amritsar - 143001, Near Customs Chowk"
"The Secret Day Spa & Salon ...","+ 91  9814216646","Scf 41 B Block Market New Amritsar, Amritsar - 143001, Upstairs Bank Of Baroda"
"Namita astrologer and marri...","+ 91  7508878910","Shop no 67 A, Kennedy avenue, Amritsar - 143002, Near advance lab"
"Shape And Size","+ 91  9888010901","Main Bazar, Majitha Road, Amritsar - 143001, Opposite Power Colony"
"Gopalsons Dyers And Dry Cle...","+ 91  183 2566114","Crystal Chowk, M M Malviya Road, Amritsar - 143001, Near Harsha Petrol Pump"
"Modern Cuts Hair And Beauty...","+ 91  183 5061212","Number 63 Dayanand Nagar, Lawrence Road, Amritsar - 143001, Near Bansal Sweets"
"Deevya Ayurveda And Panchka...","+ 91  7307792522","Sco F7 Mata Kola Marg, Batala Road, Kashmir Avenue, Amritsar - 143001, Near Celebration Mall"
"Orient Exchange And Financi...","+ 91  183 2402950","Shop No 74,Lower Ground Floor, Railway Link Road, Amritsar - 143001, Near Liberty Market"
"Safe And Fast Logistics Pac...","+ 91  9356114504","116 New Azad Nagar, Amritsar - 143001"
"Life Link Ambulance And Hea...","+ 91  9888877730","Amritsar - 143001, Near Fortis Hospital"
