"Name","Phone","Address"

"A B D Publisher S Distributors","+ 91  183 2546478","Hall Bazar,"
"Alankar D And S Palace","+ 91  183 2547197","Guru Bazar, Amritsar - 143006"
"Cup A Cabana","+ 91  183 5006200","Sco 90 Ranjit Avenue, District Shopping Complex, Amritsar - 143002"
"Texture Salon & Spa - A Fla...","+ 91  183 6532777","5 Taylor Road , Narula 's Mall, Mall Road, Amritsar - 143001, Opp. Hotel Blue Moon"
"B Gurmukh Singh & Sons","+ 91  183 2545454","Hall Bazar, Amritsar - 143001"
"Dr. Punj S Artemis Hospital...","+ 91  183 2401600","890/8 Circular Road, Amritsar - 143001, trillium mall"
"S Harjinder Singh Amritsari...","+ 91  183 5059641","Lawrence Road, Amritsar - 143001, Near Bbk Dav College And Opposite Arya Samaj Mandir"
"Spltrip A Unit Of Himalya A...","+ 91  183 5040000","Shop No 27, din dyal updhai markit, Bhandari Brigde, Amritsar - 143001, Pandit Deen Dayal Upadhyay Market, Near Subhash Chandra Bose Statue"
"Dr S Mahipal Singh","+ 91  8591855565","C/o Amandeep Hospital, G T Road, Model Town, Amritsar - 143002"
"A One Snacks Corner","+ 91  9988940037","Dsc Booth Number 65 B B block Market, Ranjit Avenue, Amritsar - 143001, Opposite M K Hotel"
"Cake A Licious","+ 91  9815029166","M 10 Green Avenue, Gate Number 2, Amritsar - 143001"
"A One Snacks Corner","+ 91  9988940037","Booth No 65, Ranjit Avenue, Amritsar - 143001, Opp M.K Hotel"
"S Davinder Singh","+ 91  9988998895","House Number 852/2, Gali Number 5 Sharif Pura, Amritsar - 143001, Near Panchi Gurudwara"
"A to Z worldwide","+ 91  9888888888","Amritsar - 143006"
"A To Z Herbal Cleaner","+ 91  9925590588","B-470,Box No-76,Ranjet Avenue,, Amritsar - 143002"
"The New Hope A Multi Super Spe...","+ 91  183 5005714","361,, Amritsar - 143001, Inside Shri Munilal Chopra Memorial Hospital, Back Side M C International Hotel, The Mall"
"Hotel B-Comfort","+ 91  183 5012878","13, Bram Buda Market, Amritsar - 143001, Near Sarai Guru Ram Dass"
"A Winning Strock","+ 91  8146536161","House No-49, Bal House, Amritsar - 143002, Kabir Park, Opposite Gnd Univ"
"Life style A centre of total n...","+ 91  9646030601","gt road, Amritsar - 143001, near railway workshop"
"Hotel Le Golden The Glass A Mu...","+ 91  183 5068000","Gollden Temple Clock Tower Extn, Bazaar MAI Sewan, Amritsar Kutchery, Amritsar - 143001"
"S.OLIVER","+ 91  183 5059987","shop no.8,1st floor, Amritsar - 143001, Alfa one mall"
"S. Khalsa Electronics","+ 91  183 2533030","Ravi Dass Road, Hall Bazar, Gandhi Bazar, Amritsar - 143006"
"Kanan S Healthy juice centre","+ 91  9878635515","9-A, Navi Sadak, Lawrence Road, Amritsar - 143001, Opp.Bbk Dav College"
"DR SACHDEVA S DENTAL CLINIC","+ 91  183 2224980","7 Bhai veer singh market, G.T ROAD, Amritsar - 143001, Putlighar"
"honey distributor aircel","+ 91  183 5057276","honey telecom, Jandiala Guru, Amritsar - 143115, Government school of girls"
"S Marwaha & Associates","+ 91  183 3296772","Katra Baghian, Chowk Bijli, Hall Bazar, Amritsar, Hall Bazar, Amritsar - 143001"
"A Glass & Plywood","+ 91  183 5007789","7, Sultanwind Road, Amritsar - 143001"
"Daawat A Pure Vegetarian","+ 91  183 5050101","135, Golden Cloth Market, Ajit Nagar, Amritsar, Amritsar - 143001"
"Elegance D Kids Zone","+ 91  183 2560601","Gf-14,Nehru Complex, Lawrence Road, Amritsar - 143001"
"D Link Institute","+ 91  183 2224146","Shop No 12 2nd Floor, Nehru Shop Complex, Lawrence Road, Amritsar - 143001, Near Ritu Wears"
"Studio B & Amans photography","+ 91  9814447555","I/S Hathi Gate & Guru Nanak Avenue, Majitha Road, Amritsar - 143001, Near Dav School"
