"Name","Phone","Rating","Votes","Locality","City"
"Shakti Medical Agency","+ 91  18377133078","","0","Katra Sher Singh","Amritsar"
"Satyam Pharma","+ 91  18311851843","","0","Katra Sher Singh","Amritsar"
"Dealswell Medical Agency","+ 91  1834503774","2.0","1","Katra Sher Singh","Amritsar"
"Vee Bros Pharma","+ 91  18354758298","5.0","2","Katra Sher Singh","Amritsar"
"Shankar Pharmaceuticals","+ 91  18391665351","","0","Katra Sher Singh","Amritsar"
"Bombay Medicines","+ 91  18399897170","","0","Hall Bazar","Amritsar"
"Mayank Medicos","+ 91  18341296482","","0","Amritsar Bus Stand","Amritsar"
"Sunil Sethi Medicine Co","+ 91  018372329787","","0","Katra Sher Singh","Amritsar"
"National Medicos","+ 91  18317490469","","0","Katra Sher Singh","Amritsar"
"R K Agencies","+ 91  18335392291","4.6","3","Basant Avenue","Amritsar"
"Harsh Medical Agencies","+ 91  18313248218","4.0","2","Katra Sher Singh","Amritsar"
"SAN Italia Pharmaceuticals","+ 91  018319037234","","0","Katra Sher Singh","Amritsar"
"Arun Pharma","","","0","Katra Sher Singh","Amritsar"
"Narula Agencies","+ 91  18345792141","","0","Katra Sher Singh","Amritsar"
"Shakti Pharma","+ 91  9815704436","5.0","1","Katra Sher Singh","Amritsar"
"Parveen Medical Store","+ 91  8192551806","4.8","2","Bhikhiwind","Amritsar"
"Bhasin Pharma","+ 91  9893356631","","0","Katra Sher Singh","Amritsar"
"Montu Medicos U","+ 91  18367214746","","0","Katra Sher Singh","Amritsar"
"Aggarwal Medicos","+ 91  9919776705","","0","Krishna Square","Amritsar"
"Ganraj Medico","+ 91  916877875","4.6","17","Vazirabad","Nanded"
"Punjab Medicos","+ 91  18329305802","4.0","1","Katra Sher Singh","Amritsar"
"Seth Medicine Chamber","+ 91  18310402451","4.0","1","Katra Sher Singh","Amritsar"
"Maharaj Medicos","","","0","Katra Sher Singh","Amritsar"
"Swami Medical Hall","","","0","Katra Sher Singh","Amritsar"
"Madhu Medical Agency","+ 91  18321090387","5.0","1","Katra Sher Singh","Amritsar"
"Veecube Healthcare Pvt. Ltd.","+ 91  9194853608","4.4","17","Panchkula Industrial Area Phase 1","Chandigarh"
"Alish Life Savings Impex Pvt Ltd","+ 91  9157048661","3.4","13","Andheri West","Mumbai"
"S A Medicine Centre","+ 91  18318092237","","0","Amritsar Gpo","Amritsar"
"Guru Nanak Medicine Co","","5.0","1","Katra Sher Singh","Amritsar"
"Vng Pharma","+ 91  9872790996","","0","Swami Market,Katra Sher Singh","Amritsar"
"Singh Pharmaceuticals","+ 91  18373682809","2.8","2","Amritsar GPO","Amritsar"
"Abhi Medicos","+ 91  9949597923","","0","Amritsar","Amritsar"
"Pcd Pharma Franchise By Sb Lifesciences","+ 91  9137277201","4.1","51","Panchkula Industrial Area Phase 2","Chandigarh"
"Lebon Pharma","","","0","Katra Sher Singh","Amritsar"
"Goodwill Pharmaceuticals","+ 91  18362654403","4.9","4","Katra Sher Singh","Amritsar"
"Joshi Pharma Chemist & Druggists","+ 91  18337233845","5.0","1","Katra Sher Singh","Amritsar"
"Rajindra Medical Store","+ 91  18349642788","4.3","3","Jallianwala Bagh","Amritsar"
"Akal Medical Store","+ 91  9620857239","","0","Kot Mit Singh","Amritsar"
"Kulwinder Medicos","+ 91  018556970422","4.7","2","Rayya","Amritsar"
"Amar Homeopathic Pharmacy","+ 91  18336592057","5.0","3","Hall Bazar","Amritsar"
"Approach Pharma","+ 91  9210213162","","0","Amritsar Bus Stand","Amritsar"
"Shri Devraj Medical Agencies","+ 91  18337591909","3.8","4","Katra Sher Singh","Amritsar"
"Amritsar Medicine Centre","+ 91  9217110435","","0","Katra Sher Singh","Amritsar"
"Khanna Agencies","+ 91  18346520427","4.0","1","Katra Sher Singh","Amritsar"
"Chawla Medical Store","+ 91  9863120352","","0","Rayya","Amritsar"
"Sr Medicine","+ 91  7823620744","","0","Dhab","Amritsar"
"Pharma Franchise By Janus Biotech India Pvt Ltd","+ 91  9126936454","4.4","27","Raipur Kalan","Chandigarh"
"Arth Sales Agency","+ 91  9986980922","3.7","46","Vesu","Surat"
"Baba Ramdev Product","+ 91  8087751189","1.0","2","Amritsar GPO","Amritsar"
"Skv Agency","+ 91  18374216470","5.0","2","Katra Sher Singh","Amritsar"
"Medguard Healthcare","+ 91  7028593316","","0","Sultant Wind Gate","Amritsar"
"Pranav Sales Corporation","+ 91  9663084145","","0","Opp. Neeraj Dheeraj Trading Company","Amritsar"
"Shri Sai Pharma","+ 91  018348261194","","0","Hall Bazar","Amritsar"
"Mandeep Pharmaceuticals","+ 91  18368667993","","0","Katra Sher Singh","Amritsar"
"Khanna Medicine Centre","+ 91  9836913161","","0","Amritsar Gpo","Amritsar"
"Mahajan Associates","+ 91  18357057304","","0","Katra Sher Singh","Amritsar"
"Events Pharmaceuticals Pvt Ltd","+ 91  9156469920","3.4","8","Ambala City","Ambala"
"New Punjab Medicare","+ 91  8664416308","4.5","17","Harike","Amritsar"
"Vishal Pharma Sales","+ 91  18322821695","","0","Katra Sher Singh","Amritsar"
"Mahajan Pharmaceuticals","+ 91  18356740514","","0","Katra Sher Singh","Amritsar"
"Gugnani Medicare","+ 91  18389371920","2.8","3","Katra Sher Singh","Amritsar"
"Chopra Bros","+ 91  18317742569","4.0","2","Katra Karam Singh","Amritsar"
"Ravi Specialities Pharma Pvt Ltd","+ 91  043163368213","4.3","73","Ramalinganagar South","Trichy"
"Parkash Traders","+ 91  18329849723","","0","Katra Sher Singh","Amritsar"
"Anmol Pharma","+ 91  18313643370","","0","Katra Sher Singh","Amritsar"
"Servocare Lifesciences Pvt. Ltd.","+ 91  9138275104","4.0","63","Panchkula Industrial Area Phase 1","Chandigarh"
"Ndma Healthcare Pvt Ltd","+ 91  18378315049","3.9","4","Katra Sher Singh","Amritsar"
"Simranjeet Singh Aulakh","+ 91  8790529793","","0","Amritsar Gpo","Amritsar"
"Sa Sanctifier Pharma","+ 91  9416416155","","0","Katra Sher Singh","Amritsar"
"Vishal Surgicals","+ 91  9874659393","","0","","Amritsar"
"Bds Enterprises","+ 91  9588772319","","0","Amritsar","Amritsar"
"Saluja Medicos","+ 91  18361878636","4.5","1","Katra Sher Singh","Amritsar"
"K C Medical Hall","+ 91  9842765483","","0","Amritsar Gpo","Amritsar"
"Pharma Pcd Franchise By Arrier Biotech","+ 91  17226734996","4.2","102","Mani Majra","Chandigarh"
"Flanca Life Sciences","+ 91  9183570207","4.3","24","Chandigarh","Chandigarh"
"Sodhi Associates","+ 91  9410858193","","0","Amritsar Gpo","Amritsar"
"Puri Brothers","+ 91  18368116041","","0","Katra Sher Singh","Amritsar"
"Guru Ramdas Medical Store","+ 91  9811545521","","0","Attari","Amritsar"
"Preet Medicos","+ 91  18344540619","","0","Katra Sher Singh","Amritsar"
"Sri Guru Har Krishan Clinic","","","0","Khandwala","Amritsar"
"Great Pharma","+ 91  18329134710","","0","Katra Sher Singh","Amritsar"
"Om Enterprises","+ 91  18382851567","","0","Katra Sher Singh","Amritsar"
"Adarsh Medicos","+ 91  18369602225","","0","Amritsar GPO","Amritsar"
"Sarvacc Pharmaceuticals","+ 91  18312061075","","0","Katra Sher Singh","Amritsar"
"Bhagwan Dass Madho Ram","","5.0","1","Katra Sher Singh","Amritsar"
"Arora Medicine Agencies","+ 91  18356135941","","0","Katra Sher Singh","Amritsar"
"Prabhakar Pharma","+ 91  18341832820","","0","Hall Bazar","Amritsar"
"Shubham Medice Point Door To Door Wale","+ 91  9889020511","","0","Ranjit Avenue","Amritsar"
"A K Pharma","+ 91  18356612837","4.0","4","Amritsar Gpo","Amritsar"
"Bawa Pharmaceuticals","+ 91  9812925486","5.0","1","Subhash Park Katra","Amritsar"
"Sonu Pharma","+ 91  18329477516","","0","Katra Sher Singh","Amritsar"
"Aspire Pharmaceuticals","","","0","Katra Sher Singh","Amritsar"
"G. S. Sons","+ 91  18396594724","4.0","2","Katra Sher Singh","Amritsar"
"New Amritsar Medicare","+ 91  18385060","","0","Bhandari Brigde","Amritsar"
"Mahajan Bros","+ 91  9864785966","","0","Katra Sher Singh","Amritsar"
"Sewa Singh Kalsi Clinic","+ 91  9894880620","","0","Sultant Wind Gate","Amritsar"
"Prince Medical Agencies","+ 91  18364880667","","0","Amritsar Gpo","Amritsar"
"Vee Pharmaceuticals","+ 91  983813560","","0","Amritsar Gpo","Amritsar"
"Pankaj Medical Agency","+ 91  018395198936","4.5","2","Katra Sher Singh","Amritsar"
"Wellfare Medical Store","+ 91  1832298020","","0","Katra Sher Singh","Amritsar"
"Chahat Agencies","+ 91  9431679265","","0","Ajit Nagar","Amritsar"
"Allay Pharma Works","+ 91  985377108","","0","Near Central Jail","Amritsar"
"Bawa Medicine Centre","+ 91  18396244521","","0","Katra Sher Singh","Amritsar"
"Growth Biotech","+ 91  9771368300","","0","Green Avenue","Amritsar"
"Pharmahopers.com","+ 91  9129382009","4.6","113","Panchkula Sector 11","Chandigarh"
"Simran Medical","+ 91  6252051855","","0","Ranjit Avenue","Amritsar"
"Kolkata Ravi Specialities Pharma PVT.LTD","+ 91  9140553044","5.0","1","","Kolkata"
"Milap Agencies","+ 91  18397160042","","0","Katra Sher Singh","Amritsar"
"Harnam Medicoes","+ 91  9811089087","","0","","Amritsar"
"Manan Villa","+ 91  9642403428","","0","Maqbool Pura","Amritsar"
"A P Pharmaceuticals","+ 91  18344162729","","0","Katra Sher Singh","Amritsar"
"Sonu Pharma","+ 91  18384374591","","0","Katra Sher Singh","Amritsar"
"Shri Sunder Medical Agency","","","0","Katra Sher Singh","Amritsar"
"Sham Medicare","+ 91  18313456057","","0","Bhandari Brigde","Amritsar"
"Dhillon Medicine Centre","+ 91  18365695835","","0","Katra Sher Singh","Amritsar"
"Prem Nath Om Parkash Agencies","+ 91  1832448356","","0","Katra Sher Singh","Amritsar"
"A S Wehgal Pharma","+ 91  1836180179","","0","Katra Sher Singh","Amritsar"
"Sonu Pharma","+ 91  018318920223","","0","Katra Sher Singh","Amritsar"
"Amit Pharma","","","0","Katra Sher Singh","Amritsar"
"Bio Search Organics","+ 91  9175894456","4.5","51","Ferozepur Road","Ludhiana"
"Prabhat Ayurvedic Pharmacy","+ 91  18329218652","3.0","4","Katra Sher Singh","Amritsar"
"Anand Pharmaceuticals","+ 91  18310114576","4.0","2","Katra Sher Singh","Amritsar"
"Mahesh Traders","+ 91  18362107752","5.0","1","Katra Sher Singh","Amritsar"
