"Name","Phone","Rating","Votes","Locality","City"
"Capital O 70928 Hotel Golden Homes","+ 91  9942691065","4.7","72","Near Cycle Market","Amritsar"
"Collection O 48206 Hotel Golden Home","+ 91  9139441428","4.5","1245","Amritsar","Amritsar"
"DHFL Home Loan","1811833000","4.9","4","Kennedy Avenue","Amritsar"
"Online Cakes N Bake Home Delivery Service","+ 91  9747205685","4.3","6","Steno House Agency","Amritsar"
"Collection O 48206 Hotel Golden Home","+ 91  9187143267","4.5","1245","Amritsar","Amritsar"
"Chawlas 2 Fine Dine","+ 91  18372721745","3.9","448","Ranjit Avenue","Amritsar"
"Gadgets 4 Geeks","+ 91  7240925632","","0","Joshi Nagar","Amritsar"
"DHFL Home Loan","1850337750","4.9","4","Kennedy Avenue","Amritsar"
"Doctor Medicine Store","+ 91  9844564033","","0","Islamabad Nagar","Amritsar"
"Medicine Point","+ 91  9987366110","4.8","2","Khalsa College","Amritsar"
"Chawla Chicken","+ 91  18320245258","3.9","498","Lawrence Road","Amritsar"
"Cure Medical Hall","+ 91  018353531162","2.8","7","Amritsar Gpo","Amritsar"
"4n Home Stay","+ 91  9845699214","4.8","168","Opposite Golden Temple Rd","Amritsar"
"Chawla 2","+ 91  18358699852","4.1","494","Ranjeet Avenue Block A","Amritsar"
"Capital O 70928 Hotel Golden Homes","+ 91  9971982430","4.7","72","Near Cycle Market","Amritsar"
"Doctor Medicine Store","+ 91  9810023815","","0","Islamabad Nagar","Amritsar"
"DHFL Home Loan","1840441613","4.9","4","Kennedy Avenue","Amritsar"
"Kirti Home Medicine","+ 91  9857420206","","0","Amritsar Gpo","Amritsar"
" Ved Nath Ayurvedic medicines","+ 91  9642648789","3.7","3","Amritsar Bus Stand","Amritsar"
" Ved Nath Ayurvedic medicines","+ 91  9633331633","3.7","3","Amritsar Bus Stand","Amritsar"
"Medicine Point","+ 91  9979178797","4.8","2","Khalsa College","Amritsar"
" Ved Nath Ayurvedic medicines","+ 91  9648079662","3.7","3","Amritsar Bus Stand","Amritsar"
"Medicine Point","+ 91  9911455896","4.8","2","Khalsa College","Amritsar"
"4n Home Stay","+ 91  9876213634","4.8","168","Opposite Golden Temple Rd","Amritsar"
"4n Home Stay","+ 91  9849463439","4.8","168","Opposite Golden Temple Rd","Amritsar"
"Capital O 70928 Hotel Golden Homes","+ 91  9924138974","4.7","72","Near Cycle Market","Amritsar"
"Collection O 48206 Hotel Golden Home","+ 91  9185748080","4.5","1245","Amritsar","Amritsar"
"Cure Medical Hall","+ 91  018366888141","2.8","7","Amritsar Gpo","Amritsar"
"Dr.jasjit Chhachi Nursing Home & Blessing IVF Centre","+ 91  91361694","4.2","46","Amritsar","Amritsar"
"Collection O 48206 Hotel Golden Home","+ 91  9184874695","4.5","1245","Amritsar","Amritsar"
"Kirti Home Medicine","+ 91  9881505134","","0","Amritsar Gpo","Amritsar"
"Doctor Medicine Store","+ 91  9893845318","","0","Islamabad Nagar","Amritsar"
" Ved Nath Ayurvedic medicines","+ 91  9695476491","3.7","3","Amritsar Bus Stand","Amritsar"
"Varinda Home Stay","+ 91  9671231177","3.9","159","Katra Ahluwalia","Amritsar"
"Kirti Home Medicine","+ 91  9811112519","","0","Amritsar Gpo","Amritsar"
"Medicine Point","+ 91  9995911623","4.8","2","Khalsa College","Amritsar"
"Prashar Home Stay","+ 91  9891299449","4.4","20","Near Jallianwala Bagh","Amritsar"
"Capital O 70928 Hotel Golden Homes","+ 91  9962257101","4.7","72","Near Cycle Market","Amritsar"
"Kirti Home Medicine","+ 91  9819262762","","0","Amritsar Gpo","Amritsar"
"DHFL Home Loan","1870688065","4.9","4","Kennedy Avenue","Amritsar"
"Kirti Home Medicine","+ 91  9841263468","","0","Amritsar Gpo","Amritsar"
"Cure Medical Hall","+ 91  018314235650","2.8","7","Amritsar Gpo","Amritsar"
"Capital O 70928 Hotel Golden Homes","+ 91  9976854903","4.7","72","Near Cycle Market","Amritsar"
"Prashar Home Stay","+ 91  989200657","4.4","20","Near Jallianwala Bagh","Amritsar"
"4n Home Stay","+ 91  9855416683","4.8","168","Opposite Golden Temple Rd","Amritsar"
"Chawlas 2","+ 91  01831273423","3.9","379","Ranjit Avenue","Amritsar"
"Doctor Medicine Store","+ 91  9819303973","","0","Islamabad Nagar","Amritsar"
" Ved Nath Ayurvedic medicines","+ 91  9635634194","3.7","3","Amritsar Bus Stand","Amritsar"
"Medicine Point","+ 91  9987280733","4.8","2","Khalsa College","Amritsar"
"Collection O 48206 Hotel Golden Home","+ 91  9141377391","4.5","1245","Amritsar","Amritsar"
