"Name","Phone","Rating","Votes","Locality","City"
"Bhandarkar Medical And General Stores","+ 91  022 90736742","4.2","1113","Borivali West","Mumbai"
"Rishabh Medical Stores","+ 91  8040285423","4.5","7","Naigaon East","Mumbai"
"Noble Chemist","+ 91  022 78233746","4.0","259","Matunga East","Mumbai"
"Krishna Medico Chemist & Druggist","+ 91  9156187448","4.1","20","Sakinaka","Mumbai"
"Hari Om Medical & General Stores","+ 91  022 86812636","4.2","237","Santacruz West","Mumbai"
"J & J medical & Distubuter","+ 91  9140857895","5.0","3","Andheri East","Mumbai"
"Shree Datta Prasad Medical","+ 91  7388693886","3.5","2","Jogeshwari East","Mumbai"
"New Empire Chemists","+ 91  9147760621","4.2","838","Vile Parle West","Mumbai"
"Noble Chemist","+ 91  022 16616555","4.1","358","Kemps Corner","Mumbai"
"Zidaa Healthcare LLP Chemist & Supermarket","+ 91  9118348607","4.1","19","Jogeshwari West","Mumbai"
"Avishkar Swasst Aushadhi Seva Generic Medicine Store","+ 91  7053555827","4.9","13","Kopar Khairane","Mumbai"
"Uday Medical Stores","+ 91  9170209602","4.3","11","Andheri East","Mumbai"
"Noble Chemist","+ 91  022 8874173","4.2","598","Kandivali West","Mumbai"
"Jay Tirupati Chemist","+ 91  9188630136","3.8","33","Tilak Nagar","Mumbai"
"Wellness Forever","+ 91  022 89431795","3.8","198","Sion","Mumbai"
"Kiaras Mediworld","+ 91  9688584369","4.3","3","Juhu Circle-Juhu","Mumbai"
"Leelavati Medical & Pharma Distributors","+ 91  022 44739775","4.0","213","Bandra West","Mumbai"
"Kiaras Mediworld","+ 91  22 18567597","4.2","25","Andheri West","Mumbai"
"Wellness Forever","+ 91  022 81850359","4.1","859","Lokhandwala Complex-Kandivali East","Mumbai"
"Shree Swami Samarth Medical & Surgical Stores","+ 91  022 10130614","4.3","651","Dadar West","Mumbai"
"Mother Chemist","+ 91  9173260114","3.9","80","Kandivali East","Mumbai"
"Royal Chemist","+ 91  022 80918743","4.1","234","Parel","Mumbai"
"Bhagwati Medical & General Store","+ 91  022 68668704","4.1","188","Ic Colony-borivali West","Mumbai"
"Mohan Medicare","+ 91  022 9742628","4.0","246","Andheri West","Mumbai"
"Apple Medical & General Store","+ 91  22 14189661","3.8","14","Andheri West","Mumbai"
"Hayaat Chemist","+ 91  022 72733991","4.1","45","Mazgaon","Mumbai"
"Vandana Medical & General Stores","+ 91  9189104010","4.3","10","Kalwa","Mumbai"
"Royal Chemist","+ 91  022 69444146","4.1","3305","Marine Lines","Mumbai"
"Wellness Forever","+ 91  22 65647925","4.2","1029","Powai","Mumbai"
"Life Panacea Chemist & Druggist","+ 91  22 74678313","4.1","238","Mulund East","Mumbai"
