"Name","Phone","Rating","Votes","Locality","City"
"Medicine Centre & Gen Stores","+ 91  8656358272","","0","Mumbra","Mumbai"
"Medicine Online Shop","+ 91  841299597","4.8","26","Andheri East","Mumbai"
"Medicine Point Chemist","+ 91  22 74442963","4.3","15","Bandra West","Mumbai"
"Medicine Centre & Gen Stores","+ 91  8695239713","","0","Mumbra","Mumbai"
"Medicine Box Chemist Pvt Ltd","+ 91  22 37274246","4.0","29","Andheri West","Mumbai"
"Emedicine Galaxy Pvt Ltd (close down)","+ 91  22 30628550","3.4","4","Mogra Pada-andheri East","Mumbai"
"Medicine Online Shop","+ 91  8459596313","4.8","26","Andheri East","Mumbai"
"Medicine Centre","+ 91  7531834539","","0","Mumbra","Mumbai"
"Medicine Chemist & Drugists","+ 91  9991450663","","0","Vikhroli East","Mumbai"
"Medicine Point Chemist","+ 91  22 41925120","4.3","15","Bandra West","Mumbai"
"Medicine Point Chemist","+ 91  22 18408301","4.3","15","Bandra West","Mumbai"
"Medicine Point Chemist","+ 91  22 99747860","4.3","15","Bandra West","Mumbai"
"Medicine Chemist & Drugists","+ 91  9966259382","","0","Vikhroli East","Mumbai"
"Medicine Point Chemist","+ 91  9871498922","","0","Bandra West","Mumbai"
"Medicine Point Chemist","+ 91  9850904517","","0","Bandra West","Mumbai"
"The Medicine Shoppe","+ 91  022 49147944","3.8","4","Andheri West","Mumbai"
"The Medicine Shoppe","+ 91  022 10486123","3.8","4","Andheri West","Mumbai"
"Medicine Centre & Gen Stores","+ 91  8613111218","","0","Mumbra","Mumbai"
"Medicine Box Chemist Pvt Ltd","+ 91  22 72398578","4.0","29","Andheri West","Mumbai"
"Medicine Point Chemist","+ 91  22 55803547","4.3","15","Bandra West","Mumbai"
"Medicine Point Chemist","+ 91  22 43986584","4.3","15","Bandra West","Mumbai"
"Emedicine Galaxy Pvt Ltd (close down)","+ 91  22 42809219","3.4","4","Mogra Pada-andheri East","Mumbai"
"The Medicine Shoppe","+ 91  022 37421982","3.8","4","Andheri West","Mumbai"
"Medicine Point Chemist","+ 91  22 17858767","4.3","15","Bandra West","Mumbai"
"Medicine Centre","+ 91  7574689985","","0","Mumbra","Mumbai"
"Emedicine Galaxy Pvt Ltd (close down)","+ 91  22 18273601","3.4","4","Mogra Pada-andheri East","Mumbai"
"Medicine Point Chemist","+ 91  22 96060859","4.3","15","Bandra West","Mumbai"
"Medicine Centre","+ 91  7552246721","","0","Mumbra","Mumbai"
"Medicine Point Chemist","+ 91  22 3035707","4.3","15","Bandra West","Mumbai"
"Medicine Online Shop","+ 91  8462856858","4.8","26","Andheri East","Mumbai"
"Medicine Online Shop","+ 91  8484927382","4.8","26","Andheri East","Mumbai"
"The Medicine Shoppe","+ 91  022 89923230","3.8","4","Andheri West","Mumbai"
"Medicine Centre & Gen Stores","+ 91  8655617186","","0","Mumbra","Mumbai"
"Medicine Point Chemist","+ 91  9869329599","","0","Bandra West","Mumbai"
"Medicine Chemist & Drugists","+ 91  9988205711","","0","Vikhroli East","Mumbai"
"Emedicine Galaxy Pvt Ltd (close down)","+ 91  22 6854555","3.4","4","Mogra Pada-andheri East","Mumbai"
"Medicine Chemist & Drugists","+ 91  99181664","","0","Vikhroli East","Mumbai"
"Medicine Centre","+ 91  7526529893","","0","Mumbra","Mumbai"
"Medicine Centre","+ 91  7569305431","","0","Mumbra","Mumbai"
"Medicine Box Chemist Pvt Ltd","+ 91  22 28776316","4.0","29","Andheri West","Mumbai"
"Medicine Point Chemist","+ 91  22 8665967","4.3","15","Bandra West","Mumbai"
"Medicine Box Chemist Pvt Ltd","+ 91  22 93901934","4.0","29","Andheri West","Mumbai"
"Medicine Point Chemist","+ 91  9824793943","","0","Bandra West","Mumbai"
"Emedicine Galaxy Pvt Ltd (close down)","+ 91  22 62647714","3.4","4","Mogra Pada-andheri East","Mumbai"
"Medicine Centre & Gen Stores","+ 91  8643236445","","0","Mumbra","Mumbai"
"Medicine Online Shop","+ 91  8490642594","4.8","26","Andheri East","Mumbai"
"Medicine Point Chemist","+ 91  9846196652","","0","Bandra West","Mumbai"
"The Medicine Shoppe","+ 91  022 60785829","3.8","4","Andheri West","Mumbai"
"Medicine Chemist & Drugists","+ 91  9951363647","","0","Vikhroli East","Mumbai"
"Medicine Box Chemist Pvt Ltd","+ 91  22 87529225","4.0","29","Andheri West","Mumbai"
