"Name","Phone","Rating","Votes","Locality","City"
"Medicine Point Chemist","+ 91  22 30632537","4.3","15","Bandra West","Mumbai"
"Medicine Online Shop","+ 91  8429846989","4.8","26","Andheri East","Mumbai"
"Medicine Point Chemist","+ 91  22 34957636","4.3","15","Bandra West","Mumbai"
"Medicine Chemist & Drugists","+ 91  9943418545","","0","Vikhroli East","Mumbai"
"Medicine Point Chemist","+ 91  22 67863743","4.3","15","Bandra West","Mumbai"
"Medicine Centre & Gen Stores","+ 91  8656330579","","0","Mumbra","Mumbai"
"Medicine Online Shop","+ 91  8453177244","4.8","26","Andheri East","Mumbai"
"Medicine Point Chemist","+ 91  9846983665","","0","Bandra West","Mumbai"
"Emedicine Galaxy Pvt Ltd (close down)","+ 91  22 95383231","3.4","4","Mogra Pada-andheri East","Mumbai"
"The Medicine Shoppe","+ 91  022 52249546","3.8","4","Andheri West","Mumbai"
"Medicine Point Chemist","+ 91  22 92207948","4.3","15","Bandra West","Mumbai"
"Medicine Chemist & Drugists","+ 91  9994106348","","0","Vikhroli East","Mumbai"
"Medicine Point Chemist","+ 91  22 96391833","4.3","15","Bandra West","Mumbai"
"Medicine Centre","+ 91  7575543030","","0","Mumbra","Mumbai"
"Medicine Point Chemist","+ 91  984859264","","0","Bandra West","Mumbai"
"Medicine Centre","+ 91  758308962","","0","Mumbra","Mumbai"
"Medicine Box Chemist Pvt Ltd","+ 91  22 75807527","4.0","29","Andheri West","Mumbai"
"Medicine Point Chemist","+ 91  9874927879","","0","Bandra West","Mumbai"
"Medicine Box Chemist Pvt Ltd","+ 91  22 43501324","4.0","29","Andheri West","Mumbai"
"Medicine Online Shop","+ 91  8451455719","4.8","26","Andheri East","Mumbai"
"Medicine Centre & Gen Stores","+ 91  8684994482","","0","Mumbra","Mumbai"
"Medicine Online Shop","+ 91  8430473255","4.8","26","Andheri East","Mumbai"
"Medicine Centre & Gen Stores","+ 91  8670721301","","0","Mumbra","Mumbai"
"Medicine Box Chemist Pvt Ltd","+ 91  22 14166548","4.0","29","Andheri West","Mumbai"
"Medicine Chemist & Drugists","+ 91  9939811868","","0","Vikhroli East","Mumbai"
"Medicine Point Chemist","+ 91  22 86147709","4.3","15","Bandra West","Mumbai"
"Medicine Point Chemist","+ 91  22 50906567","4.3","15","Bandra West","Mumbai"
"Medicine Point Chemist","+ 91  9861340433","","0","Bandra West","Mumbai"
"Medicine Point Chemist","+ 91  22 84317558","4.3","15","Bandra West","Mumbai"
"Medicine Online Shop","+ 91  8471114365","4.8","26","Andheri East","Mumbai"
"Medicine Point Chemist","+ 91  9865077320","","0","Bandra West","Mumbai"
"The Medicine Shoppe","+ 91  022 43273065","3.8","4","Andheri West","Mumbai"
"The Medicine Shoppe","+ 91  022 64272599","3.8","4","Andheri West","Mumbai"
"Emedicine Galaxy Pvt Ltd (close down)","+ 91  22 92124532","3.4","4","Mogra Pada-andheri East","Mumbai"
"The Medicine Shoppe","+ 91  022 30953375","3.8","4","Andheri West","Mumbai"
"Medicine Point Chemist","+ 91  22 15095186","4.3","15","Bandra West","Mumbai"
"Medicine Centre","+ 91  7511463010","","0","Mumbra","Mumbai"
"Medicine Chemist & Drugists","+ 91  9946080134","","0","Vikhroli East","Mumbai"
"Medicine Centre & Gen Stores","+ 91  8697941686","","0","Mumbra","Mumbai"
"Emedicine Galaxy Pvt Ltd (close down)","+ 91  22 66591202","3.4","4","Mogra Pada-andheri East","Mumbai"
"Medicine Box Chemist Pvt Ltd","+ 91  22 29424918","4.0","29","Andheri West","Mumbai"
"Emedicine Galaxy Pvt Ltd (close down)","+ 91  22 66532332","3.4","4","Mogra Pada-andheri East","Mumbai"
"Emedicine Galaxy Pvt Ltd (close down)","+ 91  22 50706082","3.4","4","Mogra Pada-andheri East","Mumbai"
"Medicine Point Chemist","+ 91  22 1426710","4.3","15","Bandra West","Mumbai"
"Medicine Chemist & Drugists","+ 91  9933531917","","0","Vikhroli East","Mumbai"
"Medicine Centre","+ 91  7538407952","","0","Mumbra","Mumbai"
"Medicine Centre","+ 91  7587782175","","0","Mumbra","Mumbai"
"The Medicine Shoppe","+ 91  022 20007991","3.8","4","Andheri West","Mumbai"
"Medicine Centre & Gen Stores","+ 91  8690634640","","0","Mumbra","Mumbai"
"Medicine Box Chemist Pvt Ltd","+ 91  22 31404","4.0","29","Andheri West","Mumbai"
