"Name","Phone","Address"

"Ru-Ah Enterprises","+ 91  80 33641306",""
"One World","+ 91  9886701744",""
"S S Enterprises","+ 91  80 33511172",""
"Sln Electrical Solutions","+ 91  80 33092118",""
"SA Electricals","+ 91  80 33091891",""
"Essar Electricals","+ 91  80 33531495",""
"Service Hub","+ 91  80 33518952",""
"Unigon Infrastructure","+ 91  80 33535400",""
"Servicevale","+ 91  80 33643621",""
"Nisha Electricals","+ 91  80 33090841",""
"S T Electrical","+ 91  80 33530869",""
"SRI SHIVA ELECTRICAL SERVICE","+ 91  9611580964",""
"Z M Designs","+ 91  80 33532142",""
"Chandu Electricals","+ 91  80 33059644",""
"SHREE ELECTRICAL","+ 91  80 33100627",""
"Bharath Electricals And Plu...","+ 91  80 30832676",""
"Tejaswani Electricals","+ 91  80 33763004",""
"Mubarak Enterprises","+ 91  80 33091269",""
"Devi Electricals","+ 91  80 33640268",""
"SKMM Enterprises","+ 91  80 33090238",""
"Dinesh Lighting And Electri...","+ 91  80 42100890",""
"M L Electricals","+ 91  80 33055468",""
"Caprico","+ 91  80 33530543",""
"Matheen Pasha","+ 91  80 33511308",""
"Gopi Electricals & Electronics","+ 91  80 33531449",""
"Al Jaza Enetrprises","+ 91  80 33057403",""
"SHREE SAPTHAGIRI ENTERPRISES","+ 91  80 33530262",""
"Sri Bharath Steel Contractor","+ 91  80 33530915",""
"Gururaj","+ 91  80 33569507",""
"Sri Venkateshwara Electricals","+ 91  80 33644960",""
"Gaganashree Electricals","+ 91  80 33511437",""
"OM SAI RAM REAL ESTATE","+ 91  80 33090054",""
"Simon Electricals","+ 91  80 33536638",""
"Chaitanya Electricals","+ 91  80 33724929",""
"Eazitigo A","+ 91  80 33080568",""
"New Western Electricals","+ 91  80 33530829",""
"Mathaji Electricals And Ele...","+ 91  80 33530741",""
"Royal Electrical Works","+ 91  80 33100622",""
"S A F electricals","+ 91  80 33091318",""
"Mahendra Electricals","+ 91  80 33531457",""
"Ganga Electrical Works","+ 91  9901200852",""
"Indikrew","+ 91  80 33092936",""
"Rihan Enterprises","+ 91  80 33100619",""
"Kumaresh Plumbers","+ 91  80 33724945",""
"Sri Vinayak Construction","+ 91  80 33081011",""
"Mandya Electricals","+ 91  80 33094536",""
"Syed Electricals","+ 91  80 33532249",""
"Ambar Eectricals And Services","+ 91  80 33530830",""
"Madeshwara Electricals","+ 91  80 33532148",""
"Lucky Electricals And Elect...","+ 91  80 33724767",""
"Parnika Electrician","+ 91  80 33054903",""
"Skanda Associates","+ 91  80 33091198",""
"Thrishika electricals","+ 91  80 33530311",""
"NSD Work World","+ 91  80 33091881",""
"Balaji Electrical","+ 91  80 33056606",""
"Sri Shivaganga Electricals","+ 91  80 33083478",""
"Sandeep Electricals","+ 91  80 33700895",""
"Balaji Electrical Electronic","+ 91  80 33518845",""
"Srinika Enterprises","+ 91  80 33537977",""
"Power Solutions","+ 91  80 33642013",""
"Noor Electrician","+ 91  80 33511843",""
"Bro4u.com","+ 91  7899054572",""
"Navaratan Electrical And Ha...","+ 91  80 33294020",""
"AS Electrician Works","+ 91  80 30161094",""
"Logu Electricals And Electr...","+ 91  80 33792306",""
