"Name","Phone","Address"

"C L Real Estate And Constru...","+ 91  80 33511880",""
"Aahanaa Agency No 1","+ 91  80 33910662",""
"Pasadena Holdings Pvt Ltd","+ 91  80 26561168",""
"To Let Bangalore","+ 91  80 33566852",""
"Keerthi Properties","+ 91  80 33912136",""
"Precare Properties","+ 91  80 33080062",""
"Sky Heights Corp","+ 91  80 33641443",""
"Step Inn Real Estate","+ 91  80 33058878",""
"SLV Real Estate","+ 91  80 23594639",""
"ASRANIS Total Real Estate S...","+ 91  80 33640236",""
"Ranjith Enterprises","+ 91  80 33055144",""
"lucky real estate","+ 91  80 33518637",""
"Ananth Developers","+ 91  80 33532160",""
"RCR Property Solutions","+ 91  80 33566652",""
"Byrava Bhavan Properties","+ 91  80 33644563",""
"Saits The Real Estate People","+ 91  80 33092440",""
"Harish B","+ 91  80 33081035",""
"SLVS Builder Developers And...","+ 91  80 30145034",""
"MURUTHI REAL ESTATE AGENCIES","+ 91  80 33091167",""
"Sree Sai Vignesh Real Estate","+ 91  80 33091773",""
"Akshaya Enterprises","+ 91  80 33294032",""
"Global Constructions And Re...","+ 91  80 28444762",""
"Bens Developers","+ 91  80 33700801",""
"Creative Estate","+ 91  80 33530930",""
"Nischal Realators","+ 91  80 33563467",""
"Tanishq Reality","+ 91  80 33051409",""
"J K Estate And Properties","+ 91  80 33910120",""
"Sri Balaji Real Estate","+ 91  80 39559306",""
"Simhadri Real Estate","+ 91  80 33640035",""
"Maruthi Enterprises","+ 91  80 33100787",""
"Padma Estate Agency","+ 91  80 33059437",""
"B P Estate Agent","+ 91  80 30145464",""
"A R Real Estate","+ 91  80 33094611",""
"Sri Lakshmi Venkateshwara R...","+ 91  80 33055365",""
"Vargees","+ 91  80 30832395",""
"Bloom Realtors","+ 91  80 33531484",""
"Key Bridge Inc","+ 91  80 33700755",""
"Royal Happy Homes Raubbani","+ 91  80 33058107",""
"Sri Sai Enterprises","+ 91  80 33561180",""
"OM SAI RAM REAL ESTATE","+ 91  80 33090054",""
"Sai Suparna Enterprises","+ 91  9845090515",""
"Global Enterprises","+ 91  80 39257998",""
"S K Realtors","+ 91  9731744099",""
"Abrars Real Estates","+ 91  8971196910",""
"Anna Enterprises","+ 91  80 33082444",""
"Teju Enterprises","+ 91  80 33673305",""
"Hafs Realtors And Builders","+ 91  8050078676",""
"Orchard Property Consultant","+ 91  80 30161296",""
"Om Sai Ram Real Estate","+ 91  80 33090797",""
"Vin Estates","+ 91  80 33762520",""
"S V Property","+ 91  80 33762684",""
"Sri Nanjundeshvara Real Estate","+ 91  80 33059893",""
"Best Realtors","+ 91  80 25448356",""
"Golden Heights Realty","+ 91  80 33058136",""
"Sri Vishnu Real Estate","+ 91  80 30805736",""
"Manjushree Real Estate","+ 91  80 33912496",""
"10 Right Zone","+ 91  80 33542465",""
"Sri Veerabhadhreshwara Ente...","+ 91  80 39629373",""
"F I Realators","+ 91  80 30119397",""
"Joshua Promoters And Realators","+ 91  80 39257401",""
"Green Homes","+ 91  80 33518702",""
"Harish Real Estate","+ 91  80 30924478",""
"A R Real Estate Agency","+ 91  80 33569357",""
"Shyamala Real Estate","+ 91  80 33642648",""
"Sure Shot Property Consultant","+ 91  80 39558721",""
"Sri Kaveri Neha Enterprises","+ 91  80 33722323",""
"S V Enterprises","+ 91  9902211507",""
"Sweet Home Real Estate","+ 91  80 39200136",""
"Hanu Reddy Realty","+ 91  9980512479",""
"Sri Sai Real Estates","+ 91  80 39200442",""
"Adithya Properties","+ 91  80 33055341",""
"Abhay Real Estate","+ 91  80 30119008",""
"SRI Manjunatha Enterprises.","+ 91  80 33052869",""
"Shwetha Associates","+ 91  80 30625160",""
"Jayalakshmi Real Estate","+ 91  80 33518419",""
"Alvo Real Estate","+ 91  80 33083965",""
"Balaji Enterprises","+ 91  80 25262560",""
"Kanaka Real Estate","+ 91  80 33642638",""
"Shiva Sai Properties","+ 91  80 33792749",""
"Om Shakthi Real Estate","+ 91  80 39200485",""
"Balaji Real Estate","+ 91  80 33641900",""
"Vasundhara Properties","+ 91  80 33619948",""
"Shankar","+ 91  80 33511816",""
"Tarun Associates","+ 91  80 33539825",""
"Green And Gold Relations","+ 91  80 33619309",""
"Yasrree Developers","+ 91  80 33674703",""
"Sunrise Properties","+ 91  80 33531389",""
