"Name","Phone","Address"

"Humpal Travel And Immigrati...","+ 91  1884 250073",""
"Bhagat Immigration And Educati...","+ 91  1882 500013",""
"VICKY MOBILE REPAIR","+ 91  9815473329",""
"Tanvir Tour And Travels","+ 91  1882 220065",""
"Chopra Public Relation","+ 91  1882 224691",""
"S.S. Enterprises","+ 91  1882 246698",""
"Rishabh Travels","+ 91  1882 500445",""
"Kaloty Enterprises","+ 91  1886 222088",""
"UTGS easy visa","+ 91  9646295257",""
"SAI Trade Centre","+ 91  1883 510077",""
"Gurukirpa Travels","+ 91  1883 502609",""
