"Name","Phone","Rating","Votes","Locality","City"
"Om Medicine Centre","+ 91  9474736324","4.3","3","Pathankot","Pathankot"
"Pvr-2","+ 91  018665377579","4.6","5","Dalhousie Road-Pathankot","Pathankot"
"4 Corner Success","","","0","Near Thangal Hospital","Pathankot"
"National Medicine Agency","+ 91  786379557","","0","Pathankot","Pathankot"
"Bharat Medicines","+ 91  18651185230","4.5","2","Dhangu Road","Pathankot"
"Bharat Medicines","+ 91  18694980948","4.5","2","Dhangu Road","Pathankot"
"Om Medicine Centre","+ 91  9495031003","4.3","3","Pathankot","Pathankot"
"Kiran Medicine Agency","+ 91  9814562112","","0","Municipal Colony","Pathankot"
"Natraj Medicine Centre","+ 91  9828487892","","0","Dhangu Road","Pathankot"
"Kiran Medicine Agency","+ 91  9856878839","","0","Municipal Colony","Pathankot"
"Om Medicine Centre","+ 91  9414230436","4.3","3","Pathankot","Pathankot"
"Vishal Medicine Co","+ 91  18630304041","","0","Dhangu Road","Pathankot"
"Radhika Medicine Centre","+ 91  9437892846","4.5","1","Opposite Punjab Gramin Bank","Pathankot"
"Radhika Medicine Centre","+ 91  9497393798","4.5","1","Opposite Punjab Gramin Bank","Pathankot"
"Bharat Medicine Co.","+ 91  986433941","5.0","1","Pathankot","Pathankot"
"Bharat Medicines","+ 91  1869056657","4.5","2","Dhangu Road","Pathankot"
"Talk 2 Me Communication","+ 91  9841678904","","0","","Pathankot"
"Fuelz 4 Musclez","+ 91  9427217238","","0","Pathankot","Pathankot"
"Jandial Medicines","+ 91  18623772138","","0","","Pathankot"
"Bharat Medicines","+ 91  18681915015","4.5","2","Dhangu Road","Pathankot"
"Kiran Medicine Agency","+ 91  9880217603","","0","Municipal Colony","Pathankot"
"Bharat Medicine Co.","+ 91  986557762","5.0","1","Pathankot","Pathankot"
"Kiran Medicine Agency","+ 91  989327163","","0","Municipal Colony","Pathankot"
"Jandial Medicines","+ 91  18639544640","","0","","Pathankot"
"Jandial Medicines","+ 91  18676039870","","0","","Pathankot"
"National Medicine Agency","+ 91  7832619007","","0","Pathankot","Pathankot"
"3 Way Tour And Travel","+ 91  793554816","","0","Mamoon","Pathankot"
"Bharat Medicine Co.","+ 91  9889932496","5.0","1","Pathankot","Pathankot"
"Kiran Medicine Agency","+ 91  987332807","","0","Municipal Colony","Pathankot"
"Page 3 Unisex Salon & Spa","+ 91  9756501748","4.1","278","Pathankot","Pathankot"
"Radhika Medicine Centre","+ 91  9423918628","4.5","1","Opposite Punjab Gramin Bank","Pathankot"
"Radhika Medicine Centre","+ 91  9418134268","4.5","1","Opposite Punjab Gramin Bank","Pathankot"
"Natraj Medicine Centre","+ 91  9856815","","0","Dhangu Road","Pathankot"
"Vishal Medicine Co","+ 91  18668617994","","0","Dhangu Road","Pathankot"
"Natraj Medicine Centre","+ 91  9825791797","","0","Dhangu Road","Pathankot"
"Om Medicine Centre","+ 91  9475167242","4.3","3","Pathankot","Pathankot"
"Om Medicine Centre","+ 91  9490380261","4.3","3","Pathankot","Pathankot"
"Jandial Medicines","+ 91  18675227953","","0","","Pathankot"
"National Medicine Agency","+ 91  7873910027","","0","Pathankot","Pathankot"
"Talk 2 Me Communication","+ 91  9887142927","3.9","22","Near Kali Mata Mandir","Pathankot"
"Fuelz 4 musclez","+ 91  7564060178","4.4","4","Mission Road","Pathankot"
"Jandial Medicines","+ 91  18686479802","","0","","Pathankot"
"Bharat Medicine Co.","+ 91  98273383","5.0","1","Pathankot","Pathankot"
"National Medicine Agency","+ 91  7845544866","","0","Pathankot","Pathankot"
"Radhika Medicine Centre","+ 91  9484173370","4.5","1","Opposite Punjab Gramin Bank","Pathankot"
"Bharat Medicine Co.","+ 91  9836730329","5.0","1","Pathankot","Pathankot"
"Bharat Medicines","+ 91  18610060756","4.5","2","Dhangu Road","Pathankot"
"National Medicine Agency","+ 91  7815384644","","0","Pathankot","Pathankot"
