"Name","Phone","Rating","Votes","Locality","City"
"Pharma Traders","","4.5","1","Kilpauk","Chennai"
"Pharma Care","+ 91  44 43560026","3.5","4","Purasawalkam","Chennai"
"Pharma Five","+ 91  9841829603","1.0","1","Egmore","Chennai"
"Pharma Bio Factor","+ 91  44 28112326","4.5","2","Gopalapuram","Chennai"
"Pharma Cure","+ 91  44 25358608","5.0","1","Park Town","Chennai"
"Pharma Five","+ 91  044 48601535","4.0","4","Egmore","Chennai"
"Pharma Xpress","+ 91  44 42028242","4.9","21","Egmore","Chennai"
"Pharma Gem INDIA","+ 91  44 25331814","3.0","2","Park Town","Chennai"
"Pharma Guide","+ 91  44 26425316","","0","Kilpauk","Chennai"
"Pharma Kings","+ 91  44 43111115","","0","George Town","Chennai"
