"Name","Phone","Rating","Votes","Locality","City"
"R K Pharma Distributors","+ 91  44 63409228","3.6","10","Arumbakkam","Chennai"
"Medicine And Diabetic Clinic","","","0","Kilpauk","Chennai"
"Medicine Zone","+ 91  9557251075","","0","Saligramam","Chennai"
"R K Pharma Distributors","+ 91  44 28203683","3.6","10","Arumbakkam","Chennai"
"Medicine Health Care Pvt Ltd","9474907138","","0","","Chennai"
"Medicine Chamber","+ 91  44 3738454","3.8","38","Park Town","Chennai"
"Medicine Zone","+ 91  959565289","","0","Saligramam","Chennai"
"Medicine Home Delivery Services","+ 91  9042151582","","0","Kodungaiyur","Chennai"
"Medicine Home Delivery Services","+ 91  9075141624","","0","Kodungaiyur","Chennai"
"Medicine Health Care Pvt Ltd","9441352841","","0","","Chennai"
"Medicine Pharma Distributors","+ 91  9912638799","4.8","5","Mogappair East","Chennai"
"Medicine Chamber","+ 91  44 29101682","3.8","38","Park Town","Chennai"
"Riya Education (Closed Down)","","","0","Egmore","Chennai"
"Medicine Helpline (Closed Down)","","4.0","2","Kilpauk","Chennai"
"Medicine Biotech Pvt Ltd","+ 91  044 13339905","4.5","4","Perungudi","Chennai"
"Medicine Pharma Distributors","+ 91  9954990854","4.8","5","Mogappair East","Chennai"
"Medicine And Diabetic Clinic","","","0","Kilpauk","Chennai"
"Medicine Chamber","+ 91  44 93385699","3.8","38","Park Town","Chennai"
"Medicine Helpline (Closed Down)","","4.0","2","Kilpauk","Chennai"
"Medicine Biotech Pvt Ltd","+ 91  044 35164209","4.5","4","Perungudi","Chennai"
"Riya Education (Closed Down)","","","0","Egmore","Chennai"
"R K Pharma Distributors","+ 91  44 7218262","3.6","10","Arumbakkam","Chennai"
"Medicine Home Delivery Services","+ 91  908031895","","0","Kodungaiyur","Chennai"
"Medicine Health Care Pvt Ltd","949897660","","0","","Chennai"
"Medicine Zone","+ 91  9526798036","","0","Saligramam","Chennai"
"Medicine Biotech Pvt Ltd","+ 91  044 10480746","4.5","4","Perungudi","Chennai"
"Medicine Pharma Distributors","+ 91  9989185935","4.8","5","Mogappair East","Chennai"
"Riya Education (Closed Down)","","","0","Egmore","Chennai"
"Medicine Helpline (Closed Down)","","4.0","2","Kilpauk","Chennai"
"Medicine And Diabetic Clinic","","","0","Kilpauk","Chennai"
