"Name","Phone","Rating","Votes","Locality","City"
"Medicine Helpline (Closed Down)","","4.0","2","Kilpauk","Chennai"
"R K Pharma Distributors","+ 91  44 2924783","3.6","10","Arumbakkam","Chennai"
"Medicine And Diabetic Clinic","","","0","Kilpauk","Chennai"
"Medicine Chamber","+ 91  44 29973143","3.8","38","Park Town","Chennai"
"Riya Education (Closed Down)","","","0","Egmore","Chennai"
"Medicine Pharma Distributors","+ 91  9942174548","4.8","5","Mogappair East","Chennai"
"Medicine Biotech Pvt Ltd","+ 91  044 30046935","4.5","4","Perungudi","Chennai"
"Medicine Chamber","+ 91  44 37843332","3.8","38","Park Town","Chennai"
"Medicine Health Care Pvt Ltd","9463980805","","0","","Chennai"
"Medicine Zone","+ 91  9594653044","","0","Saligramam","Chennai"
"Medicine Home Delivery Services","+ 91  9077147680","","0","Kodungaiyur","Chennai"
"R K Pharma Distributors","+ 91  44 28852799","3.6","10","Arumbakkam","Chennai"
"Riya Education (Closed Down)","","","0","Egmore","Chennai"
"Medicine Pharma Distributors","+ 91  9962142686","4.8","5","Mogappair East","Chennai"
"Medicine Biotech Pvt Ltd","+ 91  044 24929271","4.5","4","Perungudi","Chennai"
"Medicine Zone","+ 91  9585181607","","0","Saligramam","Chennai"
"Medicine Health Care Pvt Ltd","945412071","","0","","Chennai"
"Medicine Helpline (Closed Down)","","4.0","2","Kilpauk","Chennai"
"Medicine Home Delivery Services","+ 91  9034776755","","0","Kodungaiyur","Chennai"
"Medicine And Diabetic Clinic","","","0","Kilpauk","Chennai"
