"Name","Phone","Rating","Votes","Locality","City"
"The Pharma Hub","+ 91  9165977284","5.0","2","Marol Naka-Andheri East","Mumbai"
"Pharma Laboratories & Distributors","+ 91  022 43415156","","0","Marol","Mumbai"
"Pharma Asia Distributor","+ 91  22 16660381","3.6","5","Kalbadevi","Mumbai"
"Pharma Laboratories & Distributors","+ 91  022 5347034","","0","Marol","Mumbai"
"Pharma Laboratories & Distributors","+ 91  022 79209760","","0","Marol","Mumbai"
"Pharma Plus Distributors","+ 91  9756555570","5.0","1","Malwani Colony-Malad West","Mumbai"
"Pharma Plus Distributors","+ 91  9723634998","5.0","1","Malwani Colony-Malad West","Mumbai"
"Pharma Packaging Technology","+ 91  9991813729","3.0","1","","Mumbai"
"Pharma Packaging Technology","+ 91  9956508121","3.0","1","","Mumbai"
"Pharma Laboratories & Distributors","+ 91  022 62614679","","0","Marol","Mumbai"
"Pharma Link Distributors","+ 91  022 83981965","","0","Poonam Sagar Complex-Mira Road","Mumbai"
"Pharma Asia Distributor","+ 91  22 84900309","3.6","5","Kalbadevi","Mumbai"
"Pharma Packaging Technology","+ 91  9960241809","3.0","1","","Mumbai"
"Pharma Asia Distributors","+ 91  9844987134","5.0","2","","Mumbai"
"Pharma Ucb India Pvt Ltd","+ 91  9811383102","3.5","2","Prabhadevi","Mumbai"
"The Pharma Hub","+ 91  9167132312","5.0","2","Marol Naka-Andheri East","Mumbai"
"Pharma Ucb India Pvt Ltd","+ 91  989968436","3.5","2","Prabhadevi","Mumbai"
"Pharma Placement","+ 91  22 57933853","3.3","16","Kandivali East","Mumbai"
"The Pharma Hub","+ 91  9188417421","5.0","2","Marol Naka-Andheri East","Mumbai"
"The Pharma Hub","+ 91  9140715568","5.0","2","Marol Naka-Andheri East","Mumbai"
"Pharma Packaging Technology","+ 91  9963607115","3.0","1","","Mumbai"
"Pharma Secure Pas India Pvt Ltd","+ 91  22 19492018","","0","Andheri East","Mumbai"
"Pharma Link Distributors","+ 91  022 46124888","","0","Poonam Sagar Complex-Mira Road","Mumbai"
"Pharma Plus Distributors","+ 91  976007862","5.0","1","Malwani Colony-Malad West","Mumbai"
"Pharma Laboratories & Distributors","+ 91  022 61216810","","0","Marol","Mumbai"
"Pharma Asia Distributors","+ 91  9938943128","","0","","Mumbai"
"Pharma Asia Distributors","+ 91  9917457014","","0","","Mumbai"
"Pharma Link Distributors","+ 91  022 22195226","","0","Poonam Sagar Complex-Mira Road","Mumbai"
"Pharma Placement","+ 91  22 39504612","3.3","16","Kandivali East","Mumbai"
"Pharma Asia Distributors","+ 91  9965602592","","0","","Mumbai"
"Pharma Ucb India Pvt Ltd","+ 91  981190492","3.5","2","Prabhadevi","Mumbai"
"Pharma Asia Distributors","+ 91  9870895559","5.0","2","","Mumbai"
"Pharma Asia Distributors","+ 91  9858152198","5.0","2","","Mumbai"
"Pharma Asia Distributor","+ 91  22 92764943","3.6","5","Kalbadevi","Mumbai"
"Pharma Secure Pas India Pvt Ltd","+ 91  22 94445781","","0","Andheri East","Mumbai"
"Pharma Ucb India Pvt Ltd","+ 91  9871542387","3.5","2","Prabhadevi","Mumbai"
"Pharma Plus Distributors","+ 91  9723627262","5.0","1","Malwani Colony-Malad West","Mumbai"
"Pharma Placement","+ 91  22 48496526","3.3","16","Kandivali East","Mumbai"
"Pharma Ucb India Pvt Ltd","+ 91  9813423151","3.5","2","Prabhadevi","Mumbai"
"Pharma Asia Distributors","+ 91  9942581643","","0","","Mumbai"
"Pharma Plus Distributors","+ 91  9723022181","5.0","1","Malwani Colony-Malad West","Mumbai"
"The Pharma Hub","+ 91  9148123354","5.0","2","Marol Naka-Andheri East","Mumbai"
"Pharma Asia Distributor","+ 91  22 77946867","3.6","5","Kalbadevi","Mumbai"
"Pharma Distributors","+ 91  9842566415","","0","Dadar West","Mumbai"
"Pharma Asia Distributors","+ 91  9825069671","5.0","2","","Mumbai"
"Pharma Asia Distributors","+ 91  9977187219","","0","","Mumbai"
"Pharma Packaging Technology","+ 91  9975431516","3.0","1","","Mumbai"
"Pharma Distributors","+ 91  9861562485","","0","Dadar West","Mumbai"
"Pharma Asia Distributors","+ 91  9818673791","5.0","2","","Mumbai"
"Pharma Asia Distributor","+ 91  22 50682761","3.6","5","Kalbadevi","Mumbai"
